start_time,longShortRatio,time
1728316800000,1.03,1728316800
1728320400000,0.99,1728320400
1728324000000,0.76,1728324000
1728327600000,1.05,1728327600
1728331200000,0.75,1728331200
1728334800000,1.51,1728334800
1728338400000,0.56,1728338400
1728342000000,0.96,1728342000
1728345600000,1.41,1728345600
1728349200000,0.99,1728349200
1728352800000,1.09,1728352800
1728356400000,0.86,1728356400
1728360000000,0.98,1728360000
1728363600000,0.82,1728363600
1728367200000,1.0,1728367200
1728370800000,0.93,1728370800
1728374400000,1.2,1728374400
1728378000000,1.25,1728378000
1728381600000,0.81,1728381600
1728385200000,1.25,1728385200
1728388800000,0.71,1728388800
1728392400000,1.23,1728392400
1728396000000,0.94,1728396000
1728399600000,0.83,1728399600
1728403200000,1.15,1728403200
1728406800000,0.95,1728406800
1728410400000,1.03,1728410400
1728414000000,1.11,1728414000
1728417600000,1.05,1728417600
1728421200000,0.99,1728421200
1728424800000,0.8,1728424800
1728428400000,1.11,1728428400
1728432000000,0.9,1728432000
1728435600000,1.16,1728435600
1728439200000,0.94,1728439200
1728442800000,0.99,1728442800
1728446400000,0.69,1728446400
1728450000000,1.02,1728450000
1728453600000,0.79,1728453600
1728457200000,0.84,1728457200
1728460800000,0.98,1728460800
1728464400000,1.32,1728464400
1728468000000,0.83,1728468000
1728471600000,1.29,1728471600
1728475200000,0.92,1728475200
1728478800000,0.99,1728478800
1728482400000,0.98,1728482400
1728486000000,1.07,1728486000
1728489600000,0.84,1728489600
1728493200000,0.94,1728493200
1728496800000,0.71,1728496800
1728500400000,0.86,1728500400
1728504000000,0.67,1728504000
1728507600000,1.24,1728507600
1728511200000,0.88,1728511200
1728514800000,1.04,1728514800
1728518400000,0.85,1728518400
1728522000000,1.42,1728522000
1728525600000,1.1,1728525600
1728529200000,0.87,1728529200
1728532800000,0.9,1728532800
1728536400000,1.3,1728536400
1728540000000,1.33,1728540000
1728543600000,0.69,1728543600
1728547200000,0.83,1728547200
1728550800000,1.08,1728550800
1728554400000,1.17,1728554400
1728558000000,1.05,1728558000
1728561600000,0.87,1728561600
1728565200000,0.94,1728565200
1728568800000,0.9,1728568800
1728572400000,0.98,1728572400
1728576000000,0.77,1728576000
1728579600000,0.72,1728579600
1728583200000,0.85,1728583200
1728586800000,1.0,1728586800
1728590400000,0.96,1728590400
1728594000000,1.58,1728594000
1728597600000,0.91,1728597600
1728601200000,0.94,1728601200
1728604800000,0.85,1728604800
1728608400000,1.41,1728608400
1728612000000,1.09,1728612000
1728615600000,0.99,1728615600
1728619200000,0.94,1728619200
1728622800000,0.76,1728622800
1728626400000,1.3,1728626400
1728630000000,0.72,1728630000
1728633600000,1.03,1728633600
1728637200000,1.43,1728637200
1728640800000,1.09,1728640800
1728644400000,0.97,1728644400
1728648000000,1.1,1728648000
1728651600000,1.07,1728651600
1728655200000,0.95,1728655200
1728658800000,1.36,1728658800
1728662400000,0.83,1728662400
1728666000000,1.43,1728666000
1728669600000,0.87,1728669600
1728673200000,1.17,1728673200
1728676800000,1.01,1728676800
1728680400000,0.83,1728680400
1728684000000,0.63,1728684000
1728687600000,1.26,1728687600
1728691200000,1.75,1728691200
1728694800000,0.99,1728694800
1728698400000,0.64,1728698400
1728702000000,1.16,1728702000
1728705600000,1.49,1728705600
1728709200000,1.76,1728709200
1728712800000,0.78,1728712800
1728716400000,1.09,1728716400
1728720000000,0.91,1728720000
1728723600000,1.44,1728723600
1728727200000,1.4,1728727200
1728730800000,1.0,1728730800
1728734400000,1.04,1728734400
1728738000000,0.87,1728738000
1728741600000,1.22,1728741600
1728745200000,0.92,1728745200
1728748800000,0.84,1728748800
1728752400000,1.16,1728752400
1728756000000,0.59,1728756000
1728759600000,1.24,1728759600
1728763200000,1.49,1728763200
1728766800000,1.48,1728766800
1728770400000,1.17,1728770400
1728774000000,0.81,1728774000
1728777600000,0.86,1728777600
1728781200000,0.66,1728781200
1728784800000,0.72,1728784800
1728788400000,0.78,1728788400
1728792000000,1.62,1728792000
1728795600000,1.29,1728795600
1728799200000,1.39,1728799200
1728802800000,0.99,1728802800
1728806400000,1.19,1728806400
1728810000000,1.28,1728810000
1728813600000,0.53,1728813600
1728817200000,0.93,1728817200
1728820800000,1.41,1728820800
1728824400000,1.22,1728824400
1728828000000,0.69,1728828000
1728831600000,1.04,1728831600
1728835200000,1.43,1728835200
1728838800000,0.92,1728838800
1728842400000,0.96,1728842400
1728846000000,1.51,1728846000
1728849600000,0.82,1728849600
1728853200000,1.45,1728853200
1728856800000,0.93,1728856800
1728860400000,1.11,1728860400
1728864000000,0.71,1728864000
1728867600000,1.22,1728867600
1728871200000,1.14,1728871200
1728874800000,1.52,1728874800
1728878400000,0.96,1728878400
1728882000000,0.81,1728882000
1728885600000,1.41,1728885600
1728889200000,1.39,1728889200
1728892800000,0.91,1728892800
1728896400000,1.24,1728896400
1728900000000,1.07,1728900000
1728903600000,1.09,1728903600
1728907200000,0.94,1728907200
1728910800000,1.09,1728910800
1728914400000,1.18,1728914400
1728918000000,0.88,1728918000
1728921600000,0.97,1728921600
1728925200000,1.0,1728925200
1728928800000,1.12,1728928800
1728932400000,0.89,1728932400
1728936000000,0.81,1728936000
1728939600000,0.83,1728939600
1728943200000,1.71,1728943200
1728946800000,0.98,1728946800
1728950400000,0.9,1728950400
1728954000000,0.81,1728954000
1728957600000,1.02,1728957600
1728961200000,0.69,1728961200
1728964800000,1.26,1728964800
1728968400000,0.79,1728968400
1728972000000,1.14,1728972000
1728975600000,1.21,1728975600
1728979200000,1.08,1728979200
1728982800000,0.66,1728982800
1728986400000,1.17,1728986400
1728990000000,0.78,1728990000
1728993600000,1.2,1728993600
1728997200000,1.58,1728997200
1729000800000,0.83,1729000800
1729004400000,1.08,1729004400
1729008000000,1.09,1729008000
1729011600000,0.92,1729011600
1729015200000,0.95,1729015200
1729018800000,0.99,1729018800
1729022400000,0.73,1729022400
1729026000000,0.81,1729026000
1729029600000,1.24,1729029600
1729033200000,1.53,1729033200
1729036800000,0.78,1729036800
1729040400000,1.14,1729040400
1729044000000,1.03,1729044000
1729047600000,0.7,1729047600
1729051200000,0.8,1729051200
1729054800000,1.15,1729054800
1729058400000,0.81,1729058400
1729062000000,0.83,1729062000
1729065600000,1.19,1729065600
1729069200000,1.2,1729069200
1729072800000,1.27,1729072800
1729076400000,1.15,1729076400
1729080000000,0.94,1729080000
1729083600000,0.88,1729083600
1729087200000,1.1,1729087200
1729090800000,1.0,1729090800
1729094400000,1.05,1729094400
1729098000000,1.07,1729098000
1729101600000,1.01,1729101600
1729105200000,0.8,1729105200
1729108800000,0.87,1729108800
1729112400000,1.03,1729112400
1729116000000,1.49,1729116000
1729119600000,0.92,1729119600
1729123200000,1.03,1729123200
1729126800000,0.94,1729126800
1729130400000,0.94,1729130400
1729134000000,1.22,1729134000
1729137600000,0.68,1729137600
1729141200000,1.16,1729141200
1729144800000,0.77,1729144800
1729148400000,1.09,1729148400
1729152000000,1.24,1729152000
1729155600000,0.73,1729155600
1729159200000,0.89,1729159200
1729162800000,0.89,1729162800
1729166400000,1.15,1729166400
1729170000000,0.93,1729170000
1729173600000,0.99,1729173600
1729177200000,1.2,1729177200
1729180800000,0.79,1729180800
1729184400000,0.87,1729184400
1729188000000,0.94,1729188000
1729191600000,0.95,1729191600
1729195200000,1.38,1729195200
1729198800000,1.12,1729198800
1729202400000,1.4,1729202400
1729206000000,1.04,1729206000
1729209600000,0.86,1729209600
1729213200000,1.68,1729213200
1729216800000,0.91,1729216800
1729220400000,0.6,1729220400
1729224000000,1.24,1729224000
1729227600000,1.39,1729227600
1729231200000,1.06,1729231200
1729234800000,0.8,1729234800
1729238400000,1.12,1729238400
1729242000000,0.89,1729242000
1729245600000,1.56,1729245600
1729249200000,0.84,1729249200
1729252800000,0.99,1729252800
1729256400000,1.17,1729256400
1729260000000,1.06,1729260000
1729263600000,1.21,1729263600
1729267200000,0.99,1729267200
1729270800000,0.79,1729270800
1729274400000,1.2,1729274400
1729278000000,0.75,1729278000
1729281600000,0.87,1729281600
1729285200000,0.83,1729285200
1729288800000,0.83,1729288800
1729292400000,1.65,1729292400
1729296000000,1.09,1729296000
1729299600000,1.18,1729299600
1729303200000,1.05,1729303200
1729306800000,1.02,1729306800
1729310400000,0.65,1729310400
1729314000000,1.23,1729314000
1729317600000,0.78,1729317600
1729321200000,0.97,1729321200
1729324800000,1.35,1729324800
1729328400000,0.75,1729328400
1729332000000,0.56,1729332000
1729335600000,0.73,1729335600
1729339200000,1.62,1729339200
1729342800000,0.73,1729342800
1729346400000,1.51,1729346400
1729350000000,0.77,1729350000
1729353600000,0.59,1729353600
1729357200000,1.16,1729357200
1729360800000,1.32,1729360800
1729364400000,1.09,1729364400
1729368000000,1.11,1729368000
1729371600000,1.01,1729371600
1729375200000,1.25,1729375200
1729378800000,1.09,1729378800
1729382400000,0.81,1729382400
1729386000000,0.81,1729386000
1729389600000,1.0,1729389600
1729393200000,0.86,1729393200
1729396800000,1.38,1729396800
1729400400000,0.81,1729400400
1729404000000,1.57,1729404000
1729407600000,0.93,1729407600
1729411200000,1.24,1729411200
1729414800000,0.96,1729414800
1729418400000,0.76,1729418400
1729422000000,0.99,1729422000
1729425600000,0.64,1729425600
1729429200000,1.16,1729429200
1729432800000,1.13,1729432800
1729436400000,0.8,1729436400
1729440000000,0.77,1729440000
1729443600000,1.06,1729443600
1729447200000,1.07,1729447200
1729450800000,1.1,1729450800
1729454400000,1.54,1729454400
1729458000000,0.78,1729458000
1729461600000,1.29,1729461600
1729465200000,0.88,1729465200
1729468800000,1.14,1729468800
1729472400000,1.16,1729472400
1729476000000,0.69,1729476000
1729479600000,1.14,1729479600
1729483200000,1.05,1729483200
1729486800000,0.95,1729486800
1729490400000,0.73,1729490400
1729494000000,0.89,1729494000
1729497600000,0.76,1729497600
1729501200000,1.05,1729501200
1729504800000,0.83,1729504800
1729508400000,0.92,1729508400
1729512000000,0.85,1729512000
1729515600000,0.81,1729515600
1729519200000,1.01,1729519200
1729522800000,1.13,1729522800
1729526400000,1.07,1729526400
1729530000000,1.1,1729530000
1729533600000,0.76,1729533600
1729537200000,1.24,1729537200
1729540800000,0.76,1729540800
1729544400000,0.87,1729544400
1729548000000,0.84,1729548000
1729551600000,0.72,1729551600
1729555200000,0.87,1729555200
1729558800000,1.09,1729558800
1729562400000,0.71,1729562400
1729566000000,1.02,1729566000
1729569600000,1.28,1729569600
1729573200000,1.13,1729573200
1729576800000,0.89,1729576800
1729580400000,0.59,1729580400
1729584000000,0.89,1729584000
1729587600000,1.06,1729587600
1729591200000,1.01,1729591200
1729594800000,1.02,1729594800
1729598400000,0.83,1729598400
1729602000000,0.9,1729602000
1729605600000,1.22,1729605600
1729609200000,0.79,1729609200
1729612800000,0.98,1729612800
1729616400000,1.13,1729616400
1729620000000,0.91,1729620000
1729623600000,1.06,1729623600
1729627200000,0.81,1729627200
1729630800000,0.63,1729630800
1729634400000,1.19,1729634400
1729638000000,0.64,1729638000
1729641600000,0.99,1729641600
1729645200000,1.26,1729645200
1729648800000,0.72,1729648800
1729652400000,0.85,1729652400
1729656000000,1.22,1729656000
1729659600000,0.69,1729659600
1729663200000,0.82,1729663200
1729666800000,0.96,1729666800
1729670400000,0.72,1729670400
1729674000000,0.96,1729674000
1729677600000,0.83,1729677600
1729681200000,0.82,1729681200
1729684800000,1.14,1729684800
1729688400000,1.2,1729688400
1729692000000,0.76,1729692000
1729695600000,0.92,1729695600
1729699200000,0.93,1729699200
1729702800000,1.05,1729702800
1729706400000,0.96,1729706400
1729710000000,1.07,1729710000
1729713600000,1.03,1729713600
1729717200000,0.53,1729717200
1729720800000,0.98,1729720800
1729724400000,1.19,1729724400
1729728000000,1.41,1729728000
1729731600000,0.86,1729731600
1729735200000,1.11,1729735200
1729738800000,0.69,1729738800
1729742400000,1.14,1729742400
1729746000000,0.85,1729746000
1729749600000,0.67,1729749600
1729753200000,0.79,1729753200
1729756800000,0.76,1729756800
1729760400000,0.93,1729760400
1729764000000,1.23,1729764000
1729767600000,1.5,1729767600
1729771200000,1.32,1729771200
1729774800000,1.01,1729774800
1729778400000,0.83,1729778400
1729782000000,1.01,1729782000
1729785600000,0.92,1729785600
1729789200000,1.01,1729789200
1729792800000,0.86,1729792800
1729796400000,1.26,1729796400
1729800000000,1.01,1729800000
1729803600000,1.28,1729803600
1729807200000,0.92,1729807200
1729810800000,0.8,1729810800
1729814400000,0.71,1729814400
1729818000000,0.97,1729818000
1729821600000,1.15,1729821600
1729825200000,0.85,1729825200
1729828800000,0.72,1729828800
1729832400000,1.04,1729832400
1729836000000,0.71,1729836000
1729839600000,0.83,1729839600
1729843200000,1.12,1729843200
1729846800000,1.32,1729846800
1729850400000,1.07,1729850400
1729854000000,1.27,1729854000
1729857600000,0.9,1729857600
1729861200000,1.15,1729861200
1729864800000,1.0,1729864800
1729868400000,0.77,1729868400
1729872000000,0.95,1729872000
1729875600000,0.69,1729875600
1729879200000,0.96,1729879200
1729882800000,0.99,1729882800
1729886400000,0.97,1729886400
1729890000000,1.18,1729890000
1729893600000,0.58,1729893600
1729897200000,0.98,1729897200
1729900800000,0.87,1729900800
1729904400000,0.89,1729904400
1729908000000,1.06,1729908000
1729911600000,1.02,1729911600
1729915200000,0.71,1729915200
1729918800000,1.38,1729918800
1729922400000,0.86,1729922400
1729926000000,0.56,1729926000
1729929600000,1.16,1729929600
1729933200000,1.11,1729933200
1729936800000,0.91,1729936800
1729940400000,1.11,1729940400
1729944000000,0.75,1729944000
1729947600000,0.88,1729947600
1729951200000,0.95,1729951200
1729954800000,1.1,1729954800
1729958400000,1.11,1729958400
1729962000000,1.22,1729962000
1729965600000,0.89,1729965600
1729969200000,1.38,1729969200
1729972800000,1.52,1729972800
1729976400000,0.71,1729976400
1729980000000,1.13,1729980000
1729983600000,0.9,1729983600
1729987200000,0.73,1729987200
1729990800000,1.15,1729990800
1729994400000,1.25,1729994400
1729998000000,1.58,1729998000
1730001600000,0.58,1730001600
1730005200000,1.15,1730005200
1730008800000,0.97,1730008800
1730012400000,0.92,1730012400
1730016000000,1.11,1730016000
1730019600000,0.8,1730019600
1730023200000,0.74,1730023200
1730026800000,1.38,1730026800
1730030400000,1.32,1730030400
1730034000000,1.25,1730034000
1730037600000,1.04,1730037600
1730041200000,1.25,1730041200
1730044800000,0.98,1730044800
1730048400000,1.02,1730048400
1730052000000,0.69,1730052000
1730055600000,1.65,1730055600
1730059200000,0.67,1730059200
1730062800000,1.4,1730062800
1730066400000,1.04,1730066400
1730070000000,0.77,1730070000
1730073600000,0.85,1730073600
1730077200000,1.0,1730077200
1730080800000,1.33,1730080800
1730084400000,0.94,1730084400
1730088000000,1.11,1730088000
1730091600000,1.14,1730091600
1730095200000,1.02,1730095200
1730098800000,1.19,1730098800
1730102400000,1.1,1730102400
1730106000000,1.3,1730106000
1730109600000,0.99,1730109600
1730113200000,0.89,1730113200
1730116800000,1.17,1730116800
1730120400000,1.09,1730120400
1730124000000,0.91,1730124000
1730127600000,0.9,1730127600
1730131200000,1.24,1730131200
1730134800000,1.06,1730134800
1730138400000,1.12,1730138400
1730142000000,1.35,1730142000
1730145600000,1.19,1730145600
1730149200000,1.21,1730149200
1730152800000,1.42,1730152800
1730156400000,0.86,1730156400
1730160000000,1.16,1730160000
1730163600000,1.44,1730163600
1730167200000,1.33,1730167200
1730170800000,0.79,1730170800
1730174400000,1.37,1730174400
1730178000000,1.02,1730178000
1730181600000,1.12,1730181600
1730185200000,0.64,1730185200
1730188800000,1.4,1730188800
1730192400000,1.14,1730192400
1730196000000,0.87,1730196000
1730199600000,1.28,1730199600
1730203200000,0.68,1730203200
1730206800000,1.16,1730206800
1730210400000,0.98,1730210400
1730214000000,1.19,1730214000
1730217600000,1.17,1730217600
1730221200000,1.01,1730221200
1730224800000,1.37,1730224800
1730228400000,1.05,1730228400
1730232000000,0.95,1730232000
1730235600000,1.18,1730235600
1730239200000,1.19,1730239200
1730242800000,1.04,1730242800
1730246400000,0.69,1730246400
1730250000000,1.15,1730250000
1730253600000,1.0,1730253600
1730257200000,0.8,1730257200
1730260800000,1.25,1730260800
1730264400000,1.24,1730264400
1730268000000,0.78,1730268000
1730271600000,0.8,1730271600
1730275200000,1.01,1730275200
1730278800000,1.15,1730278800
1730282400000,0.85,1730282400
1730286000000,0.72,1730286000
1730289600000,0.9,1730289600
1730293200000,1.01,1730293200
1730296800000,1.16,1730296800
1730300400000,0.79,1730300400
1730304000000,1.04,1730304000
1730307600000,0.87,1730307600
1730311200000,1.15,1730311200
1730314800000,0.86,1730314800
1730318400000,1.22,1730318400
1730322000000,0.91,1730322000
1730325600000,1.19,1730325600
1730329200000,1.02,1730329200
1730332800000,0.77,1730332800
1730336400000,1.16,1730336400
1730340000000,1.12,1730340000
1730343600000,0.77,1730343600
1730347200000,0.82,1730347200
1730350800000,0.88,1730350800
1730354400000,0.73,1730354400
1730358000000,1.15,1730358000
1730361600000,0.92,1730361600
1730365200000,0.98,1730365200
1730368800000,1.09,1730368800
1730372400000,0.83,1730372400
1730376000000,0.74,1730376000
1730379600000,0.88,1730379600
1730383200000,0.99,1730383200
1730386800000,0.91,1730386800
1730390400000,0.94,1730390400
1730394000000,1.04,1730394000
1730397600000,0.85,1730397600
1730401200000,0.79,1730401200
1730404800000,0.83,1730404800
1730408400000,1.21,1730408400
1730412000000,0.96,1730412000
1730415600000,0.93,1730415600
1730419200000,0.97,1730419200
1730422800000,0.63,1730422800
1730426400000,0.93,1730426400
1730430000000,0.83,1730430000
1730433600000,1.19,1730433600
1730437200000,0.89,1730437200
1730440800000,0.74,1730440800
1730444400000,1.07,1730444400
1730448000000,0.99,1730448000
1730451600000,1.11,1730451600
1730455200000,1.19,1730455200
1730458800000,1.01,1730458800
1730462400000,1.01,1730462400
1730466000000,1.18,1730466000
1730469600000,0.9,1730469600
1730473200000,0.74,1730473200
1730476800000,1.07,1730476800
1730480400000,0.87,1730480400
1730484000000,0.89,1730484000
1730487600000,1.06,1730487600
1730491200000,0.91,1730491200
1730494800000,0.95,1730494800
1730498400000,0.94,1730498400
1730502000000,1.12,1730502000
1730505600000,1.23,1730505600
1730509200000,0.8,1730509200
1730512800000,1.18,1730512800
1730516400000,0.72,1730516400
1730520000000,0.76,1730520000
1730523600000,1.32,1730523600
1730527200000,1.24,1730527200
1730530800000,0.92,1730530800
1730534400000,0.59,1730534400
1730538000000,1.02,1730538000
1730541600000,1.04,1730541600
1730545200000,1.13,1730545200
1730548800000,0.81,1730548800
1730552400000,0.8,1730552400
1730556000000,0.88,1730556000
1730559600000,1.04,1730559600
1730563200000,1.2,1730563200
1730566800000,0.67,1730566800
1730570400000,1.01,1730570400
1730574000000,1.59,1730574000
1730577600000,0.97,1730577600
1730581200000,0.62,1730581200
1730584800000,0.9,1730584800
1730588400000,0.68,1730588400
1730592000000,0.94,1730592000
1730595600000,1.01,1730595600
1730599200000,0.69,1730599200
1730602800000,1.07,1730602800
1730606400000,1.12,1730606400
1730610000000,0.77,1730610000
1730613600000,1.19,1730613600
1730617200000,0.86,1730617200
1730620800000,1.12,1730620800
1730624400000,0.69,1730624400
1730628000000,1.36,1730628000
1730631600000,0.93,1730631600
1730635200000,1.16,1730635200
1730638800000,0.75,1730638800
1730642400000,0.86,1730642400
1730646000000,1.08,1730646000
1730649600000,0.99,1730649600
1730653200000,1.13,1730653200
1730656800000,0.87,1730656800
1730660400000,1.22,1730660400
1730664000000,1.23,1730664000
1730667600000,1.24,1730667600
1730671200000,0.72,1730671200
1730674800000,1.01,1730674800
1730678400000,0.88,1730678400
1730682000000,1.18,1730682000
1730685600000,1.44,1730685600
1730689200000,0.85,1730689200
1730692800000,1.36,1730692800
1730696400000,0.67,1730696400
1730700000000,1.26,1730700000
1730703600000,0.7,1730703600
1730707200000,0.94,1730707200
1730710800000,0.94,1730710800
1730714400000,1.12,1730714400
1730718000000,0.96,1730718000
1730721600000,1.04,1730721600
1730725200000,0.82,1730725200
1730728800000,0.87,1730728800
1730732400000,1.08,1730732400
1730736000000,0.8,1730736000
1730739600000,1.02,1730739600
1730743200000,1.01,1730743200
1730746800000,1.21,1730746800
1730750400000,0.79,1730750400
1730754000000,0.82,1730754000
1730757600000,1.41,1730757600
1730761200000,0.83,1730761200
1730764800000,1.19,1730764800
1730768400000,0.88,1730768400
1730772000000,0.77,1730772000
1730775600000,1.62,1730775600
1730779200000,1.11,1730779200
1730782800000,1.52,1730782800
1730786400000,0.95,1730786400
1730790000000,1.11,1730790000
1730793600000,1.03,1730793600
1730797200000,0.75,1730797200
1730800800000,0.86,1730800800
1730804400000,0.91,1730804400
1730808000000,1.0,1730808000
1730811600000,1.1,1730811600
1730815200000,1.11,1730815200
1730818800000,0.87,1730818800
1730822400000,1.13,1730822400
1730826000000,0.87,1730826000
1730829600000,1.13,1730829600
1730833200000,0.7,1730833200
1730836800000,1.08,1730836800
1730840400000,0.82,1730840400
1730844000000,1.16,1730844000
1730847600000,0.94,1730847600
1730851200000,1.15,1730851200
1730854800000,0.88,1730854800
1730858400000,1.4,1730858400
1730862000000,1.16,1730862000
1730865600000,0.94,1730865600
1730869200000,1.03,1730869200
1730872800000,0.99,1730872800
1730876400000,0.85,1730876400
1730880000000,0.95,1730880000
1730883600000,1.06,1730883600
1730887200000,1.01,1730887200
1730890800000,1.1,1730890800
1730894400000,0.96,1730894400
1730898000000,0.84,1730898000
1730901600000,0.89,1730901600
1730905200000,1.03,1730905200
1730908800000,0.97,1730908800
1730912400000,1.05,1730912400
1730916000000,1.38,1730916000
1730919600000,1.15,1730919600
1730923200000,1.09,1730923200
1730926800000,0.84,1730926800
1730930400000,0.93,1730930400
1730934000000,1.09,1730934000
1730937600000,0.74,1730937600
1730941200000,1.19,1730941200
1730944800000,0.99,1730944800
1730948400000,0.86,1730948400
1730952000000,0.74,1730952000
1730955600000,1.04,1730955600
1730959200000,0.97,1730959200
1730962800000,1.06,1730962800
1730966400000,1.22,1730966400
1730970000000,0.68,1730970000
1730973600000,0.88,1730973600
1730977200000,0.78,1730977200
1730980800000,1.12,1730980800
1730984400000,0.87,1730984400
1730988000000,0.97,1730988000
1730991600000,1.36,1730991600
1730995200000,0.92,1730995200
1730998800000,1.07,1730998800
1731002400000,0.99,1731002400
1731006000000,0.9,1731006000
1731009600000,1.07,1731009600
1731013200000,0.89,1731013200
1731016800000,0.94,1731016800
1731020400000,1.12,1731020400
1731024000000,1.04,1731024000
1731027600000,0.87,1731027600
1731031200000,0.79,1731031200
1731034800000,0.95,1731034800
1731038400000,0.95,1731038400
1731042000000,1.21,1731042000
1731045600000,0.9,1731045600
1731049200000,1.0,1731049200
1731052800000,0.94,1731052800
1731056400000,1.18,1731056400
1731060000000,1.18,1731060000
1731063600000,0.63,1731063600
1731067200000,1.16,1731067200
1731070800000,1.05,1731070800
1731074400000,0.79,1731074400
1731078000000,1.04,1731078000
1731081600000,0.89,1731081600
1731085200000,1.11,1731085200
1731088800000,1.15,1731088800
1731092400000,1.03,1731092400
1731096000000,0.83,1731096000
1731099600000,0.93,1731099600
1731103200000,0.94,1731103200
1731106800000,1.03,1731106800
1731110400000,0.88,1731110400
1731114000000,0.84,1731114000
1731117600000,0.92,1731117600
1731121200000,0.79,1731121200
1731124800000,1.1,1731124800
1731128400000,1.24,1731128400
1731132000000,0.99,1731132000
1731135600000,0.9,1731135600
1731139200000,1.18,1731139200
1731142800000,0.98,1731142800
1731146400000,0.81,1731146400
1731150000000,1.09,1731150000
1731153600000,0.73,1731153600
1731157200000,1.78,1731157200
1731160800000,0.8,1731160800
1731164400000,0.88,1731164400
1731168000000,0.71,1731168000
1731171600000,1.02,1731171600
1731175200000,1.09,1731175200
1731178800000,1.02,1731178800
1731182400000,1.09,1731182400
1731186000000,1.77,1731186000
1731189600000,1.2,1731189600
1731193200000,1.13,1731193200
1731196800000,1.22,1731196800
1731200400000,0.84,1731200400
1731204000000,1.23,1731204000
1731207600000,0.98,1731207600
1731211200000,1.46,1731211200
1731214800000,0.97,1731214800
1731218400000,1.05,1731218400
1731222000000,0.9,1731222000
1731225600000,1.08,1731225600
1731229200000,1.12,1731229200
1731232800000,1.05,1731232800
1731236400000,1.22,1731236400
1731240000000,0.83,1731240000
1731243600000,0.88,1731243600
1731247200000,0.99,1731247200
1731250800000,0.97,1731250800
1731254400000,1.03,1731254400
1731258000000,1.46,1731258000
1731261600000,1.03,1731261600
1731265200000,0.83,1731265200
1731268800000,0.82,1731268800
1731272400000,1.19,1731272400
1731276000000,1.13,1731276000
1731279600000,0.91,1731279600
1731283200000,1.0,1731283200
1731286800000,1.16,1731286800
1731290400000,0.97,1731290400
1731294000000,1.07,1731294000
1731297600000,0.79,1731297600
1731301200000,0.74,1731301200
1731304800000,1.04,1731304800
1731308400000,1.07,1731308400
1731312000000,0.98,1731312000
1731315600000,1.15,1731315600
1731319200000,1.17,1731319200
1731322800000,0.92,1731322800
1731326400000,1.0,1731326400
1731330000000,0.86,1731330000
1731333600000,1.09,1731333600
1731337200000,1.17,1731337200
1731340800000,1.09,1731340800
1731344400000,0.89,1731344400
1731348000000,1.41,1731348000
1731351600000,1.06,1731351600
1731355200000,1.07,1731355200
1731358800000,1.17,1731358800
1731362400000,1.0,1731362400
1731366000000,1.02,1731366000
1731369600000,0.99,1731369600
1731373200000,0.85,1731373200
1731376800000,0.89,1731376800
1731380400000,1.12,1731380400
1731384000000,0.98,1731384000
1731387600000,0.91,1731387600
1731391200000,1.32,1731391200
1731394800000,0.92,1731394800
1731398400000,1.22,1731398400
1731402000000,0.77,1731402000
1731405600000,0.91,1731405600
1731409200000,0.92,1731409200
1731412800000,0.88,1731412800
1731416400000,0.94,1731416400
1731420000000,1.14,1731420000
1731423600000,0.9,1731423600
1731427200000,1.01,1731427200
1731430800000,0.94,1731430800
1731434400000,1.25,1731434400
1731438000000,1.0,1731438000
1731441600000,1.14,1731441600
1731445200000,0.77,1731445200
1731448800000,1.14,1731448800
1731452400000,0.78,1731452400
1731456000000,0.98,1731456000
1731459600000,1.0,1731459600
1731463200000,0.81,1731463200
1731466800000,0.91,1731466800
1731470400000,0.87,1731470400
1731474000000,0.83,1731474000
1731477600000,1.08,1731477600
1731481200000,1.18,1731481200
1731484800000,0.94,1731484800
1731488400000,1.05,1731488400
1731492000000,1.04,1731492000
1731495600000,1.15,1731495600
1731499200000,0.91,1731499200
1731502800000,1.13,1731502800
1731506400000,1.17,1731506400
1731510000000,1.06,1731510000
1731513600000,0.97,1731513600
1731517200000,0.93,1731517200
1731520800000,1.01,1731520800
1731524400000,0.85,1731524400
1731528000000,0.89,1731528000
1731531600000,0.94,1731531600
1731535200000,1.11,1731535200
1731538800000,1.21,1731538800
1731542400000,0.9,1731542400
1731546000000,1.03,1731546000
1731549600000,0.94,1731549600
1731553200000,0.87,1731553200
1731556800000,0.89,1731556800
1731560400000,0.96,1731560400
1731564000000,0.79,1731564000
1731567600000,1.18,1731567600
1731571200000,0.85,1731571200
1731574800000,1.1,1731574800
1731578400000,0.97,1731578400
1731582000000,1.05,1731582000
1731585600000,0.96,1731585600
1731589200000,0.86,1731589200
1731592800000,0.81,1731592800
1731596400000,0.93,1731596400
1731600000000,1.13,1731600000
1731603600000,0.92,1731603600
1731607200000,0.92,1731607200
1731610800000,1.03,1731610800
1731614400000,0.79,1731614400
1731618000000,0.93,1731618000
1731621600000,0.85,1731621600
1731625200000,0.88,1731625200
1731628800000,1.14,1731628800
1731632400000,1.04,1731632400
1731636000000,1.1,1731636000
1731639600000,0.89,1731639600
1731643200000,0.75,1731643200
1731646800000,0.97,1731646800
1731650400000,1.05,1731650400
1731654000000,0.79,1731654000
1731657600000,1.13,1731657600
1731661200000,1.09,1731661200
1731664800000,1.01,1731664800
1731668400000,1.05,1731668400
