start_time,datetime,netflow_total,is_shutdown,exchange_supply_ratio,flow_mean,flow_total,transactions_count_flow,reserve,reserve_usd,open_interest,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,exchange_whale_ratio,funding_rates,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd,transactions_count_inflow,transactions_count_outflow,close,high,low,open,volume,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1706968800000,2024-02-03 14:00:00,296.46627167,0,0.03042887,0.77431572,136.27956664,176,596928.07325468,25691331574.121536,4087602069.5722,1.17978443,0.67836575,573.43100932,600.51027607,0.95490624,0.00938233,1.72752275,6.05392308,213.89700115,304.0440044,0.074,3170.58612,0.0,0.0,509,176,43042.27,43081.96,43022.9,43071.6,414.56612,0.49749801,0.99004185,43362599.5362,0.50250199,43798753.8935
1706972400000,2024-02-03 15:00:00,-4.51272964,0,0.03042862,1.36910204,2.73820409,2,596923.56052504,25768583281.2242,4077184209.3734,0.03394146,0.60587986,0.75752611,1.42554135,0.5313954,0.00876338,2.9691355,5.49210935,5.93827099,5.93827099,5.07128091,216675.98082,6.06348516,262553.23144,42,2,43119.06,43190.0,42880.0,43042.28,1304.09113,0.49796147,0.99187899,240888764.70544,0.50203853,242861040.7491
1706976000000,2024-02-03 16:00:00,-108.57966167,0,0.03042301,1.8114999,92.38649487,51,596814.98086337,25716909904.012547,4082723306.6323,0.03800186,0.45613017,4.60403996,12.65462095,0.36382283,0.00756343,2.3771428,4.87959918,86.95454926,121.23428262,0.0,0.0,0.026,1126.97338,333,51,43095.04,43186.77,43072.53,43119.06,620.63671,0.49232396,0.96976007,83909879.1581,0.50767604,86526432.3878
1706979600000,2024-02-03 17:00:00,-302.6140625,0,0.03040752,1.58255244,87.04038433,55,596512.36680087,25798527836.539986,4105668881.13,0.04586119,0.37892901,9.69657701,20.36236651,0.47620089,0.00737502,5.87229871,4.43413457,296.72023231,322.97642901,0.0,0.0,1.58902306,68935.38907,444,55,43230.01,43270.0,43091.1,43095.04,842.36557,0.57676071,1.3627296,156597587.6933,0.42323929,114914644.5774
1706983200000,2024-02-03 18:00:00,31.67668456,0,0.03040905,1.68015739,80.64755494,48,596544.04348543,25684123537.107117,4071119395.604699,0.32639182,0.38899918,141.73960763,153.07776328,0.92593205,0.00802953,2.52918914,3.35753198,108.64109993,121.40107872,1.44009945,61749.85877,0.268,11630.3826,469,48,43070.35,43243.52,43028.88,43230.0,806.97707,0.43902413,0.78260788,130661924.4602,0.56097587,166957078.06956
1706986800000,2024-02-03 19:00:00,-66.53050875,0,0.03040564,1.60107007,38.42568159,24,596477.51297668,25673802302.999897,4080186872.9408,0.03056766,0.23997643,2.47864441,8.92575738,0.2776957,0.00925042,3.14401109,2.99365858,68.58739868,75.45626613,0.343,14692.56102,0.026,1123.77122,292,24,43061.09,43088.82,43016.28,43070.35,401.64152,0.52934532,1.12470001,67746678.9686,0.47065468,60235332.3558
1706990400000,2024-02-03 20:00:00,35.40808506000002,0,0.03040738,2.37849552,116.54628047,49,596512.92106174,25683605643.22373,4078009321.2892,0.39554671,0.29287073,163.93588531,199.35554336,0.8223292,0.01,3.3458665,3.13788093,136.31815059,163.9474583,0.472,20213.87897,0.09,3889.6245,504,49,43065.15,43104.68,43007.44,43061.09,347.05646,0.48950321,0.95887617,48668218.6564,0.51049679,50755478.3974
1706994000000,2024-02-03 21:00:00,-159.26817992,0,0.03039918,3.11118846,99.55803079,32,596353.65288182,25654681749.54652,4070969883.344501,0.06606295,0.13376766,41.84037241,58.13539458,0.71970566,0.01,6.7938617,3.86164363,211.22928034,217.4035745,0.213,9128.44443,0.032,1382.10272,880,32,43045.02,43093.04,43027.18,43065.15,300.90176,0.48477387,0.94089536,23890024.2484,0.51522613,25390734.4907
1706997600000,2024-02-03 22:00:00,-54.24979919,0,0.03039638,1.10601633,27.65040829,25,596299.40308263,25673854663.10992,4064028020.6345,0.02443101,0.13240903,2.19817194,7.91564643,0.27769961,0.01,2.48661782,3.79271254,58.68253853,62.16544562,0.0,0.0,0.003,129.61629,324,25,43031.31,43076.98,43013.05,43045.01,302.27852,0.47002659,0.88688713,28784894.5678,0.52997341,32456096.9627
1707001200000,2024-02-03 23:00:00,431.44139579,0,0.03041834,2.39552972,100.61224837,42,596730.84447842,25644335083.92399,4073802766.7274,1.39421266,0.32615343,497.57886597,532.58923736,0.93426384,0.00938025,2.40828194,3.79716099,96.25501836,101.14784157,2.73584124,117112.53937,0.0,0.0,382,42,43011.09,43075.39,42953.33,43031.32,525.82629,0.40043234,0.66786849,76042407.3378,0.59956766,113858354.8062
1707004800000,2024-02-04 00:00:00,11.740019639999986,0,0.03041887,1.27179057,61.04594725,48,596742.58449806,25645226456.60512,4067735143.000001,0.42794608,0.38073698,203.49332632,234.08650579,0.86930823,0.00744473,4.63221846,3.62000666,184.08946996,222.34648615,5.37767871,229994.10621,0.03,1293.17864,547,48,43008.15,43017.44,42880.01,43011.1,746.00106,0.50408932,1.01649217,101733253.1579,0.49591068,100082672.5266
1707008400000,2024-02-04 01:00:00,-106.32690761,0,0.03041341,1.21280943,44.87394884,37,596636.25759045,25672702629.003616,4070283120.628,0.35062834,0.38419934,110.16669765,116.40860937,0.94637929,0.00786503,6.01987884,4.11867662,212.30207834,222.73551698,0.648,27742.03542,0.194,8370.8873,332,37,43041.33,43044.56,42948.32,43008.14,280.68765,0.52899108,1.12310204,54965463.39736,0.47100892,48940756.3652
1707012000000,2024-02-04 02:00:00,719.32683696,0,0.03044997,0.67422806,259.57780193,385,597355.58442741,25689319135.78518,4064035599.9629,4.07486553,0.96195618,1003.39999372,1039.0907104,0.96565197,0.00817858,0.83055552,3.78818297,245.67771938,319.76387344,0.001,42.83705,0.103,4451.67556,255,385,43022.65,43068.79,43021.41,43041.32,272.52037,0.485716,0.94445094,33569549.3569,0.514284,35543984.1246
1707015600000,2024-02-04 03:00:00,-61.78194994,0,0.03044675,0.20423242,51.87503553,254,597293.80247747,25702534344.66584,4062536108.1318,0.72686652,1.00928758,122.66623819,125.02104101,0.98116475,0.00784308,0.73544485,3.41526559,151.63186786,186.80299095,0.0,0.0,0.005,215.9561,172,254,43027.16,43047.98,43022.64,43022.64,157.7098,0.61997507,1.63140635,28266127.4205,0.38002493,17326233.583
1707019200000,2024-02-04 04:00:00,101.88300861999996,0,0.03045187,0.69416417,191.58931073,276,597395.68548609,25632528609.333168,4075235804.8256,1.35750218,1.1937789,351.94917753,357.02307417,0.98578832,0.0077598,0.92442053,2.57677399,211.04502003,255.14006555,2.124,90728.80642,0.8,34487.59006,263,276,42916.5,43029.17,42901.19,43027.16,325.57336,0.44065721,0.78781243,67566581.0667,0.55934279,85764806.86412
1707022800000,2024-02-04 05:00:00,-217.3045714,0,0.03044073,0.22864438,36.58310026,160,597178.38091469,25601522550.39962,4086213192.2768,0.61122345,1.27760639,106.42209523,110.02022184,0.96729577,0.00845357,2.04577996,2.51379716,323.72699572,327.32479324,1.49408846,63766.33867,0.035,1505.74803,180,160,42892.38,42960.09,42862.51,42916.5,541.39,0.50263766,1.01060659,89563436.6881,0.49736234,88623443.8513
1707026400000,2024-02-04 06:00:00,247.36711431,0,0.03045328,2.48843354,164.23661366,66,597425.748029,25560685615.44172,4116075164.254601,1.53689486,1.29798957,449.78165695,461.06845781,0.97552034,0.00905843,3.23789914,2.6323139,179.71108757,213.7013435,8.21870383,350151.10731,0.0,0.0,300,66,42746.13,42932.74,42743.95,42892.39,761.57396,0.4183794,0.71933387,109844661.6622,0.5816206,152703307.16483
1707030000000,2024-02-04 07:00:00,-98.42977036,0,0.03044822,0.94893105,33.21258679,35,597327.31825864,25585868245.537327,4124353694.907,0.40505352,1.2947192,154.66651116,164.85678146,0.93818713,0.00889623,7.52247291,3.04520739,241.13619093,263.28655182,0.897,38201.55804,0.05,2147.042,407,35,42845.03,42862.18,42720.07,42746.13,579.8317,0.56138989,1.27992922,91538108.183,0.43861011,71518101.7702
1707033600000,2024-02-04 08:00:00,512.90054971,0,0.03047426,0.78491521,263.73151122,336,597840.21880835,25576803442.092648,4123211891.1856,2.23508571,1.5639274,845.46328783,876.15360027,0.96497154,0.00922017,1.08111027,2.33966903,342.64811661,363.25305056,0.43,18322.8205,0.016,687.2492,392,336,42795.25,42845.03,42774.47,42845.03,389.8882,0.4864831,0.94735558,50095055.4766,0.5135169,52878830.6347
1707037200000,2024-02-04 09:00:00,-176.20891892999998,0,0.0304652,0.23530382,62.8261191,267,597664.00988942,25659408940.299343,4119933995.475,0.12078843,0.99905924,38.45631511,44.691718,0.86047968,0.00993743,0.82734321,2.33921012,182.17592232,220.90063693,0.24,10228.41926,1.1070464,47723.93735,370,267,42942.73,42986.4,42741.6,42795.24,1001.63504,0.53733605,1.16139599,156059647.10142,0.46266395,134372469.5093
1707040800000,2024-02-04 10:00:00,98.84020261,0,0.03047018,0.93712108,142.44240453,152,597762.85009203,25655116604.423218,4124122085.475,0.96925759,1.03368653,332.11921787,342.14792854,0.97068896,0.00982597,1.60070872,2.46281925,210.29359977,243.30772593,0.015,640.84365,0.0,0.0,353,152,42944.0,42944.61,42872.3,42942.73,415.49135,0.47505813,0.90497285,52272034.7599,0.52494187,57760887.4983
1707044400000,2024-02-04 11:00:00,-125.08408061999998,0,0.03046374,0.21150188,37.64733485,178,597637.76601141,25710404225.404976,4114888049.4232,0.0683124,0.84951657,15.41403464,18.64928477,0.82652149,0.009997,0.80749082,2.446115,136.86021681,143.73336539,0.0,0.0,12.91180939,558443.39496,273,178,43060.1,43119.04,42931.32,42944.0,770.93915,0.52038161,1.08499096,149188127.06682,0.47961839,137501724.1669
1707048000000,2024-02-04 12:00:00,-36.10941229,0,0.03046187,2.04341785,98.08405694,48,597601.65659912,25702742344.100327,4124710891.356,0.10816995,0.77765178,41.69192318,46.94575695,0.88808714,0.01,1.73031603,2.40104873,65.89848873,83.05516924,0.0,0.0,0.0,0.0,434,48,42994.44,43115.76,42994.43,43060.09,616.83738,0.45684146,0.84108307,104315629.4322,0.54315854,124025358.5405
1707051600000,2024-02-04 13:00:00,100.13426336,0,0.03046694,1.02231665,27.60254955,27,597701.79086248,25686029029.10151,4133841670.562,0.64641775,0.65044076,225.93560844,234.00322678,0.96552347,0.01,4.95810976,2.6467931,120.97894387,133.86896342,0.0,0.0,0.0,0.0,362,27,42995.52,43037.92,42963.53,42994.44,426.19642,0.45739645,0.84296619,58180060.875,0.54260355,69018261.6965
1707055200000,2024-02-04 14:00:00,308.34282410000003,0,0.0304826,2.96338754,136.31582688,46,598010.13368658,25655300386.80622,4136248947.346,1.14640169,0.75634765,559.54502426,583.51845831,0.95891572,0.01,5.982079,2.42673683,243.54059093,275.17563421,0.995,42498.98166,0.058,2502.43552,509,46,42874.0,43016.16,42850.0,42995.53,927.07957,0.42851447,0.74982559,101526304.9205,0.57148553,135399893.5953
1707058800000,2024-02-04 15:00:00,-259.69044944,0,0.03046929,2.62676274,94.56345881,36,597750.44323714,25670037064.845257,4137916266.5206,0.08243605,0.44882627,28.72807751,40.3112293,0.71265694,0.01,8.33337996,3.46277536,238.14353502,300.00167874,8.053,343330.29371,0.051,2195.78766,489,36,42943.21,42954.59,42845.51,42874.0,574.59974,0.57671663,1.36248357,108820744.7312,0.42328337,79869399.8805
1707062400000,2024-02-04 16:00:00,124.60902491000002,0,0.03047557,3.66090852,128.13179811,35,597875.05226205,25648334459.07396,4142382939.7287993,1.54366056,0.65209371,411.69198103,427.59397374,0.96281053,0.01,8.65671282,4.58125673,292.01766462,302.98494883,0.209,8934.69612,0.354,15239.65005,277,35,42913.16,42943.21,42881.14,42943.2,405.86823,0.50730128,1.02963793,45727163.5189,0.49269872,44410916.0457
1707066000000,2024-02-04 17:00:00,10.697657289999997,0,0.03047605,2.72346675,111.66213674,41,597885.74991934,25642876775.151424,4143082719.216599,0.26079909,0.55088536,125.51273001,140.04911137,0.89620512,0.01,3.15491351,4.80328599,117.22429031,129.35145408,0.092,3924.20404,0.126,5433.59124,537,41,42899.45,42969.79,42841.1,42913.16,679.14031,0.53805092,1.16474078,70362194.4341,0.46194908,60410175.1841
1707069600000,2024-02-04 18:00:00,175.31631516000002,0,0.03048489,0.71538441,21.46153226,30,598061.0662345,25562645641.729427,4134396229.131699,0.3476054,0.59078436,205.26353026,228.37674716,0.89879348,0.01,1.76868107,4.94059888,43.12491334,53.060432,9.096299,387594.62748,0.0,0.0,657,30,42794.01,42942.95,42757.0,42899.44,793.22597,0.4877076,0.95201023,120233968.0424,0.5122924,126294828.26699
1707073200000,2024-02-04 19:00:00,-12.328893980000004,0,0.03048421,0.5524148,16.02002917,29,598048.73734052,25510394395.918373,4123659587.776,0.15621341,0.59764771,61.16315887,69.98360771,0.87396407,0.01,2.83836213,5.09889118,78.02614075,82.31250169,11.49222085,487272.39218,0.0,0.0,448,29,42636.44,42818.04,42573.17,42794.0,1729.87924,0.45891024,0.84812222,234458779.68818,0.54108976,276444568.09957
1707076800000,2024-02-04 20:00:00,15.885679609999984,0,0.03048498,2.823859,101.65892411,36,598064.62302013,25571258294.06664,4132988892.5318,0.43213697,0.56703617,168.659406,201.80796711,0.83574206,0.01,5.16450799,5.12837664,177.32668303,185.9222875,2.90432177,123061.71155,1.75804653,75584.34902,467,36,42880.78,42938.0,42541.4,42636.43,1400.52338,0.55989917,1.27220658,286875763.36567,0.44010083,225494638.66239
1707080400000,2024-02-04 21:00:00,-119.82223088,0,0.03047882,1.73190814,64.08060125,37,597944.80078925,25578587302.61774,4121428319.6994,0.08579209,0.41552051,32.14042322,39.20698631,0.81976266,0.01,4.29808695,4.88780635,147.47256071,159.02921719,1.529,65128.34834,4.55,196241.9635,457,37,42779.97,42985.73,42772.18,42880.79,898.18268,0.47244583,0.89553995,108412517.494,0.52755417,121058270.42379
1707084000000,2024-02-04 22:00:00,128.21163149,0,0.03048532,1.46865431,49.93424668,34,598073.01242074,25445055260.63676,4064339305.5498,0.58373999,0.48713536,204.95796542,231.16103749,0.88664581,0.01,3.02792371,4.12988403,97.53997621,102.949406,8.20510352,347940.83008,0.39663214,16929.28792,396,34,42571.62,42880.93,42222.0,42779.97,1588.48589,0.40222088,0.67285869,276934310.99909,0.59777912,411578709.8587
1707087600000,2024-02-04 23:00:00,-74.97823285000001,0,0.03048143,1.43082288,35.77057194,25,597998.03418789,25451844420.399464,4098596927.7446,0.13087873,0.28530938,33.1019398,37.95483035,0.87214037,0.01,4.51732253,3.53854256,105.59175867,112.9330632,0.0,0.0,0.103,4408.39616,290,25,42582.88,42652.5,42506.99,42571.61,783.63359,0.54582302,1.20178485,110392379.55534,0.45417698,91857023.5457
1707091200000,2024-02-05 00:00:00,-43.68585195,0,0.03047914,3.06016989,143.82798473,47,597954.34833594,25325924247.4918,4098959025.0836,0.50241991,0.31982664,161.83553692,182.37842704,0.88736118,0.00981987,4.80987828,3.77496609,200.7498774,226.06427899,5.81268714,245489.52052,0.014,595.8218,363,47,42360.96,42629.41,42355.01,42582.88,1080.113,0.46044644,0.85338413,163249640.53339,0.53955356,191296784.92246
1707094800000,2024-02-05 01:00:00,-52.31663626000002,0,0.0304764,1.00253754,43.10911425,43,597902.03169968,25378539722.11463,4110544699.005,0.79873159,0.38427324,212.41486575,227.63850208,0.93312363,0.00921745,6.51058461,4.45238089,210.12267885,279.95513834,14.72680701,620219.92917,1.432,61024.13812,285,43,42529.67,42546.76,42258.1,42360.96,1092.95799,0.56620726,1.30524834,202187192.26091,0.43379274,154903236.3061
1707098400000,2024-02-05 02:00:00,180.36667381,0,0.03048554,5.93705765,189.9858448,32,598082.39837349,25376597320.597588,4104098630.8112,2.19539893,0.67558546,415.97088853,474.20616985,0.87719417,0.00997,9.18248425,5.35868405,280.39804395,293.83949604,0.0,0.0,0.01,425.6416,216,32,42447.06,42529.68,42379.01,42529.67,751.20014,0.43595995,0.77292374,81185701.6402,0.56404005,105037142.7091
1707102000000,2024-02-05 03:00:00,116.91834916,0,0.03049141,1.68546594,65.73317166,39,598199.31672265,25527501479.63425,4116168223.416,0.87477083,0.73881887,238.06967872,250.18445695,0.95157662,0.01,3.41707969,5.10905143,107.87184609,133.26610779,0.013,550.87648,4.69458999,200934.85234,286,39,42718.31,42729.02,42447.06,42447.07,784.73907,0.64861348,1.84586899,168984212.18395,0.35138652,91547240.4544
1707105600000,2024-02-05 04:00:00,222.74819477,0,0.03050272,1.07575721,34.42423079,32,598422.06491742,25565875540.31866,4117575667.29,1.20084985,0.89811283,198.8222287,264.18696617,0.75258152,0.01,1.29496161,4.68003353,35.77547138,41.4387714,0.041,1745.345,1.55211663,66604.55545,220,32,42749.13,42825.0,42670.12,42718.31,864.87503,0.53305671,1.14158768,154015013.74213,0.46694329,134912995.6986
1707109200000,2024-02-05 05:00:00,-116.83376128,0,0.03049665,3.07036287,141.23669193,46,598305.23115614,25566264383.97389,4117096900.9897,0.29763261,0.85724035,81.71870782,92.56374214,0.88283712,0.01,4.55211964,4.8977758,198.28094366,209.39750342,0.081,3441.98646,0.097,4163.95295,311,46,42777.24,42777.25,42642.0,42749.13,739.00099,0.46134669,0.85648169,98306309.8972,0.53865331,114779231.51638
1707112800000,2024-02-05 06:00:00,508.84088412,0,0.03052253,1.96173977,64.73741226,33,598814.07204026,25559374977.113365,4122493074.6617,1.96900635,1.11983001,483.34683813,574.94985346,0.84067651,0.01,2.0033021,4.53863003,57.04713784,66.10896934,0.087,3703.61088,1.115,47930.44372,292,33,42819.32,42843.75,42697.52,42777.24,624.34278,0.54692398,1.20713513,120678353.32579,0.45307602,99970873.7077
1707116400000,2024-02-05 07:00:00,-19.20878841000001,0,0.03052149,1.39036126,55.61445029,40,598794.86325185,25817972606.3075,4183371961.6445,0.61119954,1.13536996,271.79667427,306.82216696,0.88584432,0.01,8.15077388,5.01590083,281.08807601,326.03095537,0.0,0.0,26.78027549,1156348.44659,502,40,43071.88,43176.39,42792.01,42819.31,1954.08375,0.58475564,1.40822055,426346349.17972,0.41524436,302755380.14686
1707120000000,2024-02-05 08:00:00,-88.21990179,0,0.03051693,2.68194056,123.36926558,46,598706.64335006,25743316311.650223,4190746702.4969,1.22709617,1.1965649,503.5129585,564.46423737,0.89201924,0.01,14.18878563,6.11278669,607.79858214,652.68413916,0.12940208,5543.10525,1.64402308,71264.87615,460,46,43033.53,43195.36,42991.15,43071.87,1186.42906,0.46133591,0.85644453,193158285.39378,0.53866409,225535078.50476
1707123600000,2024-02-05 09:00:00,-421.83600467,0,0.03049537,1.50295641,51.10051782,34,598284.80734539,25724310046.15881,4198505002.982,0.17239588,0.90756446,79.7627996,94.81773266,0.84122239,0.01,15.19569816,6.97181724,458.59100374,516.65373733,1.252,53574.31468,0.373,16113.8137,550,34,43037.59,43067.33,42954.54,43033.53,633.02755,0.46774464,0.87879744,91248928.9839,0.53225536,103833858.9773
1707127200000,2024-02-05 10:00:00,431.2890044,0,0.03051725,6.75757926,277.06074947,41,598716.09634979,25792196394.150517,4221744756.2868,1.7831672,1.03733537,795.28744312,921.89744468,0.86266368,0.01,11.96605952,8.19310008,442.74761105,490.60844028,0.001,42.98818,13.80148322,598545.50203,517,41,43143.34,43268.98,43037.59,43037.59,1486.58066,0.51201978,1.04926341,259696136.15472,0.48798022,247503281.5384
1707130800000,2024-02-05 11:00:00,59.84148944,0,0.03052024,1.86940568,50.47395349,27,598775.93783923,25840355274.45891,4230329737.4717,0.40762205,0.92401711,142.45083427,209.51773162,0.6798987,0.01,5.54356453,8.80004335,130.95616381,149.67624218,0.002,85.90702,0.481,20837.39984,514,27,43194.08,43205.35,43080.0,43143.35,768.52047,0.46178705,0.85800064,86945109.3345,0.53821295,101334550.2823
1707134400000,2024-02-05 12:00:00,915.41626438,0,0.03056682,6.46747545,303.9713461,47,599691.35410361,25894211372.833904,4254467974.05,2.59280113,1.25189833,1408.54809821,1501.23185708,0.93826153,0.01,12.46416155,9.93033505,486.83797457,585.8155927,0.0,0.0,0.97550681,42360.3472,579,47,43255.36,43299.0,43122.23,43194.08,809.69119,0.50106242,1.00425871,125864146.3843,0.49893758,125330400.401
1707138000000,2024-02-05 13:00:00,-496.21874118,0,0.03054148,3.29661327,92.3051716,28,599195.13536243,26022769773.793697,4345243438.595699,0.15677296,0.99300785,58.61990937,75.40779494,0.77737201,0.01,20.41523343,12.56061096,509.69834817,571.62653612,0.43163316,18640.33731,31.25814988,1363797.92282,481,28,43447.67,43569.76,43219.05,43255.35,2642.99233,0.52707623,1.1145057,476004028.00144,0.47292377,427098784.54741
1707141600000,2024-02-05 14:00:00,-343.34346793,0,0.03052392,4.96407016,268.05978856,54,598851.7918945,25845583436.03942,4302728524.6108,0.08137498,0.91731862,41.43200261,62.25185783,0.66555448,0.01,7.51102455,12.4692182,319.93420038,405.59532576,12.3192473,529796.16898,0.17,7388.23676,765,54,43195.28,43493.2,43150.91,43447.67,1643.23083,0.42201341,0.73014394,224308024.9013,0.57798659,307210690.83962
1707145200000,2024-02-05 15:00:00,554.81860599,0,0.03055214,3.06698238,116.5453306,38,599406.61050049,25507311664.52044,4246680122.9498,1.27785319,0.92456963,886.97947112,975.00198117,0.90972069,0.01,11.05745724,12.02188557,379.17695544,420.18337518,34.1757807,1458698.60766,0.0,0.0,763,38,42644.03,43195.29,42600.11,43195.28,2914.13067,0.46740951,0.87761522,675942268.85111,0.53259049,770203451.94108
1707148800000,2024-02-05 16:00:00,244.5164542699999,0,0.03056457,5.74440921,178.07668556,31,599651.12695476,25607759617.37627,4253396329.112,1.37417283,1.09625205,704.64210337,728.31160095,0.96750086,0.01,15.60629505,12.08054227,441.39145428,483.79514668,5.74322733,243382.50361,1.834,78665.23161,530,31,42741.69,42771.1,42501.0,42644.04,2335.75351,0.52157298,1.09018297,444771979.90126,0.47842702,407979203.71428
1707152400000,2024-02-05 17:00:00,-44.87355048,0,0.03056224,0.87253965,24.43111023,28,599606.25340428,25601368740.050465,4251451304.6798,0.06179987,0.85034243,24.69296048,42.45651387,0.58160594,0.01,3.11893087,10.81666675,66.58859272,87.33006435,0.003,127.74327,0.718,30861.18637,687,28,42720.94,42853.7,42660.0,42741.7,1093.66841,0.54098797,1.17859215,172328760.30349,0.45901203,146215771.5592
1707156000000,2024-02-05 18:00:00,1217.88574843,0,0.03062425,1.97691213,100.82251858,51,600824.13915271,25610289548.69801,4245216360.0458,1.71542207,1.037171,1131.83669155,1276.27401971,0.88682891,0.01,1.14486806,10.18828154,44.31022225,58.38827128,2.13717364,90721.77357,0.0,0.0,744,51,42730.89,42738.95,42574.35,42720.94,873.21216,0.47266502,0.89632782,133188381.90528,0.52733498,148593382.26247
1707159600000,2024-02-05 19:00:00,-259.18467492,0,0.03061092,0.93658623,31.84393185,34,600564.95447779,25669990896.40686,4243969389.7152,0.34207095,0.71563812,209.63765206,230.55581842,0.90927071,0.01,14.40413216,10.46542019,465.65237422,489.74049334,0.0,0.0,5.96468014,256523.70947,674,34,42765.36,42869.66,42703.43,42730.89,766.75568,0.50484373,1.01956446,127322203.54909,0.49515627,124879013.5948
1707163200000,2024-02-05 20:00:00,-348.80422974,0,0.03059313,3.19566986,111.84844508,35,600216.15024805,25402314316.21987,4187651926.093099,0.03171323,0.69777245,3.7342238,10.27508619,0.36342506,0.01,10.25940903,9.01458814,327.59004745,359.07931593,13.91449572,588663.47695,1.246,53132.30978,324,35,42426.01,42798.37,42333.33,42765.35,1989.29246,0.44167268,0.79106406,309319046.36221,0.55832732,391016429.81308
1707166800000,2024-02-05 21:00:00,362.44210761,0,0.03061156,2.71539166,114.04644981,42,600578.59235566,25434232459.511658,4197415896.1958,0.69557837,0.78551579,337.64046295,459.08172627,0.73546918,0.01,2.3009433,8.27029082,75.32357673,96.63961866,0.18,7600.4694,0.277,11823.29244,660,42,42386.0,42556.89,42365.81,42426.0,922.78119,0.48135159,0.92808842,147297207.4404,0.51864841,158710316.963
1707170400000,2024-02-05 22:00:00,336.51833018,0,0.03062866,1.69735888,59.40756082,35,600915.11068584,25485213616.746296,4200149193.5225,0.8909266,0.73024056,453.94364659,507.82816035,0.89389223,0.01,4.89456658,7.38987786,157.03440437,171.30983017,3.69,155589.00059,1.065,45419.77653,570,35,42504.74,42530.23,42330.52,42386.01,656.59281,0.52412066,1.10137299,104309366.34611,0.47587934,94708484.25035
1707174000000,2024-02-05 23:00:00,-21.93094223,0,0.03062748,0.47244452,17.00800263,36,600893.17974361,25635438446.34765,4216836531.5664,0.34199969,0.58278725,161.06939935,190.49382997,0.84553604,0.01,5.90068812,6.00336259,179.00252562,212.4247722,0.0,0.0,6.42512315,274972.51744,557,36,42708.7,42722.3,42462.16,42504.73,853.78732,0.53626235,1.15639168,148010569.27685,0.46373765,127993457.9773
1707177600000,2024-02-06 00:00:00,150.57622719,0,0.03063509,2.09025383,102.42243772,49,601043.7559708,25593510880.15739,4210748680.6376,1.08827297,0.72942627,401.39119139,453.809829,0.88449206,0.01,6.18844085,6.44186401,284.26370865,303.23360181,0.0,0.0,0.194,8317.12744,417,49,42600.34,42730.0,42591.1,42708.7,588.85344,0.42969354,0.75344323,89191736.0977,0.57030646,118378840.1335
1707181200000,2024-02-06 01:00:00,-243.64820654,0,0.03062263,1.10457087,41.97369309,38,600800.10776426,25633580974.65933,4226773301.2108,0.1715386,0.50887149,45.01140883,56.09312264,0.80244078,0.01,7.88792972,7.40515854,291.58475676,299.74132918,0.073,3096.15776,0.33079294,14187.71454,327,38,42671.11,42769.22,42574.0,42600.34,594.07204,0.54834881,1.21409799,122296718.91378,0.45165119,100730517.81099
1707184800000,2024-02-06 02:00:00,336.3152097899999,0,0.03063968,2.94817926,109.08263275,37,601136.42297405,25768316269.966328,4227064154.8938,1.78967894,0.71567263,529.50406301,592.38373078,0.89385315,0.01,6.92077084,6.33610692,241.88428496,256.06852099,0.0,0.0,11.19837492,481518.69278,331,37,42852.19,42941.47,42650.0,42671.11,1035.93674,0.51770627,1.07342528,195023390.18753,0.48229373,181683247.6136
1707188400000,2024-02-06 03:00:00,-91.2771885,0,0.03063496,0.91531727,32.0361044,35,601045.14578555,25749562684.75861,4220035198.7568,0.28877324,0.75239549,61.37465426,88.07583822,0.69683872,0.01,5.12437219,5.60253023,155.83886408,179.35302672,0.817,34800.76059,0.83,35778.55877,305,35,42851.11,42960.01,42769.96,42852.18,678.30297,0.4474575,0.80981552,103148831.6241,0.5525425,127373246.15369
1707192000000,2024-02-06 04:00:00,211.86325893,0,0.0306457,2.90748553,101.76199372,35,601257.00904448,25748254539.31084,4223896842.9318,1.91405879,0.92646412,389.68455984,432.57728685,0.90084378,0.0087308,6.30611508,6.17469763,202.61412739,220.71402792,0.003,127.8954,0.026,1119.92322,226,35,42826.18,42926.73,42784.26,42851.1,571.81254,0.47362155,0.89977384,88814720.9208,0.52637845,98707827.4196
1707195600000,2024-02-06 05:00:00,-14.257455039999996,0,0.03064491,0.30317127,11.21733711,37,601242.75158944,25712991118.887352,4221986249.4148,0.26683279,0.83730786,62.98878902,89.38898351,0.70465942,0.006499,2.8012551,5.87565313,90.52842432,103.64643855,0.391,16657.72099,0.003,128.83788,335,37,42785.28,42846.0,42753.99,42826.18,385.73964,0.48663038,0.94791424,83127551.5402,0.51336962,87695223.9099
1707199200000,2024-02-06 06:00:00,191.62537053,0,0.03065462,1.68313025,67.3252099,40,601434.37695997,25707509779.341484,4220744347.3094,0.93588013,0.92214792,339.37934869,404.30021508,0.83942411,0.00620753,5.31687111,5.7922507,195.47591736,212.67484455,1.41597711,60225.84068,0.003,128.15022,432,40,42780.46,42796.16,42667.0,42785.27,559.29759,0.46441508,0.86711754,94404674.9039,0.53558492,108871832.30026
