start_time,c,h,l,o,t,buy,sell,time,longAccount,longShortRatio,shortAccount
1705910400000,77008.11,77009.73,75982.15,75982.15,1705910400,7591.646,7835.592,1705910400,72.33,2.61,27.67
1705914000000,76727.88,77222.64,76725.9,77008.11,1705914000,6356.288,7561.3,1705914000,72.29,2.61,27.71
1705917600000,77481.28,77540.85,76727.88,76727.88,1705917600,13605.411,13586.957,1705917600,72.34,2.62,27.66
1705921200000,76862.15,77481.28,76819.12,77481.28,1705921200,6665.011,5758.713,1705921200,72.67,2.66,27.33
1705924800000,77453.95,77453.95,76862.15,76862.15,1705924800,4752.223,4221.632,1705924800,72.22,2.6,27.78
1705928400000,77435.88,77468.62,77006.22,77453.95,1705928400,10323.331,10182.901,1705928400,72.14,2.59,27.86
1705932000000,78128.23,78197.35,77405.18,77435.88,1705932000,12498.76,13609.811,1705932000,72.34,2.62,27.66
1705935600000,78856.52,78856.52,78128.23,78128.23,1705935600,13955.785,12824.32,1705935600,72.37,2.62,27.63
1705939200000,79211.09,79312.45,78833.46,78856.52,1705939200,9561.061,9965.111,1705939200,72.78,2.67,27.22
1705942800000,79092.68,79402.79,78985.86,79211.09,1705942800,6083.544,5848.8,1705942800,73.07,2.71,26.93
1705946400000,79346.12,79803.39,79092.68,79092.68,1705946400,14701.654,19470.693,1705946400,72.84,2.68,27.16
1705950000000,76955.02,79692.31,76852.12,79346.12,1705950000,33221.221,38180.925,1705950000,72.81,2.68,27.19
1705953600000,76537.28,77040.18,76084.22,76955.02,1705953600,15618.084,14395.667,1705953600,72.2,2.6,27.8
1705957200000,75733.23,76552.8,75733.23,76537.28,1705957200,7024.709,8221.552,1705957200,71.88,2.56,28.12
1705960800000,75554.7,76025.16,75318.87,75733.23,1705960800,9172.864,9673.08,1705960800,71.95,2.57,28.05
1705964400000,76234.08,76234.08,75550.53,75554.7,1705964400,6775.499,7564.928,1705964400,72.16,2.59,27.84
1705968000000,76392.59,76486.55,76102.19,76234.08,1705968000,7151.845,5859.405,1705968000,72.37,2.62,27.63
1705971600000,76171.44,76438.42,76170.57,76392.59,1705971600,2665.608,2919.886,1705971600,72.77,2.67,27.23
1705975200000,75794.72,76185.08,75640.2,76171.44,1705975200,4421.881,3240.646,1705975200,72.75,2.67,27.25
1705978800000,75744.67,76032.4,75634.6,75794.72,1705978800,3190.248,3240.276,1705978800,72.95,2.7,27.05
1705982400000,75222.71,75744.67,75205.83,75744.67,1705982400,2723.963,2431.767,1705982400,72.52,2.64,27.48
1705986000000,75281.26,75324.45,75222.71,75222.71,1705986000,1370.841,1652.141,1705986000,72.5,2.64,27.5
1705989600000,75809.45,75859.33,75281.26,75281.26,1705989600,2562.754,2962.317,1705989600,72.27,2.61,27.73
1705993200000,76124.93,76128.81,75776.42,75809.45,1705993200,5110.171,6265.707,1705993200,71.8,2.55,28.2
1705996800000,76921.21,76921.21,76009.18,76124.93,1705996800,11430.952,12839.896,1705996800,71.69,2.53,28.31
1706000400000,75515.82,77043.13,75143.18,76921.21,1706000400,25375.687,27778.447,1706000400,72.09,2.58,27.91
1706004000000,76523.75,76523.75,75515.82,75515.82,1706004000,10166.883,10555.508,1706004000,70.98,2.45,29.02
1706007600000,76869.77,76869.77,76205.72,76523.75,1706007600,12347.079,14331.11,1706007600,71.07,2.46,28.93
1706011200000,77378.14,77469.53,76842.41,76869.77,1706011200,11166.098,8931.353,1706011200,70.18,2.35,29.82
1706014800000,77597.59,77818.0,77378.14,77378.14,1706014800,5203.289,5549.439,1706014800,70.76,2.42,29.24
1706018400000,78447.37,78696.06,77407.8,77597.59,1706018400,18734.529,19532.486,1706018400,70.32,2.37,29.68
1706022000000,78179.7,78645.19,77973.13,78447.37,1706022000,18915.03,16544.719,1706022000,69.9,2.32,30.1
1706025600000,78618.44,78729.46,77783.77,78179.7,1706025600,11638.531,12374.846,1706025600,70.15,2.35,29.85
1706029200000,78446.1,79078.28,78332.08,78618.44,1706029200,13025.181,12308.744,1706029200,69.96,2.33,30.04
1706032800000,77998.44,79068.89,77998.44,78446.1,1706032800,8511.844,9437.556,1706032800,69.84,2.32,30.16
1706036400000,76982.3,77998.44,76961.18,77998.44,1706036400,6786.316,5834.639,1706036400,69.0,2.23,31.0
1706040000000,77010.88,77138.04,76503.59,76982.3,1706040000,6587.743,6319.709,1706040000,69.19,2.25,30.81
1706043600000,76948.17,77076.08,76802.74,77010.88,1706043600,4118.569,4503.412,1706043600,69.47,2.28,30.53
1706047200000,76159.89,76984.07,76112.0,76948.17,1706047200,4331.367,4218.064,1706047200,69.4,2.27,30.6
1706050800000,75791.86,76449.28,75658.74,76159.89,1706050800,9336.416,7868.431,1706050800,69.24,2.25,30.76
1706054400000,75251.8,76050.49,75077.88,75791.86,1706054400,10278.836,9547.135,1706054400,70.17,2.35,29.83
1706058000000,75302.67,75552.42,75251.8,75251.8,1706058000,6107.34,7866.944,1706058000,70.43,2.38,29.57
1706061600000,75213.62,75324.1,75094.81,75302.67,1706061600,3137.123,3373.988,1706061600,69.19,2.25,30.81
1706065200000,75326.52,75339.2,75121.44,75213.62,1706065200,4226.052,4918.702,1706065200,69.06,2.23,30.94
1706068800000,75409.5,75430.24,75317.87,75326.52,1706068800,3124.553,2872.823,1706068800,68.95,2.22,31.05
1706072400000,75100.58,75409.5,75024.64,75409.5,1706072400,3717.055,2828.539,1706072400,69.43,2.27,30.57
1706076000000,75429.95,75441.09,75100.58,75100.58,1706076000,4067.471,3164.343,1706076000,69.63,2.29,30.37
1706079600000,75880.93,75956.64,75325.89,75429.95,1706079600,6460.916,5738.354,1706079600,69.52,2.28,30.48
1706083200000,76260.46,76328.3,75880.93,75880.93,1706083200,4208.58,4509.442,1706083200,68.6,2.19,31.4
1706086800000,76500.92,76557.01,76260.46,76260.46,1706086800,3254.265,3730.9,1706086800,68.42,2.17,31.58
1706090400000,76254.84,77226.69,76040.31,76500.92,1706090400,12003.285,9800.815,1706090400,68.36,2.16,31.64
1706094000000,76299.05,76458.05,76103.57,76254.84,1706094000,5286.637,5901.219,1706094000,69.13,2.24,30.87
1706097600000,76476.05,76808.09,76299.05,76299.05,1706097600,5100.298,5875.547,1706097600,68.79,2.2,31.21
1706101200000,76844.76,76953.5,76476.05,76476.05,1706101200,5650.643,5898.467,1706101200,68.24,2.15,31.76
1706104800000,76451.93,77111.97,76192.86,76844.76,1706104800,13851.018,13274.927,1706104800,67.63,2.09,32.37
1706108400000,76349.39,76751.1,76301.24,76451.93,1706108400,6622.201,5857.801,1706108400,68.07,2.13,31.93
1706112000000,76105.7,76378.65,76070.86,76349.39,1706112000,5308.597,4585.065,1706112000,68.08,2.13,31.92
1706115600000,76414.22,76562.99,76017.99,76105.7,1706115600,4320.628,3990.405,1706115600,67.98,2.12,32.02
1706119200000,76356.07,76639.04,76153.47,76414.22,1706119200,8907.948,9953.072,1706119200,67.48,2.08,32.52
1706122800000,76569.99,76637.3,76349.06,76356.07,1706122800,3232.101,2991.675,1706122800,67.66,2.09,32.34
1706126400000,76356.65,76569.99,76068.33,76569.99,1706126400,7335.937,7570.943,1706126400,67.6,2.09,32.4
1706130000000,76181.76,76597.63,76181.76,76356.65,1706130000,3951.276,3748.505,1706130000,67.83,2.11,32.17
1706133600000,76201.26,76208.26,75990.21,76181.76,1706133600,2033.008,2177.537,1706133600,67.94,2.12,32.06
1706137200000,76310.36,76310.36,75981.83,76201.26,1706137200,5340.75,5050.505,1706137200,67.91,2.12,32.09
1706140800000,76024.0,76325.24,75956.81,76310.36,1706140800,2853.128,3491.476,1706140800,67.83,2.11,32.17
1706144400000,76236.11,76286.44,76004.49,76024.0,1706144400,2939.255,3680.157,1706144400,67.57,2.08,32.43
1706148000000,76668.65,76668.65,76236.11,76236.11,1706148000,1757.949,1869.738,1706148000,67.22,2.05,32.78
1706151600000,76633.67,76668.65,76474.09,76668.65,1706151600,1924.527,1524.695,1706151600,66.95,2.03,33.05
1706155200000,77002.7,77003.48,76633.67,76633.67,1706155200,1362.197,1544.611,1706155200,67.02,2.03,32.98
1706158800000,76821.32,77013.6,76738.24,77002.7,1706158800,3222.879,3324.976,1706158800,66.93,2.02,33.07
1706162400000,77044.45,77044.45,76691.9,76821.32,1706162400,3463.015,2785.38,1706162400,66.99,2.03,33.01
1706166000000,77523.21,77523.21,76998.32,77044.45,1706166000,3069.935,2325.356,1706166000,66.97,2.03,33.03
1706169600000,77773.64,77773.64,77368.21,77523.21,1706169600,3410.511,3879.585,1706169600,66.91,2.02,33.09
1706173200000,77885.79,78024.08,77770.13,77773.64,1706173200,1938.931,2326.435,1706173200,66.4,1.98,33.6
1706176800000,77936.52,78027.26,77852.93,77885.79,1706176800,3578.577,3439.293,1706176800,66.03,1.94,33.97
1706180400000,79178.87,79178.87,77914.85,77936.52,1706180400,8634.223,6814.088,1706180400,66.06,1.95,33.94
1706184000000,79359.45,79501.49,79017.13,79178.87,1706184000,7663.603,8621.22,1706184000,65.8,1.92,34.2
1706187600000,78542.3,79359.45,78511.68,79359.45,1706187600,6896.723,7317.826,1706187600,66.47,1.98,33.53
1706191200000,78305.47,78551.73,78205.45,78542.3,1706191200,5731.059,6017.544,1706191200,66.84,2.02,33.16
1706194800000,78147.05,78523.5,78121.87,78305.47,1706194800,7410.252,8210.876,1706194800,66.54,1.99,33.46
1706198400000,78636.52,78638.54,78127.01,78147.05,1706198400,4383.278,4700.345,1706198400,66.91,2.02,33.09
1706202000000,78405.73,78817.41,78324.88,78636.52,1706202000,6323.083,6312.687,1706202000,67.07,2.04,32.93
1706205600000,78297.71,78895.8,77978.86,78405.73,1706205600,9541.102,9422.793,1706205600,67.49,2.08,32.51
1706209200000,78348.52,78395.72,78205.56,78297.71,1706209200,4090.246,3451.01,1706209200,67.28,2.06,32.72
1706212800000,78867.57,78867.57,78348.52,78348.52,1706212800,4920.697,4627.623,1706212800,67.18,2.05,32.82
1706216400000,78018.95,78867.57,78018.95,78867.57,1706216400,3259.045,3330.161,1706216400,67.67,2.09,32.33
1706220000000,77654.08,78018.95,77639.01,78018.95,1706220000,1864.531,1337.802,1706220000,67.32,2.06,32.68
1706223600000,77933.77,77971.31,77654.08,77654.08,1706223600,1482.68,1651.576,1706223600,67.18,2.05,32.82
1706227200000,78066.64,78069.75,77856.07,77933.77,1706227200,1247.039,1865.467,1706227200,67.01,2.03,32.99
1706230800000,78174.46,78224.19,78054.24,78066.64,1706230800,2007.03,1893.136,1706230800,66.85,2.02,33.15
1706234400000,78515.46,78715.28,77943.91,78174.46,1706234400,8317.728,5614.236,1706234400,66.86,2.02,33.14
1706238000000,78615.53,78643.41,78495.48,78515.46,1706238000,1584.39,2163.887,1706238000,65.64,1.91,34.36
1706241600000,78799.07,78810.49,78576.0,78615.53,1706241600,2311.664,2044.714,1706241600,65.3,1.88,34.7
1706245200000,78940.56,78940.56,78758.54,78799.07,1706245200,1481.704,1787.527,1706245200,65.05,1.86,34.95
1706248800000,79208.69,79250.8,78910.25,78940.56,1706248800,2275.223,2820.133,1706248800,64.82,1.84,35.18
1706252400000,78625.59,79208.69,78617.38,79208.69,1706252400,3808.419,3217.404,1706252400,65.03,1.86,34.97
1706256000000,79313.16,79319.18,78608.08,78625.59,1706256000,4257.093,4069.6,1706256000,65.84,1.93,34.16
1706259600000,79667.48,79945.68,79302.77,79313.16,1706259600,9182.29,8699.243,1706259600,64.8,1.84,35.2
1706263200000,79953.7,80372.82,79489.43,79667.48,1706263200,17623.808,13663.26,1706263200,65.53,1.9,34.47
1706266800000,79048.5,80182.93,78083.87,79953.7,1706266800,24763.321,20773.379,1706266800,65.64,1.91,34.36
1706270400000,78769.36,79252.87,78512.46,79048.5,1706270400,16498.032,16054.921,1706270400,65.08,1.86,34.92
1706274000000,78243.49,78998.2,78204.06,78769.36,1706274000,7356.32,8030.615,1706274000,63.16,1.71,36.84
1706277600000,79194.23,79194.23,78177.35,78243.49,1706277600,11116.01,7432.785,1706277600,63.11,1.71,36.89
1706281200000,78210.75,79194.23,78197.62,79194.23,1706281200,9120.03,10585.152,1706281200,63.95,1.77,36.05
1706284800000,79238.1,79291.0,78185.32,78210.75,1706284800,18394.432,17415.375,1706284800,63.32,1.73,36.68
1706288400000,79886.75,79886.75,79045.04,79238.1,1706288400,8117.311,8921.12,1706288400,62.21,1.65,37.79
1706292000000,80471.32,80487.23,79779.84,79886.75,1706292000,11319.548,10022.897,1706292000,60.69,1.54,39.31
1706295600000,80434.05,80614.48,80184.09,80471.32,1706295600,5026.026,6073.048,1706295600,60.51,1.53,39.49
1706299200000,79955.85,80557.85,79887.63,80434.05,1706299200,9315.999,9292.77,1706299200,59.83,1.49,40.17
1706302800000,79922.56,80163.7,79922.56,79955.85,1706302800,2815.838,2851.401,1706302800,59.42,1.46,40.58
1706306400000,79475.33,79993.86,79434.48,79922.56,1706306400,3294.71,4031.957,1706306400,59.19,1.45,40.81
1706310000000,79315.22,79641.36,79315.22,79475.33,1706310000,2173.897,2686.589,1706310000,59.5,1.47,40.5
1706313600000,79030.64,79315.22,78967.27,79315.22,1706313600,2733.925,3657.133,1706313600,59.39,1.46,40.61
1706317200000,78718.35,79045.68,78689.86,79030.64,1706317200,2605.056,1973.14,1706317200,59.14,1.45,40.86
1706320800000,78653.9,78771.6,78652.48,78718.35,1706320800,1173.584,1179.458,1706320800,59.43,1.47,40.57
1706324400000,78829.87,78848.5,78627.58,78653.9,1706324400,1710.955,1470.999,1706324400,59.73,1.48,40.27
1706328000000,78742.86,78853.77,78699.59,78829.87,1706328000,1168.06,1245.144,1706328000,59.69,1.48,40.31
1706331600000,78705.15,78757.41,78607.59,78742.86,1706331600,1670.032,2118.323,1706331600,59.67,1.48,40.33
1706335200000,78782.28,78798.2,78701.27,78705.15,1706335200,1933.017,2208.453,1706335200,60.0,1.5,40.0
1706338800000,79133.95,79153.95,78643.95,78782.28,1706338800,3572.661,3496.694,1706338800,59.91,1.49,40.09
1706342400000,78639.72,79441.28,78632.66,79133.95,1706342400,5739.955,7431.509,1706342400,59.73,1.48,40.27
1706346000000,78472.74,78818.06,78467.88,78639.72,1706346000,5128.793,4748.13,1706346000,60.29,1.52,39.71
1706349600000,78440.01,78575.14,78391.33,78472.74,1706349600,2901.152,3268.629,1706349600,60.96,1.56,39.04
1706353200000,78596.74,78631.27,78440.01,78440.01,1706353200,1325.368,1575.292,1706353200,61.28,1.58,38.72
1706356800000,78608.78,78616.03,78528.95,78596.74,1706356800,1467.444,1562.035,1706356800,61.29,1.58,38.71
1706360400000,78761.6,78811.99,78608.78,78608.78,1706360400,1296.814,1343.481,1706360400,61.4,1.59,38.6
1706364000000,78862.24,78918.58,78749.71,78761.6,1706364000,1960.529,1970.509,1706364000,61.24,1.58,38.76
1706367600000,78894.02,79005.25,78820.34,78862.24,1706367600,2958.83,2495.045,1706367600,61.52,1.6,38.48
1706371200000,78842.45,78933.12,78781.4,78894.02,1706371200,1720.209,2186.18,1706371200,61.62,1.61,38.38
1706374800000,78801.92,78870.85,78795.89,78842.45,1706374800,1192.465,1105.365,1706374800,61.4,1.59,38.6
1706378400000,78739.67,78810.98,78647.97,78801.92,1706378400,1199.572,1238.426,1706378400,61.36,1.59,38.64
1706382000000,78506.12,78859.87,78363.24,78739.67,1706382000,4480.273,3285.292,1706382000,61.31,1.59,38.69
1706385600000,78371.42,78574.59,78280.79,78506.12,1706385600,2927.348,2480.895,1706385600,61.7,1.61,38.3
1706389200000,78183.47,78498.59,78120.92,78371.42,1706389200,3175.869,2683.408,1706389200,61.58,1.6,38.42
1706392800000,78024.22,78183.47,77849.56,78183.47,1706392800,2476.225,2795.638,1706392800,61.29,1.58,38.71
1706396400000,78265.55,78327.63,78024.22,78024.22,1706396400,1841.263,2558.537,1706396400,60.63,1.54,39.37
1706400000000,77936.38,78374.07,77840.2,78265.55,1706400000,2457.531,3845.029,1706400000,60.02,1.5,39.98
1706403600000,77702.95,77958.55,77428.41,77936.38,1706403600,5277.867,4342.37,1706403600,59.57,1.47,40.43
1706407200000,78035.88,78036.54,77676.43,77702.95,1706407200,1591.413,1397.659,1706407200,59.89,1.49,40.11
1706410800000,78079.97,78177.96,78035.88,78035.88,1706410800,1807.341,1515.027,1706410800,59.61,1.48,40.39
1706414400000,76889.87,78107.34,76889.87,78079.97,1706414400,14620.972,10171.952,1706414400,59.58,1.47,40.42
1706418000000,76548.62,77001.38,76459.36,76889.87,1706418000,8622.183,9694.208,1706418000,61.34,1.59,38.66
1706421600000,76258.33,76559.39,76204.95,76548.62,1706421600,4005.838,5398.835,1706421600,60.61,1.54,39.39
1706425200000,76255.57,76308.21,76167.35,76258.33,1706425200,2662.699,3376.159,1706425200,60.56,1.54,39.44
1706428800000,76393.82,76432.14,76154.07,76255.57,1706428800,4964.173,4310.529,1706428800,60.71,1.55,39.29
1706432400000,76257.55,76615.8,76196.41,76393.82,1706432400,4949.557,4416.289,1706432400,60.66,1.54,39.34
1706436000000,76423.46,76560.7,76257.55,76257.55,1706436000,2490.044,2671.207,1706436000,60.56,1.54,39.44
1706439600000,76648.36,76697.99,76423.46,76423.46,1706439600,3140.515,3960.484,1706439600,60.5,1.53,39.5
1706443200000,77111.6,77111.6,76648.36,76648.36,1706443200,4156.963,4636.868,1706443200,60.06,1.5,39.94
1706446800000,77258.42,77350.65,77105.22,77111.6,1706446800,3074.612,3327.651,1706446800,59.8,1.49,40.2
1706450400000,77332.22,77425.1,77234.71,77258.42,1706450400,3221.043,3638.656,1706450400,60.16,1.51,39.84
1706454000000,76826.24,77384.92,76760.19,77332.22,1706454000,4077.313,4236.062,1706454000,60.27,1.52,39.73
1706457600000,77370.18,77390.89,76759.8,76826.24,1706457600,3187.27,3186.252,1706457600,59.87,1.49,40.13
1706461200000,77238.12,77408.3,77214.16,77370.18,1706461200,3589.006,3822.861,1706461200,60.02,1.5,39.98
1706464800000,77064.03,77361.73,76940.95,77238.12,1706464800,4120.42,4706.698,1706464800,60.08,1.51,39.92
1706468400000,76162.56,77090.28,76055.51,77064.03,1706468400,5691.883,6763.906,1706468400,59.72,1.48,40.28
1706472000000,75912.68,76265.08,75912.68,76162.56,1706472000,5186.787,4145.708,1706472000,59.83,1.49,40.17
1706475600000,75865.29,76179.86,75865.29,75912.68,1706475600,2838.701,2592.317,1706475600,60.36,1.52,39.64
1706479200000,74985.6,75865.29,74972.06,75865.29,1706479200,3301.346,4076.717,1706479200,60.56,1.54,39.44
1706482800000,75159.44,75253.47,74985.6,74985.6,1706482800,3697.052,2770.48,1706482800,60.7,1.55,39.3
1706486400000,75291.72,75298.64,75144.94,75159.44,1706486400,2648.949,2824.971,1706486400,61.05,1.57,38.95
1706490000000,75427.64,75533.81,75216.36,75291.72,1706490000,5696.755,4445.613,1706490000,61.27,1.58,38.73
1706493600000,75801.24,75806.51,75293.57,75427.64,1706493600,2935.355,2676.567,1706493600,62.03,1.63,37.97
1706497200000,75397.03,75982.41,75370.69,75801.24,1706497200,4821.248,4650.783,1706497200,62.09,1.64,37.91
1706500800000,75455.77,75603.16,75375.27,75397.03,1706500800,1946.984,2927.384,1706500800,62.11,1.64,37.89
1706504400000,75465.4,75655.2,75409.01,75455.77,1706504400,1882.765,2737.682,1706504400,61.82,1.62,38.18
1706508000000,75226.06,75499.64,75091.01,75465.4,1706508000,2707.118,2099.692,1706508000,61.41,1.59,38.59
1706511600000,75472.48,75472.48,75215.15,75226.06,1706511600,2972.786,4063.501,1706511600,61.62,1.61,38.38
1706515200000,76017.24,76024.07,75399.21,75472.48,1706515200,3320.735,3052.035,1706515200,61.22,1.58,38.78
1706518800000,76157.51,76210.03,75940.83,76017.24,1706518800,5138.056,4547.915,1706518800,61.01,1.57,38.99
1706522400000,76326.1,76326.1,76104.84,76157.51,1706522400,2933.319,3382.185,1706522400,61.35,1.59,38.65
1706526000000,76400.04,76551.58,76326.1,76326.1,1706526000,2228.405,2530.958,1706526000,60.99,1.56,39.01
1706529600000,76607.17,76607.17,76213.72,76400.04,1706529600,4703.45,5562.681,1706529600,60.41,1.53,39.59
1706533200000,76736.77,76766.7,76594.15,76607.17,1706533200,4471.131,5007.661,1706533200,60.89,1.56,39.11
1706536800000,77474.9,77608.5,76729.76,76736.77,1706536800,6562.094,7052.136,1706536800,60.92,1.56,39.08
1706540400000,77223.29,77686.57,77029.01,77474.9,1706540400,13744.018,10072.916,1706540400,61.17,1.58,38.83
1706544000000,76374.58,77223.29,76050.3,77223.29,1706544000,27838.807,25177.667,1706544000,61.82,1.62,38.18
1706547600000,76306.32,76602.22,76178.37,76374.58,1706547600,9678.417,10484.446,1706547600,59.35,1.46,40.65
1706551200000,76423.11,76471.11,76181.07,76306.32,1706551200,5092.037,4434.566,1706551200,57.87,1.37,42.13
1706554800000,76540.82,76619.12,76416.65,76423.11,1706554800,4048.381,3970.97,1706554800,57.71,1.37,42.29
1706558400000,76524.43,76544.43,76446.29,76540.82,1706558400,2926.267,2850.184,1706558400,57.95,1.38,42.05
1706562000000,76581.01,76726.73,76506.71,76524.43,1706562000,2970.02,2871.518,1706562000,57.89,1.38,42.11
1706565600000,76511.96,76714.66,76492.45,76581.01,1706565600,1727.027,2164.604,1706565600,57.8,1.37,42.2
1706569200000,77046.08,77046.08,76511.96,76511.96,1706569200,3819.946,3099.405,1706569200,57.45,1.35,42.55
1706572800000,77432.48,77553.48,77046.08,77046.08,1706572800,2811.636,4008.956,1706572800,57.19,1.34,42.81
1706576400000,77315.13,77546.78,76934.66,77432.48,1706576400,10885.74,7698.908,1706576400,57.0,1.33,43.0
1706580000000,77425.99,77618.7,76979.56,77315.13,1706580000,8614.748,6710.703,1706580000,56.36,1.29,43.64
1706583600000,77629.04,77629.04,77217.9,77425.99,1706583600,3977.181,4176.883,1706583600,56.49,1.3,43.51
1706587200000,77801.66,78069.09,77629.04,77629.04,1706587200,2373.947,3004.838,1706587200,55.82,1.26,44.18
1706590800000,77689.26,77981.6,77677.05,77801.66,1706590800,2299.223,2850.492,1706590800,55.34,1.24,44.66
1706594400000,77751.0,78024.33,77633.47,77689.26,1706594400,2753.229,3028.733,1706594400,55.22,1.23,44.78
1706598000000,78290.91,78292.78,77751.0,77751.0,1706598000,2541.502,2350.816,1706598000,55.54,1.25,44.46
1706601600000,78453.45,78453.45,78172.48,78290.91,1706601600,3641.033,3726.668,1706601600,55.9,1.27,44.1
1706605200000,78732.43,78735.04,78453.45,78453.45,1706605200,1772.432,2008.587,1706605200,55.69,1.26,44.31
1706608800000,78821.69,78885.81,78725.86,78732.43,1706608800,3316.452,2796.087,1706608800,55.44,1.24,44.56
1706612400000,79259.86,79259.86,78780.03,78821.69,1706612400,3408.784,3041.352,1706612400,55.35,1.24,44.65
1706616000000,77982.51,79314.83,77972.0,79259.86,1706616000,16443.859,15840.489,1706616000,55.35,1.24,44.65
1706619600000,77239.64,78123.32,77218.58,77982.51,1706619600,7853.528,8887.992,1706619600,54.59,1.2,45.41
1706623200000,77220.81,77358.3,77025.03,77239.64,1706623200,7293.705,7078.177,1706623200,54.29,1.19,45.71
1706626800000,76791.18,77533.21,76791.18,77220.81,1706626800,7777.715,9066.939,1706626800,54.0,1.17,46.0
1706630400000,76260.95,76895.83,76199.99,76791.18,1706630400,6059.214,5955.791,1706630400,53.94,1.17,46.06
1706634000000,76166.84,76397.15,76128.72,76260.95,1706634000,4336.236,4470.862,1706634000,54.27,1.19,45.73
1706637600000,76082.28,76425.73,76082.28,76166.84,1706637600,3709.448,4246.007,1706637600,54.22,1.18,45.78
1706641200000,75869.97,76178.9,75853.21,76082.28,1706641200,2909.259,2457.37,1706641200,54.21,1.18,45.79
1706644800000,75522.66,75869.97,75199.75,75869.97,1706644800,6830.296,7065.05,1706644800,54.05,1.18,45.95
1706648400000,75431.7,75547.15,75431.7,75522.66,1706648400,2818.245,2770.929,1706648400,54.17,1.18,45.83
1706652000000,75289.1,75434.03,75252.24,75431.7,1706652000,1748.108,2618.553,1706652000,53.92,1.17,46.08
1706655600000,73831.72,75402.83,73805.34,75289.1,1706655600,11064.511,14481.381,1706655600,53.91,1.17,46.09
1706659200000,73873.38,74058.59,73790.82,73831.72,1706659200,6672.217,6896.842,1706659200,54.23,1.19,45.77
1706662800000,73629.11,73925.54,73629.11,73873.38,1706662800,3630.732,3981.938,1706662800,54.14,1.18,45.86
1706666400000,73445.0,73661.2,73427.86,73629.11,1706666400,4301.272,3389.602,1706666400,54.47,1.2,45.53
1706670000000,73449.66,73600.29,73402.06,73445.0,1706670000,2467.557,1994.524,1706670000,55.19,1.23,44.81
1706673600000,73616.69,73752.35,73449.66,73449.66,1706673600,1626.361,1775.756,1706673600,55.66,1.26,44.34
1706677200000,73574.49,73662.92,73544.3,73616.69,1706677200,2098.942,2210.301,1706677200,55.61,1.25,44.39
1706680800000,73639.71,73639.71,73473.5,73574.49,1706680800,1933.19,2387.038,1706680800,55.94,1.27,44.06
1706684400000,73808.83,73909.88,73639.71,73639.71,1706684400,1952.237,2057.742,1706684400,55.98,1.27,44.02
1706688000000,73969.4,73995.28,73756.01,73808.83,1706688000,1727.139,2283.817,1706688000,56.28,1.29,43.72
1706691600000,74333.99,74333.99,73911.79,73969.4,1706691600,5250.907,7490.445,1706691600,56.23,1.29,43.77
1706695200000,74419.36,74729.14,74121.39,74333.99,1706695200,9130.364,9832.871,1706695200,56.25,1.29,43.75
1706698800000,74516.29,74675.31,74373.08,74419.36,1706698800,5983.899,4790.004,1706698800,56.69,1.31,43.31
1706702400000,74737.85,74737.85,74403.13,74516.29,1706702400,3678.959,3797.905,1706702400,57.71,1.37,42.29
1706706000000,74481.46,75168.28,74144.58,74737.85,1706706000,8804.002,6869.576,1706706000,57.44,1.35,42.56
1706709600000,74992.11,75108.93,74481.46,74481.46,1706709600,8772.712,8005.096,1706709600,57.71,1.37,42.29
1706713200000,74786.47,75204.37,74453.19,74992.11,1706713200,18695.188,16677.781,1706713200,57.14,1.33,42.86
1706716800000,75219.84,75219.84,74786.47,74786.47,1706716800,9088.958,8798.329,1706716800,56.55,1.3,43.45
1706720400000,74374.09,75306.0,74374.09,75219.84,1706720400,8454.066,6540.414,1706720400,55.62,1.25,44.38
1706724000000,74178.83,74396.81,74170.57,74374.09,1706724000,4778.875,5238.271,1706724000,55.21,1.23,44.79
1706727600000,73284.17,74216.39,72673.73,74178.83,1706727600,13687.724,14878.428,1706727600,54.06,1.18,45.94
1706731200000,72354.7,73284.17,72143.04,73284.17,1706731200,15865.054,19077.11,1706731200,54.9,1.22,45.1
1706734800000,71828.76,72450.33,71497.79,72354.7,1706734800,10174.09,10731.223,1706734800,56.28,1.29,43.72
1706738400000,71348.83,71828.76,71311.59,71828.76,1706738400,4549.109,3529.306,1706738400,58.0,1.38,42.0
1706742000000,71954.34,72022.9,71348.83,71348.83,1706742000,3042.665,3468.572,1706742000,58.78,1.43,41.22
1706745600000,72147.43,72250.91,71954.34,71954.34,1706745600,6181.434,6266.249,1706745600,58.65,1.42,41.35
1706749200000,72145.77,72288.95,71715.35,72147.43,1706749200,11236.988,12569.156,1706749200,58.96,1.44,41.04
1706752800000,72334.25,72397.3,72031.95,72145.77,1706752800,4499.978,4380.445,1706752800,60.13,1.51,39.87
1706756400000,72616.4,72683.4,72300.2,72334.25,1706756400,3046.954,3510.989,1706756400,60.96,1.56,39.04
1706760000000,72818.47,72941.95,72595.32,72616.4,1706760000,3895.561,3770.44,1706760000,61.51,1.6,38.49
1706763600000,72753.64,72848.84,72611.36,72818.47,1706763600,3162.812,2545.558,1706763600,61.86,1.62,38.14
1706767200000,72694.05,72924.72,72363.18,72753.64,1706767200,3374.213,3031.923,1706767200,62.31,1.65,37.69
1706770800000,72937.2,72980.04,72689.2,72694.05,1706770800,2765.536,2925.789,1706770800,62.67,1.68,37.33
