start_time,longAccount,longShortRatio,shortAccount,time
1716652800000,59.71,1.48,40.29,1716652800
1716656400000,59.71,1.48,40.29,1716656400
1716660000000,59.97,1.5,40.03,1716660000
1716663600000,59.87,1.49,40.13,1716663600
1716667200000,59.78,1.49,40.22,1716667200
1716670800000,59.7,1.48,40.3,1716670800
1716674400000,59.67,1.48,40.33,1716674400
1716678000000,59.67,1.48,40.33,1716678000
1716681600000,59.78,1.49,40.22,1716681600
1716685200000,59.78,1.49,40.22,1716685200
1716688800000,59.81,1.49,40.19,1716688800
1716692400000,59.81,1.49,40.19,1716692400
1716696000000,60.5,1.53,39.5,1716696000
1716699600000,60.43,1.53,39.57,1716699600
1716703200000,60.4,1.53,39.6,1716703200
1716706800000,60.34,1.52,39.66,1716706800
1716710400000,60.08,1.51,39.92,1716710400
1716714000000,60.09,1.51,39.91,1716714000
1716717600000,60.09,1.51,39.91,1716717600
1716721200000,60.35,1.52,39.65,1716721200
1716724800000,60.26,1.52,39.74,1716724800
1716728400000,60.46,1.53,39.54,1716728400
1716732000000,60.46,1.53,39.54,1716732000
1716735600000,60.53,1.53,39.47,1716735600
1716739200000,60.53,1.53,39.47,1716739200
1716742800000,60.66,1.54,39.34,1716742800
1716746400000,60.66,1.54,39.34,1716746400
1716750000000,61.07,1.57,38.93,1716750000
1716753600000,61.07,1.57,38.93,1716753600
1716757200000,61.16,1.58,38.84,1716757200
1716760800000,61.16,1.58,38.84,1716760800
1716764400000,62.03,1.63,37.97,1716764400
1716768000000,62.2,1.65,37.8,1716768000
1716771600000,62.36,1.66,37.64,1716771600
1716775200000,61.94,1.63,38.06,1716775200
1716778800000,61.99,1.63,38.01,1716778800
1716782400000,61.47,1.6,38.53,1716782400
1716786000000,61.8,1.62,38.2,1716786000
1716789600000,61.8,1.62,38.2,1716789600
1716793200000,62.86,1.69,37.14,1716793200
1716796800000,62.86,1.69,37.14,1716796800
1716800400000,63.03,1.71,36.97,1716800400
1716804000000,63.03,1.71,36.97,1716804000
1716807600000,63.08,1.71,36.92,1716807600
1716811200000,63.27,1.72,36.73,1716811200
1716814800000,63.18,1.72,36.82,1716814800
1716818400000,62.69,1.68,37.31,1716818400
1716822000000,61.48,1.6,38.52,1716822000
1716825600000,58.32,1.4,41.68,1716825600
1716829200000,57.36,1.35,42.64,1716829200
1716832800000,57.5,1.35,42.5,1716832800
1716836400000,57.5,1.35,42.5,1716836400
1716840000000,59.28,1.46,40.72,1716840000
1716843600000,59.71,1.48,40.29,1716843600
1716847200000,59.63,1.48,40.37,1716847200
1716850800000,59.7,1.48,40.3,1716850800
1716854400000,59.7,1.48,40.3,1716854400
1716858000000,60.64,1.54,39.36,1716858000
1716861600000,60.64,1.54,39.36,1716861600
1716865200000,62.92,1.7,37.08,1716865200
1716868800000,62.92,1.7,37.08,1716868800
1716872400000,64.02,1.78,35.98,1716872400
1716876000000,64.02,1.78,35.98,1716876000
1716879600000,64.78,1.84,35.22,1716879600
1716883200000,64.78,1.84,35.22,1716883200
1716886800000,65.48,1.9,34.52,1716886800
1716890400000,65.11,1.87,34.89,1716890400
1716894000000,64.91,1.85,35.09,1716894000
1716897600000,64.91,1.85,35.09,1716897600
1716901200000,65.34,1.89,34.66,1716901200
1716904800000,65.34,1.89,34.66,1716904800
