start_time,open_interest,high open interest,low open interest,open value of open interest,funding_rate,high funding rate,low funding rate,open funding rate,long_short_ratio,longShortRatio,shortAccount,active_address,exchange_inflow_x,exchange_outflow_x,price_x,transaction_count_x,active_addresses,exchange_inflow_y,exchange_outflow_y,price_y,transaction_count_y
1728450000000.0,85058.59,85058.59,84601.48,84601.48,0.006072,0.0072,0.006072,0.0072,60.06,1.5,39.94,31,0.49555565,12.30630516,62524.09,61,27418,0.1865980377952756,0.8708849026703864,62465.09801366231,21372
1728540000000.0,86867.65,86985.55,86809.1,86946.24,0.004189,0.004404,0.003843,0.003942,65.38,1.89,34.62,72,5.95845781,4.25154585,61143.85,103,36622,0.3233570465217391,0.3824320826267664,61022.54101246745,38252
1728540000000.0,86997.85,87039.54,86867.65,86867.65,0.003268,0.004215,0.003268,0.004189,65.65,1.91,34.35,72,5.95845781,4.25154585,61143.85,103,36622,0.3233570465217391,0.3824320826267664,61022.54101246745,38252
1728540000000.0,86539.47,87073.16,86539.47,86997.85,0.001507,0.003268,0.001489,0.003268,65.6,1.91,34.4,72,5.95845781,4.25154585,61143.85,103,36622,0.3233570465217391,0.3824320826267664,61022.54101246745,38252
1728630000000.0,84312.4,84748.49,84144.67,84694.48,-0.001409,-0.001173,-0.001409,-0.001359,65.32,1.88,34.68,39,0.97507311,5.77748894,60674.69,73,30073,1.1957327813604064,0.950776565,60644.020667906094,17384
1728630000000.0,84241.41,84344.57,84203.44,84312.4,-0.001936,-0.001409,-0.002183,-0.001409,65.2,1.87,34.8,39,0.97507311,5.77748894,60674.69,73,30073,1.1957327813604064,0.950776565,60644.020667906094,17384
1728630000000.0,84314.56,84314.56,84157.04,84241.41,-0.001114,-0.00111,-0.001936,-0.001936,65.2,1.87,34.8,39,0.97507311,5.77748894,60674.69,73,30073,1.1957327813604064,0.950776565,60644.020667906094,17384
1728720000000.0,87897.31,87897.31,87656.27,87657.93,0.007678,0.00768,0.006705,0.006705,53.51,1.15,46.49,34,0.63008355,1.63757177,62725.58,66,18028,0.2058204457076922,0.3649455514713542,62699.034176171925,32523
1728720000000.0,87902.07,87922.85,87814.62,87897.31,0.007905,0.00802,0.007452,0.007678,53.81,1.17,46.19,34,0.63008355,1.63757177,62725.58,66,18028,0.2058204457076922,0.3649455514713542,62699.034176171925,32523
1728720000000.0,87889.63,87902.07,87850.62,87902.07,0.008719,0.008719,0.007828,0.007905,53.86,1.17,46.14,34,0.63008355,1.63757177,62725.58,66,18028,0.2058204457076922,0.3649455514713542,62699.034176171925,32523
1728810000000.0,88490.71,88494.74,88379.61,88447.4,0.001964,0.002023,0.00161,0.001631,52.99,1.13,47.01,66,0.04967397,5.31086616,62830.0,88,31230,0.2170477903522018,0.5806037309543285,62846.07222153976,37703
1728810000000.0,88522.75,88570.44,88480.24,88490.71,0.002427,0.002498,0.001928,0.001964,53.07,1.13,46.93,66,0.04967397,5.31086616,62830.0,88,31230,0.2170477903522018,0.5806037309543285,62846.07222153976,37703
1728810000000.0,88611.39,88635.55,88501.9,88522.75,0.002599,0.002755,0.002322,0.002427,53.32,1.14,46.68,66,0.04967397,5.31086616,62830.0,88,31230,0.2170477903522018,0.5806037309543285,62846.07222153976,37703
1728900000000.0,85117.99,85519.52,84266.74,85483.39,0.01,0.01,0.01,0.01,47.66,0.91,52.34,101,20.62610325,10.63993684,64860.18,159,58057,0.8636662547410957,1.1425942791416908,64809.94864447663,29474
1728900000000.0,86054.5,86054.5,84958.91,85117.99,0.01,0.01,0.01,0.01,47.32,0.9,52.68,101,20.62610325,10.63993684,64860.18,159,58057,0.8636662547410957,1.1425942791416908,64809.94864447663,29474
1728900000000.0,86660.61,86674.23,86054.5,86054.5,0.01,0.01,0.01,0.01,46.61,0.87,53.39,101,20.62610325,10.63993684,64860.18,159,58057,0.8636662547410957,1.1425942791416908,64809.94864447663,29474
1728990000000.0,86883.96,87047.67,86834.77,87047.67,0.01,0.01,0.01,0.01,42.8,0.75,57.2,103,6.99166206,13.17543455,65399.69,128,37224,0.4405793390089858,1.0640461157918553,65389.99100358804,20678
1728990000000.0,86374.26,86958.59,86347.63,86883.96,0.01,0.01,0.01,0.01,42.83,0.75,57.17,103,6.99166206,13.17543455,65399.69,128,37224,0.4405793390089858,1.0640461157918553,65389.99100358804,20678
1728990000000.0,86944.35,86944.35,86360.96,86374.26,0.01,0.01,0.01,0.01,41.68,0.72,58.32,103,6.99166206,13.17543455,65399.69,128,37224,0.4405793390089858,1.0640461157918553,65389.99100358804,20678
1729080000000.0,87412.77,88012.99,85741.71,85741.71,0.01,0.01,0.009454,0.009486,40.15,0.67,59.85,89,4.11674835,43.53432247,67832.0,81,17933,0.7446982777210217,2.00164952486827,67817.272996504,24011
1729080000000.0,87571.0,87648.01,87281.87,87412.77,0.01,0.01,0.01,0.01,39.19,0.64,60.81,89,4.11674835,43.53432247,67832.0,81,17933,0.7446982777210217,2.00164952486827,67817.272996504,24011
1729080000000.0,86418.34,88071.97,86328.81,87571.0,0.01,0.01,0.01,0.01,39.19,0.64,60.81,89,4.11674835,43.53432247,67832.0,81,17933,0.7446982777210217,2.00164952486827,67817.272996504,24011
1729170000000.0,85357.71,85399.07,84915.48,84934.18,0.01,0.01,0.01,0.01,40.45,0.68,59.55,43,26.70008485,3.47153376,67021.99,73,20197,0.1952471766918431,0.9726255369866073,67149.57220285198,29037
1729170000000.0,85585.5,85666.05,84743.83,85357.71,0.01,0.01,0.01,0.01,41.24,0.7,58.76,43,26.70008485,3.47153376,67021.99,73,20197,0.1952471766918431,0.9726255369866073,67149.57220285198,29037
1729170000000.0,84464.79,85590.59,84092.94,85585.5,0.01,0.01,0.01,0.01,41.24,0.7,58.76,43,26.70008485,3.47153376,67021.99,73,20197,0.1952471766918431,0.9726255369866073,67149.57220285198,29037
1729260000000.0,85400.56,85739.92,85230.48,85597.75,0.01,0.01,0.01,0.01,40.19,0.67,59.81,206,12.44521184,16.52492486,68426.98,151,53496,0.8497041389069954,3.5193839647750167,68389.10437358773,23883
1729260000000.0,86894.97,87190.36,85343.81,85400.56,0.01,0.01,0.01,0.01,40.04,0.67,59.96,206,12.44521184,16.52492486,68426.98,151,53496,0.8497041389069954,3.5193839647750167,68389.10437358773,23883
1729260000000.0,88895.57,88909.03,86894.97,86894.97,0.01,0.01,0.01,0.01,38.31,0.62,61.69,206,12.44521184,16.52492486,68426.98,151,53496,0.8497041389069954,3.5193839647750167,68389.10437358773,23883
1729350000000.0,86150.37,86558.36,86150.37,86542.54,0.01,0.01,0.01,0.01,39.79,0.66,60.21,59,1.8841285,7.96717024,68226.93,83,45496,0.52617918669558,0.5928774897343593,68179.4309026285,28003
1729350000000.0,86420.31,86424.6,86150.37,86150.37,0.01,0.01,0.01,0.01,40.35,0.68,59.65,59,1.8841285,7.96717024,68226.93,83,45496,0.52617918669558,0.5928774897343593,68179.4309026285,28003
1729350000000.0,87125.14,87144.03,86404.45,86420.31,0.01,0.01,0.01,0.01,40.48,0.68,59.52,59,1.8841285,7.96717024,68226.93,83,45496,0.52617918669558,0.5928774897343593,68179.4309026285,28003
1729440000000.0,87802.06,87861.2,87729.85,87818.43,0.01,0.01,0.01,0.01,40.7,0.69,59.3,83,5.6186697,2.38686845,68505.47,128,58166,0.078140514047256,0.1661276579542396,68538.47027170376,39442
1729440000000.0,87700.35,87849.93,87699.31,87802.06,0.01,0.01,0.01,0.01,40.88,0.69,59.12,83,5.6186697,2.38686845,68505.47,128,58166,0.078140514047256,0.1661276579542396,68538.47027170376,39442
1729440000000.0,87481.37,87700.35,87466.91,87700.35,0.01,0.01,0.01,0.01,40.63,0.68,59.37,83,5.6186697,2.38686845,68505.47,128,58166,0.078140514047256,0.1661276579542396,68538.47027170376,39442
1729530000000.0,90030.49,90179.5,89687.92,89687.92,0.01,0.01,0.01,0.01,46.13,0.86,53.87,68,0.47240736,1.26793616,67526.01,87,38700,0.7033542493325169,0.6622599964279476,67593.53371907455,13608
1729530000000.0,89336.66,90030.49,89336.66,90030.49,0.01,0.01,0.01,0.01,46.58,0.87,53.42,68,0.47240736,1.26793616,67526.01,87,38700,0.7033542493325169,0.6622599964279476,67593.53371907455,13608
1729530000000.0,88609.63,89336.66,88374.24,89336.66,0.01,0.01,0.01,0.01,46.61,0.87,53.39,68,0.47240736,1.26793616,67526.01,87,38700,0.7033542493325169,0.6622599964279476,67593.53371907455,13608
1729620000000.0,86855.92,86914.39,86264.92,86289.86,0.01,0.01,0.01,0.01,46.95,0.89,53.05,71,4.40383707,0.38909584,67385.0,93,35973,0.3930996124889546,1.3623468284701912,67373.60945122757,17403
1729620000000.0,87079.95,87123.25,86733.43,86855.92,0.01,0.01,0.01,0.01,46.62,0.87,53.38,71,4.40383707,0.38909584,67385.0,93,35973,0.3930996124889546,1.3623468284701912,67373.60945122757,17403
1729620000000.0,87657.01,87682.95,87021.08,87079.95,0.01,0.01,0.01,0.01,46.03,0.85,53.97,71,4.40383707,0.38909584,67385.0,93,35973,0.3930996124889546,1.3623468284701912,67373.60945122757,17403
1729710000000.0,85508.84,86073.22,85471.59,85807.8,0.01,0.01,0.01,0.01,51.99,1.08,48.01,90,7.89698627,8.72372702,66472.0,145,87811,0.4269948672817306,1.0936556423795485,66323.78954656227,29471
1729710000000.0,84767.88,85702.94,84767.88,85508.84,0.01,0.01,0.01,0.01,53.22,1.14,46.78,90,7.89698627,8.72372702,66472.0,145,87811,0.4269948672817306,1.0936556423795485,66323.78954656227,29471
1729710000000.0,84705.47,84988.06,84684.67,84767.88,0.01,0.01,0.01,0.01,52.55,1.11,47.45,90,7.89698627,8.72372702,66472.0,145,87811,0.4269948672817306,1.0936556423795485,66323.78954656227,29471
1729800000000.0,85666.67,86258.56,85640.76,86258.56,0.01,0.01,0.01,0.01,47.24,0.9,52.76,33,2.10771711,6.11982206,68196.0,56,17435,0.3383915532697947,0.5501267366611019,68168.07219650294,17775
1729800000000.0,85698.15,86137.73,85605.29,85666.67,0.01,0.01,0.01,0.01,46.68,0.88,53.32,33,2.10771711,6.11982206,68196.0,56,17435,0.3383915532697947,0.5501267366611019,68168.07219650294,17775
1729800000000.0,85099.55,85947.46,85075.97,85698.15,0.01,0.01,0.01,0.01,46.32,0.86,53.68,33,2.10771711,6.11982206,68196.0,56,17435,0.3383915532697947,0.5501267366611019,68168.07219650294,17775
1729890000000.0,82576.86,82688.52,82436.23,82481.11,0.00675,0.006867,0.006197,0.006426,49.28,0.97,50.72,50,2.79378308,3.48022644,67297.9,87,51401,0.1357936321544929,1.8800969535071097,67107.12257067578,17865
1729890000000.0,81749.5,82624.21,81740.29,82576.86,0.006657,0.006819,0.006515,0.00675,49.73,0.99,50.27,50,2.79378308,3.48022644,67297.9,87,51401,0.1357936321544929,1.8800969535071097,67107.12257067578,17865
1729890000000.0,82122.28,82292.42,81483.32,81749.5,0.00682,0.007142,0.006657,0.006657,49.73,0.99,50.27,50,2.79378308,3.48022644,67297.9,87,51401,0.1357936321544929,1.8800969535071097,67107.12257067578,17865
1729980000000.0,80862.53,81019.68,80856.65,81019.68,0.01,0.01,0.01,0.01,48.67,0.95,51.33,34,4.18041733,8.68364895,67132.0,77,33579,0.2946386239824946,0.7863717849839229,67059.34724608959,20492
1729980000000.0,80977.92,80977.92,80861.94,80862.53,0.01,0.01,0.01,0.01,48.5,0.94,51.5,34,4.18041733,8.68364895,67132.0,77,33579,0.2946386239824946,0.7863717849839229,67059.34724608959,20492
1729980000000.0,80972.17,80977.92,80934.21,80977.92,0.01,0.01,0.01,0.01,48.24,0.93,51.76,34,4.18041733,8.68364895,67132.0,77,33579,0.2946386239824946,0.7863717849839229,67059.34724608959,20492
1730070000000.0,82180.6,82258.98,81332.61,81332.61,0.009726,0.009932,0.00953,0.00953,46.09,0.86,53.91,46,1.54587057,5.82798262,68021.7,83,36147,0.2692722344345048,0.5200124574982576,67943.96759945866,41919
1730070000000.0,82208.52,82252.89,82124.83,82180.6,0.009447,0.009726,0.009302,0.009726,45.22,0.83,54.78,46,1.54587057,5.82798262,68021.7,83,36147,0.2692722344345048,0.5200124574982576,67943.96759945866,41919
1730070000000.0,82226.18,82303.25,82179.45,82208.52,0.009719,0.009719,0.009428,0.009447,44.82,0.81,55.18,46,1.54587057,5.82798262,68021.7,83,36147,0.2692722344345048,0.5200124574982576,67943.96759945866,41919
1730160000000.0,89114.89,89114.89,88470.69,88470.69,0.01,0.01,0.01,0.01,37.64,0.6,62.36,64,9.37691955,23.28181294,69960.88,103,41245,0.4522293793899782,1.073686536621392,69931.1913297861,38501
1730160000000.0,89499.83,89499.83,89038.95,89114.89,0.01,0.01,0.01,0.01,36.3,0.57,63.7,64,9.37691955,23.28181294,69960.88,103,41245,0.4522293793899782,1.073686536621392,69931.1913297861,38501
1730160000000.0,90084.2,90084.2,89457.15,89499.83,0.01,0.01,0.01,0.01,37.0,0.59,63.0,64,9.37691955,23.28181294,69960.88,103,41245,0.4522293793899782,1.073686536621392,69931.1913297861,38501
1730250000000.0,90199.59,90376.22,90072.71,90244.82,0.01,0.01,0.01,0.01,35.97,0.56,64.03,60,2.92252345,11.96874054,72415.36,59,21649,0.309803514390244,2.0123461478118165,72344.77067449951,18206
1730250000000.0,89874.26,90220.95,89847.76,90199.59,0.01,0.01,0.01,0.01,35.39,0.55,64.61,60,2.92252345,11.96874054,72415.36,59,21649,0.309803514390244,2.0123461478118165,72344.77067449951,18206
1730250000000.0,90205.15,90208.5,89853.56,89874.26,0.01,0.01,0.01,0.01,35.85,0.56,64.15,60,2.92252345,11.96874054,72415.36,59,21649,0.309803514390244,2.0123461478118165,72344.77067449951,18206
1730340000000.0,89285.88,89285.88,89031.52,89082.75,0.01,0.01,0.01,0.01,38.31,0.62,61.69,50,2.77395248,6.88882956,72553.01,67,29282,0.2307052623927766,0.4767881574701874,72417.78295854226,54561
1730340000000.0,89765.99,89765.99,89246.53,89285.88,0.01,0.01,0.01,0.01,38.31,0.62,61.69,50,2.77395248,6.88882956,72553.01,67,29282,0.2307052623927766,0.4767881574701874,72417.78295854226,54561
1730340000000.0,90150.07,90292.37,89765.99,89765.99,0.01,0.01,0.01,0.01,38.24,0.62,61.76,50,2.77395248,6.88882956,72553.01,67,29282,0.2307052623927766,0.4767881574701874,72417.78295854226,54561
1730430000000.0,88946.7,89165.21,88637.46,89144.81,0.01,0.01,0.01,0.01,46.65,0.87,53.35,121,1.05847299,9.47971774,69369.99,62,37100,0.4428089820102432,0.668597102039801,69261.96789911209,7077
1730430000000.0,89285.54,89285.54,88873.16,88946.7,0.01,0.01,0.01,0.01,48.64,0.95,51.36,121,1.05847299,9.47971774,69369.99,62,37100,0.4428089820102432,0.668597102039801,69261.96789911209,7077
1730430000000.0,89524.27,89572.32,89280.97,89285.54,0.01,0.01,0.01,0.01,48.87,0.96,51.13,121,1.05847299,9.47971774,69369.99,62,37100,0.4428089820102432,0.668597102039801,69261.96789911209,7077
1730520000000.0,84169.04,84413.43,84112.59,84412.44,0.01,0.01,0.01,0.01,53.0,1.13,47.0,41,2.68393255,6.54485453,69568.0,97,52502,0.355122251701995,0.830295578989899,69509.66136165937,30032
1730520000000.0,84160.06,84257.76,84105.36,84169.04,0.01,0.01,0.01,0.01,52.63,1.11,47.37,41,2.68393255,6.54485453,69568.0,97,52502,0.355122251701995,0.830295578989899,69509.66136165937,30032
1730520000000.0,84271.22,84271.22,84149.56,84160.06,0.01,0.01,0.01,0.01,52.2,1.09,47.8,41,2.68393255,6.54485453,69568.0,97,52502,0.355122251701995,0.830295578989899,69509.66136165937,30032
1730610000000.0,85363.21,85376.01,84901.77,84960.12,0.01,0.01,0.01,0.01,55.61,1.25,44.39,22,2.99073408,4.50888586,68432.0,47,12549,0.5576825603985668,0.9831287050905586,68459.21322301464,3761
1730610000000.0,84983.56,85392.46,84957.26,85363.21,0.01,0.01,0.01,0.01,55.38,1.24,44.62,22,2.99073408,4.50888586,68432.0,47,12549,0.5576825603985668,0.9831287050905586,68459.21322301464,3761
1730610000000.0,84881.98,84998.45,84816.46,84983.56,0.01,0.01,0.01,0.01,54.63,1.2,45.37,22,2.99073408,4.50888586,68432.0,47,12549,0.5576825603985668,0.9831287050905586,68459.21322301464,3761
1730700000000.0,83367.34,83367.34,83126.51,83222.76,0.01,0.01,0.01,0.01,55.06,1.23,44.94,42,15.95253695,10.08173485,69126.18,79,35811,0.9267249489898384,1.829332116889764,69086.06963621014,26440
1730700000000.0,83356.61,83367.34,83238.64,83367.34,0.01,0.01,0.01,0.01,54.8,1.21,45.2,42,15.95253695,10.08173485,69126.18,79,35811,0.9267249489898384,1.829332116889764,69086.06963621014,26440
1730700000000.0,83292.07,83378.38,83190.75,83356.61,0.01,0.01,0.01,0.01,55.2,1.23,44.8,42,15.95253695,10.08173485,69126.18,79,35811,0.9267249489898384,1.829332116889764,69086.06963621014,26440
1730790000000.0,83960.44,84059.9,83859.81,84012.82,0.01,0.01,0.01,0.01,58.8,1.43,41.2,52,0.05847,25.11935142,68893.99,85,48258,0.3252374330902054,1.2549780970897828,68812.30177388295,39175
1730790000000.0,84031.76,84083.58,83752.35,83960.44,0.01,0.01,0.01,0.01,58.41,1.4,41.59,52,0.05847,25.11935142,68893.99,85,48258,0.3252374330902054,1.2549780970897828,68812.30177388295,39175
1730790000000.0,84320.52,84375.32,83991.36,84031.76,0.01,0.01,0.01,0.01,57.84,1.37,42.16,52,0.05847,25.11935142,68893.99,85,48258,0.3252374330902054,1.2549780970897828,68812.30177388295,39175
1730880000000.0,87538.95,88188.67,87155.16,87617.04,0.01,0.01,0.01,0.01,44.34,0.8,55.66,132,17.11585923,55.68619137,73456.04,205,47492,0.8318100235693114,1.837532185716385,73371.94265018385,13842
1730880000000.0,86483.74,87613.36,86483.74,87538.95,0.01,0.01,0.01,0.01,44.21,0.79,55.79,132,17.11585923,55.68619137,73456.04,205,47492,0.8318100235693114,1.837532185716385,73371.94265018385,13842
1730880000000.0,86674.3,86815.08,86041.23,86483.74,0.01,0.01,0.01,0.01,45.7,0.84,54.3,132,17.11585923,55.68619137,73456.04,205,47492,0.8318100235693114,1.837532185716385,73371.94265018385,13842
1730970000000.0,89433.76,89450.88,89117.61,89252.59,0.01,0.01,0.01,0.01,41.9,0.72,58.1,116,0.29014327,9.6711636,74916.76,153,51833,0.9863268515396884,1.287100278609726,74953.4503542545,21604
1730970000000.0,89412.16,89639.23,89240.82,89433.76,0.01,0.01,0.01,0.01,42.69,0.75,57.31,116,0.29014327,9.6711636,74916.76,153,51833,0.9863268515396884,1.287100278609726,74953.4503542545,21604
1730970000000.0,88990.59,89412.16,88959.59,89412.16,0.01,0.01,0.01,0.01,42.35,0.74,57.65,116,0.29014327,9.6711636,74916.76,153,51833,0.9863268515396884,1.287100278609726,74953.4503542545,21604
1731060000000.0,89195.61,89326.21,89137.86,89309.18,0.01,0.01,0.01,0.01,40.1,0.67,59.9,66,7.09414264,16.08107447,76229.98,105,28636,0.4366938508707538,0.9083127329358536,76160.19576773426,7332
1731060000000.0,89268.39,89418.53,89165.52,89195.61,0.01,0.01,0.01,0.01,39.92,0.66,60.08,66,7.09414264,16.08107447,76229.98,105,28636,0.4366938508707538,0.9083127329358536,76160.19576773426,7332
1731060000000.0,89485.64,89516.43,89268.39,89268.39,0.01,0.01,0.01,0.01,39.94,0.67,60.06,66,7.09414264,16.08107447,76229.98,105,28636,0.4366938508707538,0.9083127329358536,76160.19576773426,7332
1731150000000.0,89410.77,89415.11,89234.09,89234.09,0.01,0.01,0.01,0.01,38.09,0.62,61.91,35,0.09150534,1.13692551,76487.11,35,13263,0.1092392231587837,0.1268696414159292,76521.39940230937,18819
1731150000000.0,89361.32,89426.39,89347.93,89410.77,0.01,0.01,0.01,0.01,38.32,0.62,61.68,35,0.09150534,1.13692551,76487.11,35,13263,0.1092392231587837,0.1268696414159292,76521.39940230937,18819
1731150000000.0,89307.99,89364.9,89174.69,89361.32,0.01,0.01,0.01,0.01,38.45,0.63,61.55,35,0.09150534,1.13692551,76487.11,35,13263,0.1092392231587837,0.1268696414159292,76521.39940230937,18819
1731240000000.0,88479.54,88479.54,87313.45,87313.45,0.019436,0.020544,0.019429,0.020063,38.61,0.63,61.39,322,2.37640185,17.38267129,79654.0,402,67582,0.4703024994755692,0.6951324351444834,79699.5590928752,34503
1731240000000.0,87340.22,88644.25,87340.22,88479.54,0.018099,0.020481,0.018099,0.019436,37.97,0.61,62.03,322,2.37640185,17.38267129,79654.0,402,67582,0.4703024994755692,0.6951324351444834,79699.5590928752,34503
1731240000000.0,87599.22,87754.61,87303.17,87340.22,0.015015,0.018099,0.01499,0.018099,38.15,0.62,61.85,322,2.37640185,17.38267129,79654.0,402,67582,0.4703024994755692,0.6951324351444834,79699.5590928752,34503
1731330000000.0,88984.89,88985.55,88226.74,88283.27,0.01,0.01,0.01,0.01,38.25,0.62,61.75,122,0.72211457,19.51412312,81835.74,118,32138,0.841781047291866,0.8068539193873313,81843.33702275176,10532
1731330000000.0,88770.31,89517.46,88718.24,88984.89,0.01,0.01,0.01,0.01,38.25,0.62,61.75,122,0.72211457,19.51412312,81835.74,118,32138,0.841781047291866,0.8068539193873313,81843.33702275176,10532
1731330000000.0,89700.21,89700.21,88611.35,88770.31,0.01,0.01,0.01,0.01,38.55,0.63,61.45,122,0.72211457,19.51412312,81835.74,118,32138,0.841781047291866,0.8068539193873313,81843.33702275176,10532
1731420000000.0,86954.5,87146.22,86534.55,86798.63,0.068121,0.072503,0.067649,0.072503,44.64,0.81,55.36,138,0.59015935,47.18615657,87001.51,175,29821,1.5964105718154762,1.3435253040848056,87039.57450324694,34165
1731420000000.0,85714.36,86954.5,85639.79,86954.5,0.06009,0.068121,0.06009,0.068121,45.66,0.84,54.34,138,0.59015935,47.18615657,87001.51,175,29821,1.5964105718154762,1.3435253040848056,87039.57450324694,34165
1731420000000.0,86081.95,86436.67,85411.62,85714.36,0.038754,0.06009,0.038754,0.06009,47.26,0.9,52.74,138,0.59015935,47.18615657,87001.51,175,29821,1.5964105718154762,1.3435253040848056,87039.57450324694,34165
1731510000000.0,86375.75,86560.5,84649.02,84689.42,0.018283,0.018283,0.011563,0.011563,43.38,0.77,56.62,506,0.31256582,50.82214794,92540.01,592,82347,0.8216779578774551,1.9260999503012832,92597.05647823626,28835
1731510000000.0,87113.64,87113.64,85640.93,86375.75,0.021751,0.021751,0.018121,0.018283,44.22,0.79,55.78,506,0.31256582,50.82214794,92540.01,592,82347,0.8216779578774551,1.9260999503012832,92597.05647823626,28835
1731510000000.0,85879.91,87677.32,85612.97,87113.64,0.025871,0.026104,0.021751,0.021751,43.91,0.78,56.09,506,0.31256582,50.82214794,92540.01,592,82347,0.8216779578774551,1.9260999503012832,92597.05647823626,28835
1731600000000.0,86431.11,86431.11,85674.09,86294.02,0.01,0.01,0.01,0.01,50.25,1.01,49.75,230,0.37454156,10.56941927,89198.31,252,57619,1.187377079444841,2.3488352298497657,89026.12778848146,19210
1731600000000.0,85029.86,86431.11,85029.86,86431.11,0.01,0.01,0.01,0.01,51.61,1.07,48.39,230,0.37454156,10.56941927,89198.31,252,57619,1.187377079444841,2.3488352298497657,89026.12778848146,19210
1731600000000.0,84875.63,85067.67,84830.46,85029.86,0.01,0.01,0.01,0.01,53.56,1.15,46.44,230,0.37454156,10.56941927,89198.31,252,57619,1.187377079444841,2.3488352298497657,89026.12778848146,19210
1731690000000.0,84363.62,85465.82,84112.76,84778.78,0.01,0.01098,0.01,0.01098,51.02,1.04,48.98,95,6.98694817,28.42548923,89484.85,135,33193,1.306043852831014,1.881899802641084,89465.81377282462,34889
1731690000000.0,84331.36,84924.11,84298.78,84363.62,0.01,0.01,0.01,0.01,49.37,0.98,50.63,95,6.98694817,28.42548923,89484.85,135,33193,1.306043852831014,1.881899802641084,89465.81377282462,34889
1731690000000.0,84227.74,84331.36,84149.61,84331.36,0.01,0.01,0.01,0.01,48.87,0.96,51.13,95,6.98694817,28.42548923,89484.85,135,33193,1.306043852831014,1.881899802641084,89465.81377282462,34889
1731780000000.0,84468.13,85270.32,84467.05,85270.32,0.012301,0.013009,0.012301,0.013009,44.34,0.8,55.66,98,4.83314232,1.12217677,91303.04,152,48361,0.1605346542079922,0.165078742280303,91370.47642518493,22617
1731780000000.0,84577.23,84594.25,84369.5,84468.13,0.010677,0.012424,0.010677,0.012301,44.55,0.8,55.45,98,4.83314232,1.12217677,91303.04,152,48361,0.1605346542079922,0.165078742280303,91370.47642518493,22617
1731780000000.0,84459.83,84586.65,84385.25,84577.23,0.011828,0.011828,0.01047,0.010677,44.67,0.81,55.33,98,4.83314232,1.12217677,91303.04,152,48361,0.1605346542079922,0.165078742280303,91370.47642518493,22617
1731870000000.0,86077.38,86147.5,84628.61,84641.74,0.010476,0.010931,0.010476,0.010545,47.62,0.91,52.38,96,2.3662466,4.57423808,90044.0,141,43821,0.2453281468801033,0.6923032506303116,90102.324905124,41282
1731870000000.0,85970.5,86400.62,85970.5,86077.38,0.011175,0.011295,0.010331,0.010476,47.88,0.92,52.12,96,2.3662466,4.57423808,90044.0,141,43821,0.2453281468801033,0.6923032506303116,90102.324905124,41282
1731870000000.0,85511.2,85975.18,85492.5,85970.5,0.01,0.0113,0.01,0.011175,48.23,0.93,51.77,96,2.3662466,4.57423808,90044.0,141,43821,0.2453281468801033,0.6923032506303116,90102.324905124,41282
1731960000000.0,83692.6,83843.83,83406.12,83593.95,0.02936,0.031811,0.02936,0.031778,47.03,0.89,52.97,178,13.86118198,22.17701024,91473.42,247,68795,0.4503269461038962,1.136238768652705,91188.15409849664,42765
1731960000000.0,83174.78,83694.12,82961.16,83692.6,0.027758,0.02936,0.027561,0.02936,49.11,0.97,50.89,178,13.86118198,22.17701024,91473.42,247,68795,0.4503269461038962,1.136238768652705,91188.15409849664,42765
1731960000000.0,82884.95,83313.63,82878.46,83174.78,0.028103,0.028103,0.027168,0.027758,46.68,0.88,53.32,178,13.86118198,22.17701024,91473.42,247,68795,0.4503269461038962,1.136238768652705,91188.15409849664,42765
1732050000000.0,89699.51,90441.67,89695.9,90345.68,0.012858,0.014676,0.012715,0.014676,39.61,0.66,60.39,169,1.02584772,16.59711214,92196.82,226,88490,0.7420909802206641,1.6857513136910691,92439.3879676397,53149
1732050000000.0,88105.87,89706.04,88105.87,89699.51,0.01098,0.012858,0.01098,0.012858,39.83,0.66,60.17,169,1.02584772,16.59711214,92196.82,226,88490,0.7420909802206641,1.6857513136910691,92439.3879676397,53149
1732050000000.0,86239.46,88113.8,86239.46,88105.87,0.01,0.01098,0.01,0.01098,41.96,0.72,58.04,169,1.02584772,16.59711214,92196.82,226,88490,0.7420909802206641,1.6857513136910691,92439.3879676397,53149
1732140000000.0,89775.6,89775.6,89504.3,89512.45,0.01,0.01,0.01,0.01,37.84,0.61,62.16,960,4.1847851,5.35292884,94160.55,360,77963,0.835488385573728,1.641116558277368,94229.64490966492,34383
1732140000000.0,89750.6,90002.1,89508.44,89775.6,0.01,0.01,0.01,0.01,37.77,0.61,62.23,960,4.1847851,5.35292884,94160.55,360,77963,0.835488385573728,1.641116558277368,94229.64490966492,34383
1732140000000.0,89561.55,89803.23,89561.55,89750.6,0.01,0.01,0.01,0.01,37.71,0.61,62.29,960,4.1847851,5.35292884,94160.55,360,77963,0.835488385573728,1.641116558277368,94229.64490966492,34383
1732230000000.0,89449.46,89693.92,89441.28,89681.74,0.01,0.01,0.01,0.01,41.89,0.72,58.11,188,0.12234518,18.35181982,98317.12,241,60894,1.3886006065899164,1.0934393177371724,98514.52741115144,22179
1732230000000.0,89315.71,89621.36,89237.53,89449.46,0.01,0.01,0.01,0.01,42.05,0.73,57.95,188,0.12234518,18.35181982,98317.12,241,60894,1.3886006065899164,1.0934393177371724,98514.52741115144,22179
