start_time,datetime,reserve,reserve_usd
1705539600000,2024-01-18 01:00:00,600225.18513347,25536812090.35415
1705543200000,2024-01-18 02:00:00,600677.56181026,25621907153.28543
1705546800000,2024-01-18 03:00:00,600214.24571252,25538471119.67316
1705550400000,2024-01-18 04:00:00,600112.79715256,25603424366.80627
1705554000000,2024-01-18 05:00:00,600023.24280851,25590762578.770863
1705557600000,2024-01-18 06:00:00,600072.29747864,25665201493.375675
1705561200000,2024-01-18 07:00:00,599901.04214163,25705582789.9381
1705564800000,2024-01-18 08:00:00,600276.67377112,25641700980.430897
1705568400000,2024-01-18 09:00:00,600786.0038302,25696830758.398533
1705572000000,2024-01-18 10:00:00,601122.47529511,25545295427.879433
1705575600000,2024-01-18 11:00:00,600889.89846377,25532959494.5772
1705579200000,2024-01-18 12:00:00,600992.58067795,25462736679.254658
1705582800000,2024-01-18 13:00:00,600715.35780636,25581771530.2811
1705586400000,2024-01-18 14:00:00,600520.21922721,25526647890.351933
1705590000000,2024-01-18 15:00:00,600383.11400386,25661752177.073
1705593600000,2024-01-18 16:00:00,601042.10060511,25148375983.98846
1705597200000,2024-01-18 17:00:00,601203.94843321,25052385535.34418
1705600800000,2024-01-18 18:00:00,601412.14083621,24915827550.364235
1705604400000,2024-01-18 19:00:00,601141.13602352,24753373887.08146
1705608000000,2024-01-18 20:00:00,601670.44007397,24801893890.709248
1705611600000,2024-01-18 21:00:00,601487.07873766,24790725385.982704
1705615200000,2024-01-18 22:00:00,602029.73117326,24865620289.527588
1705618800000,2024-01-18 23:00:00,601768.21928192,24837032096.236504
1705622400000,2024-01-19 00:00:00,601592.81287709,24824989938.383457
1705626000000,2024-01-19 01:00:00,601668.30086436,24785750586.754345
1705629600000,2024-01-19 02:00:00,601761.68316192,24730743590.694874
1705633200000,2024-01-19 03:00:00,601495.83646655,24553559115.097557
1705636800000,2024-01-19 04:00:00,601171.24892213,24700584114.413586
1705640400000,2024-01-19 05:00:00,600979.54358282,24741594729.67965
1705644000000,2024-01-19 06:00:00,601631.95333723,24902868802.243484
1705647600000,2024-01-19 07:00:00,601096.62772111,24791732044.226765
1705651200000,2024-01-19 08:00:00,601029.15982073,24757084241.151707
1705654800000,2024-01-19 09:00:00,601319.74915787,24879161507.187996
1705658400000,2024-01-19 10:00:00,600772.80542795,24903574220.52955
1705662000000,2024-01-19 11:00:00,601665.30685909,24934101857.15761
1705665600000,2024-01-19 12:00:00,601964.24744963,24857248060.02184
1705669200000,2024-01-19 13:00:00,601710.10502497,24838659826.878834
1705672800000,2024-01-19 14:00:00,601887.55251047,24669994000.29132
1705676400000,2024-01-19 15:00:00,601531.47183216,24537987630.971397
1705680000000,2024-01-19 16:00:00,601304.53286717,24335332770.966663
1705683600000,2024-01-19 17:00:00,601220.92762018,24445149958.911263
1705687200000,2024-01-19 18:00:00,602098.54678601,25194128527.787827
1705690800000,2024-01-19 19:00:00,602767.33322747,25203803420.580925
1705694400000,2024-01-19 20:00:00,602993.92324416,25264726662.098785
1705698000000,2024-01-19 21:00:00,602298.39069162,25069686864.260136
1705701600000,2024-01-19 22:00:00,601832.38593977,25109108271.26687
1705705200000,2024-01-19 23:00:00,602683.63649144,25097882772.413513
1705708800000,2024-01-20 00:00:00,603018.01031612,25046259949.918335
1705712400000,2024-01-20 01:00:00,602626.52597514,25099772279.706345
1705716000000,2024-01-20 02:00:00,602924.92492876,25097590361.550465
1705719600000,2024-01-20 03:00:00,602581.58880111,25045186132.216976
1705723200000,2024-01-20 04:00:00,602965.44450876,25104152991.61811
1705726800000,2024-01-20 05:00:00,602638.61748475,25077306712.944595
1705730400000,2024-01-20 06:00:00,602682.74920545,25109806208.410423
1705734000000,2024-01-20 07:00:00,602404.91138746,25143664733.19831
1705737600000,2024-01-20 08:00:00,602803.37127959,25107437016.02599
1705741200000,2024-01-20 09:00:00,602623.99211683,24996862408.172276
1705744800000,2024-01-20 10:00:00,602902.30951881,25086539482.132988
1705748400000,2024-01-20 11:00:00,602496.93495943,25079045853.283943
1705752000000,2024-01-20 12:00:00,602900.94962209,25107583817.841877
1705755600000,2024-01-20 13:00:00,602738.84856923,25085958431.066807
1705759200000,2024-01-20 14:00:00,602349.71192158,25021386184.128025
1705762800000,2024-01-20 15:00:00,602521.97315162,25041853024.268967
1705766400000,2024-01-20 16:00:00,602438.1707359,25054072878.553967
1705770000000,2024-01-20 17:00:00,602167.60802272,25007270322.134457
1705773600000,2024-01-20 18:00:00,602093.22040752,25056439321.59293
1705777200000,2024-01-20 19:00:00,602641.05331377,25079210842.22197
1705780800000,2024-01-20 20:00:00,602578.33929702,25174311459.16737
1705784400000,2024-01-20 21:00:00,602477.70192973,25175529851.128326
1705788000000,2024-01-20 22:00:00,602407.43709683,25168794743.088573
1705791600000,2024-01-20 23:00:00,602384.48232128,25091925371.37363
1705795200000,2024-01-21 00:00:00,602345.79434213,25084315424.39743
1705798800000,2024-01-21 01:00:00,602282.90773476,25091590141.43525
1705802400000,2024-01-21 02:00:00,602112.5888476,25132111857.921577
1705806000000,2024-01-21 03:00:00,602192.90364628,25095565167.599323
1705809600000,2024-01-21 04:00:00,602278.49989672,25115088736.474293
1705813200000,2024-01-21 05:00:00,602088.48893137,25111589157.854836
1705816800000,2024-01-21 06:00:00,601931.19676468,25069271888.56477
1705820400000,2024-01-21 07:00:00,601782.30288796,25036037549.800858
1705824000000,2024-01-21 08:00:00,601386.25362158,25054146618.310413
1705827600000,2024-01-21 09:00:00,601232.09356451,25098396279.97035
1705831200000,2024-01-21 10:00:00,601222.59219916,25122734350.56071
1705834800000,2024-01-21 11:00:00,601101.56104406,25072926598.54812
1705838400000,2024-01-21 12:00:00,601433.91547979,25100335317.873993
1705842000000,2024-01-21 13:00:00,601280.65462565,25167539874.26198
1705845600000,2024-01-21 14:00:00,601347.556351,25127934599.72228
1705849200000,2024-01-21 15:00:00,601074.41314023,25044264784.196823
1705852800000,2024-01-21 16:00:00,600747.12281491,25018711161.267693
1705856400000,2024-01-21 17:00:00,600750.93070458,25026197070.318657
1705860000000,2024-01-21 18:00:00,601224.19324918,25052559258.94045
1705863600000,2024-01-21 19:00:00,601200.13883153,25088200004.97015
1705867200000,2024-01-21 20:00:00,601248.00156147,25087640070.83476
1705870800000,2024-01-21 21:00:00,601211.4280486,25083510586.510426
1705874400000,2024-01-21 22:00:00,601113.10198235,25025007092.72496
1705878000000,2024-01-21 23:00:00,601009.13490796,25003284599.897995
1705881600000,2024-01-22 00:00:00,601174.9180901,25059790967.463665
1705885200000,2024-01-22 01:00:00,600990.71417401,24880587776.439137
1705888800000,2024-01-22 02:00:00,601060.89025941,24829231072.13122
1705892400000,2024-01-22 03:00:00,600725.16701531,24751156128.319607
1705896000000,2024-01-22 04:00:00,600503.22083767,24573149809.869713
1705899600000,2024-01-22 05:00:00,600209.1866642,24656785393.15748
1705903200000,2024-01-22 06:00:00,600710.33600188,24784531835.7825
1705906800000,2024-01-22 07:00:00,600449.00611764,24645940434.774178
1705910400000,2024-01-22 08:00:00,600341.94871802,24552746185.970867
1705914000000,2024-01-22 09:00:00,599864.52182211,24373443330.14371
1705917600000,2024-01-22 10:00:00,600127.5731348,24415160806.65629
1705921200000,2024-01-22 11:00:00,599498.23130828,24490326896.96092
1705924800000,2024-01-22 12:00:00,599225.64106666,24466848086.712734
1705928400000,2024-01-22 13:00:00,599578.34229912,24550947256.19628
1705932000000,2024-01-22 14:00:00,599796.01510667,24411755697.02829
1705935600000,2024-01-22 15:00:00,599737.96399217,24257365797.571053
1705939200000,2024-01-22 16:00:00,600432.11614024,24344102343.441772
1705942800000,2024-01-22 17:00:00,600085.20983629,24430450014.92106
1705946400000,2024-01-22 18:00:00,601396.98680506,24279893858.83288
1705950000000,2024-01-22 19:00:00,601099.75771752,23827186781.35865
1705953600000,2024-01-22 20:00:00,601403.68804829,24183199714.624737
1705957200000,2024-01-22 21:00:00,600994.45780186,23933309581.50488
1705960800000,2024-01-22 22:00:00,601343.4413705,23908142738.00153
1705964400000,2024-01-22 23:00:00,601796.69422988,23784182524.845623
1705968000000,2024-01-23 00:00:00,601984.38067116,23990913844.69652
1705971600000,2024-01-23 01:00:00,601938.14182321,23959533491.65544
1705975200000,2024-01-23 02:00:00,601982.62639842,24094458363.86333
1705978800000,2024-01-23 03:00:00,601516.7734386,24051035851.61765
1705982400000,2024-01-23 04:00:00,602147.89667159,24138457581.540688
1705986000000,2024-01-23 05:00:00,601958.20401512,24117301739.364365
1705989600000,2024-01-23 06:00:00,602236.86712516,24091531977.744156
1705993200000,2024-01-23 07:00:00,601669.69488126,23902884480.64891
1705996800000,2024-01-23 08:00:00,601422.19632723,23856157539.320724
1706000400000,2024-01-23 09:00:00,601779.24968625,23608867253.91514
1706004000000,2024-01-23 10:00:00,602682.80374618,23471335700.34785
1706007600000,2024-01-23 11:00:00,601672.9340199,23321381328.029865
1706011200000,2024-01-23 12:00:00,601571.7239247,23343185645.912006
1706014800000,2024-01-23 13:00:00,601919.43366002,23428172189.46721
1706018400000,2024-01-23 14:00:00,602265.26391586,23347532296.812546
1706022000000,2024-01-23 15:00:00,601833.55685744,23569674831.07027
1706025600000,2024-01-23 16:00:00,601933.47271371,23541609789.57196
1706029200000,2024-01-23 17:00:00,602718.50246346,23773181941.356503
1706032800000,2024-01-23 18:00:00,603540.95565766,23702896894.64944
1706036400000,2024-01-23 19:00:00,603249.48342795,23612447397.04693
1706040000000,2024-01-23 20:00:00,602803.08509136,23698471663.34357
1706043600000,2024-01-23 21:00:00,603220.06341286,23628300323.849384
1706047200000,2024-01-23 22:00:00,603280.91980015,23772426618.73906
1706050800000,2024-01-23 23:00:00,602916.86618984,24052001785.215717
1706054400000,2024-01-24 00:00:00,603016.54488807,24242783453.83068
1706058000000,2024-01-24 01:00:00,602652.92548254,23991714008.413734
1706061600000,2024-01-24 02:00:00,603079.58146241,23963060343.704
1706065200000,2024-01-24 03:00:00,602858.95603885,23894689900.109333
1706068800000,2024-01-24 04:00:00,602872.14090799,23919738322.545116
1706072400000,2024-01-24 05:00:00,602596.27385038,23942494464.33097
1706076000000,2024-01-24 06:00:00,602737.83183479,24016972018.747658
1706079600000,2024-01-24 07:00:00,602626.21021782,24088074152.62918
1706083200000,2024-01-24 08:00:00,602957.5580447,24089700857.94409
1706086800000,2024-01-24 09:00:00,602622.16958452,24064939914.28243
1706090400000,2024-01-24 10:00:00,602611.67661623,24325207295.87153
1706094000000,2024-01-24 11:00:00,602235.24895463,24169226871.05085
1706097600000,2024-01-24 12:00:00,602511.39881223,24106794721.517883
1706101200000,2024-01-24 13:00:00,601947.78324797,24025734467.19745
1706104800000,2024-01-24 14:00:00,601683.69581132,24054933251.180782
1706108400000,2024-01-24 15:00:00,601807.88653371,24092824164.970295
1706112000000,2024-01-24 16:00:00,601942.13854404,24163848506.17381
1706115600000,2024-01-24 17:00:00,602414.40494322,24174978589.40312
1706119200000,2024-01-24 18:00:00,602946.6663675,24035456888.01823
1706122800000,2024-01-24 19:00:00,602952.4373984,23917974564.5905
1706126400000,2024-01-24 20:00:00,603100.61474341,23897968842.62257
1706130000000,2024-01-24 21:00:00,603132.77281982,23976721577.58237
1706133600000,2024-01-24 22:00:00,603529.55277903,24013218307.68124
1706137200000,2024-01-24 23:00:00,603290.95007285,24180554048.415195
1706140800000,2024-01-25 00:00:00,602986.17219224,24205818825.467316
1706144400000,2024-01-25 01:00:00,602315.57156931,24066379940.72783
1706148000000,2024-01-25 02:00:00,602652.49195738,24091391963.375248
1706151600000,2024-01-25 03:00:00,602332.9285499,24097772539.07366
1706155200000,2024-01-25 04:00:00,602638.12167165,24072981741.506783
1706158800000,2024-01-25 05:00:00,601974.04755347,24003373177.26528
1706162400000,2024-01-25 06:00:00,601895.62481747,24032916331.14353
1706166000000,2024-01-25 07:00:00,602391.12605453,24144569519.420227
1706169600000,2024-01-25 08:00:00,603281.21178524,24182041665.679512
1706173200000,2024-01-25 09:00:00,602981.18406708,24156197489.43713
1706176800000,2024-01-25 10:00:00,602434.83496364,24131243927.99467
1706180400000,2024-01-25 11:00:00,602921.69349682,24216927073.260204
1706184000000,2024-01-25 12:00:00,603484.20389267,24062197576.128372
1706187600000,2024-01-25 13:00:00,602881.13729711,24052109281.383778
1706191200000,2024-01-25 14:00:00,603000.10758711,24124069582.746075
1706194800000,2024-01-25 15:00:00,602574.85249933,23922504549.72415
1706198400000,2024-01-25 16:00:00,603169.83036053,23956771231.816868
1706202000000,2024-01-25 17:00:00,603093.13496367,24013902264.70432
1706205600000,2024-01-25 18:00:00,603598.32399739,24046641383.7004
1706209200000,2024-01-25 19:00:00,603228.23662146,24099319467.135296
1706212800000,2024-01-25 20:00:00,603176.91913289,24041609728.793484
1706216400000,2024-01-25 21:00:00,602916.05828349,24059353031.179337
1706220000000,2024-01-25 22:00:00,603426.78397213,24117165196.37364
1706223600000,2024-01-25 23:00:00,603163.56010989,24083793690.00868
1706227200000,2024-01-26 00:00:00,603291.56675551,24059516291.871338
1706230800000,2024-01-26 01:00:00,602884.32052115,24072117554.92758
1706234400000,2024-01-26 02:00:00,602693.17715445,24182987704.8738
1706238000000,2024-01-26 03:00:00,602426.95069643,24159162167.399258
1706241600000,2024-01-26 04:00:00,603136.27919853,24208853327.76747
1706245200000,2024-01-26 05:00:00,602795.65907383,24188858286.3697
1706248800000,2024-01-26 06:00:00,602901.80073108,24127296016.86939
1706252400000,2024-01-26 07:00:00,602592.36050843,24072052235.06497
1706256000000,2024-01-26 08:00:00,602294.88069646,24153192521.28849
1706259600000,2024-01-26 09:00:00,601750.34811209,24157319074.013992
1706263200000,2024-01-26 10:00:00,602025.02369198,24435077637.82716
1706266800000,2024-01-26 11:00:00,600570.84088881,24778569014.943016
1706270400000,2024-01-26 12:00:00,601791.47817906,24767999800.74889
1706274000000,2024-01-26 13:00:00,600951.29635252,24624512260.68709
1706277600000,2024-01-26 14:00:00,601874.34116053,24970961975.127785
1706281200000,2024-01-26 15:00:00,601669.47012485,24856799635.39088
1706284800000,2024-01-26 16:00:00,601581.88165428,25233159142.209793
1706288400000,2024-01-26 17:00:00,600763.88519229,25168967382.15205
1706292000000,2024-01-26 18:00:00,600270.93672208,25254464494.128937
1706295600000,2024-01-26 19:00:00,600466.58859476,25209196894.563526
1706299200000,2024-01-26 20:00:00,600055.33286957,25175237340.811115
1706302800000,2024-01-26 21:00:00,600390.17573028,25210553914.459457
1706306400000,2024-01-26 22:00:00,600509.83346794,25169643705.00384
1706310000000,2024-01-26 23:00:00,600643.27441996,25150755188.171345
1706313600000,2024-01-27 00:00:00,600414.24980826,25053370716.16109
1706317200000,2024-01-27 01:00:00,599961.44126829,25087561754.079178
1706320800000,2024-01-27 02:00:00,600218.37508326,25125972497.821987
1706324400000,2024-01-27 03:00:00,599835.07568598,25085776662.72343
1706328000000,2024-01-27 04:00:00,600429.85315256,25124741689.281834
1706331600000,2024-01-27 05:00:00,600312.01146764,25087824712.859207
1706335200000,2024-01-27 06:00:00,600341.82050982,25051931340.9038
1706338800000,2024-01-27 07:00:00,600095.88113663,25018906494.038284
1706342400000,2024-01-27 08:00:00,600266.39381489,24896092209.004875
1706346000000,2024-01-27 09:00:00,599947.72428449,25017387653.300182
1706349600000,2024-01-27 10:00:00,599766.76968067,25024966624.298225
1706353200000,2024-01-27 11:00:00,599662.50239295,25052555343.54919
1706356800000,2024-01-27 12:00:00,599697.58739537,25040892656.683537
1706360400000,2024-01-27 13:00:00,599531.36310446,25026589516.296753
1706364000000,2024-01-27 14:00:00,599332.18852901,25020485048.430275
1706367600000,2024-01-27 15:00:00,599322.45059731,25060906820.982464
1706371200000,2024-01-27 16:00:00,599127.48447719,25049232699.649258
1706374800000,2024-01-27 17:00:00,599284.29677135,25044319568.62146
1706378400000,2024-01-27 18:00:00,599404.17236958,25052912225.94286
1706382000000,2024-01-27 19:00:00,599371.29343179,25139578553.815285
1706385600000,2024-01-27 20:00:00,599501.09722658,25200757686.923874
1706389200000,2024-01-27 21:00:00,599397.95362283,25271586103.0994
1706392800000,2024-01-27 22:00:00,599495.50427773,25268356340.406395
1706396400000,2024-01-27 23:00:00,599372.94164425,25250589926.704964
1706400000000,2024-01-28 00:00:00,599426.80109983,25157399764.433243
1706403600000,2024-01-28 01:00:00,599161.07328574,25228341618.36108
1706407200000,2024-01-28 02:00:00,599557.169012,25243694958.96192
1706410800000,2024-01-28 03:00:00,599448.53159536,25264492719.49917
1706414400000,2024-01-28 04:00:00,599481.76329535,25502862397.549706
1706418000000,2024-01-28 05:00:00,599293.67386602,25576242180.45322
1706421600000,2024-01-28 06:00:00,598990.12391834,25420616579.61294
1706425200000,2024-01-28 07:00:00,599742.87640552,25443102852.289753
1706428800000,2024-01-28 08:00:00,599852.31170975,25476745487.128662
1706432400000,2024-01-28 09:00:00,599771.94444194,25580768628.95189
