start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd
1730264400000,2024-10-30 05:00:00,0.002,144.4209,0.289,21013.70879
1730268000000,2024-10-30 06:00:00,0.36948588,26632.21212,3.62219337,263964.6618
1730271600000,2024-10-30 07:00:00,0.9992503,71837.84422,0.102,7374.51854
1730275200000,2024-10-30 08:00:00,0.105,7571.95315,0.67819238,49328.2518
1730278800000,2024-10-30 09:00:00,0.036,2601.71784,1.224,89128.3545
1730282400000,2024-10-30 10:00:00,0.0,0.0,0.128,9330.29227
1730286000000,2024-10-30 11:00:00,14.9564353,1074393.11067,0.021,1518.91767
1730289600000,2024-10-30 12:00:00,4.16428579,298077.96179,1.602,115856.85572
1730293200000,2024-10-30 13:00:00,3.63113568,258792.63627,2.7023597,195073.14097
1730296800000,2024-10-30 14:00:00,0.455,32716.722,2.81293836,204092.98917
1730300400000,2024-10-30 15:00:00,6.56726934,470669.22615,0.98001382,70851.37786
1730304000000,2024-10-30 16:00:00,0.074,5302.48228,1.45934511,105678.45154
1730307600000,2024-10-30 17:00:00,2.17700838,155552.39958,0.009,647.99331
1730311200000,2024-10-30 18:00:00,0.019,1362.83675,3.27018,236643.43044
1730314800000,2024-10-30 19:00:00,0.063,4507.7042,0.0,0.0
1730318400000,2024-10-30 20:00:00,2.21550259,158606.44657,8.75584655,637362.65786
1730322000000,2024-10-30 21:00:00,2.84037911,204614.61144,0.981,71798.42302
1730325600000,2024-10-30 22:00:00,0.0,0.0,0.794,57794.43193
1730329200000,2024-10-30 23:00:00,0.004,288.57884,6.89631949,503506.94419
1730332800000,2024-10-31 00:00:00,1.40968244,101286.8802,0.011,798.65369
1730336400000,2024-10-31 01:00:00,1.299,93303.93871,1.767,128299.42194
1730340000000,2024-10-31 02:00:00,0.121,8729.962,0.133,9670.83854
1730343600000,2024-10-31 03:00:00,0.082,5913.41018,0.27346671,19903.52069
1730347200000,2024-10-31 04:00:00,0.658,47371.15343,0.011,798.27462
1730350800000,2024-10-31 05:00:00,0.016,1151.04432,0.016,1161.95728
1730354400000,2024-10-31 06:00:00,0.511,36745.44945,0.235,17050.00488
1730358000000,2024-10-31 07:00:00,0.416,29904.53069,0.688,50031.13271
1730361600000,2024-10-31 08:00:00,1.636,117674.60074,0.171,12404.40149
1730365200000,2024-10-31 09:00:00,0.032,2304.10468,1.398,101478.02758
1730368800000,2024-10-31 10:00:00,0.031,2231.08842,2.96931591,216253.03618
1730372400000,2024-10-31 11:00:00,1.69473401,122040.65855,0.3,21864.498
1730376000000,2024-10-31 12:00:00,3.11306244,223384.87304,0.133,9612.73512
1730379600000,2024-10-31 13:00:00,27.6997594,1968900.80802,0.004,289.10586
1730383200000,2024-10-31 14:00:00,22.20867088,1567442.11648,11.05615395,790950.21524
1730386800000,2024-10-31 15:00:00,3.9943919,280840.3361,1.79256183,127682.69575
1730390400000,2024-10-31 16:00:00,5.94922485,417473.15255,1.85080307,131581.83236
1730394000000,2024-10-31 17:00:00,1.75728544,123430.06517,2.106,149530.37053
1730397600000,2024-10-31 18:00:00,174.37105081,12172464.90708,2.601,184287.3985
1730401200000,2024-10-31 19:00:00,16.03707903,1122645.86912,2.24656382,159643.268
1730404800000,2024-10-31 20:00:00,8.7409135,607850.09723,4.793,337246.06811
1730408400000,2024-10-31 21:00:00,0.0,0.0,6.35559094,448828.62079
1730412000000,2024-10-31 22:00:00,1.80501432,126310.40089,0.356,25189.09576
1730415600000,2024-10-31 23:00:00,0.043,3017.12133,1.58116946,112122.55168
1730419200000,2024-11-01 00:00:00,1.14011645,79771.25317,0.014,988.61042
1730422800000,2024-11-01 01:00:00,19.18326239,1331812.6512,1.583,111198.17864
1730426400000,2024-11-01 02:00:00,10.20614512,702582.36229,9.88368958,689105.73648
1730430000000,2024-11-01 03:00:00,0.109,7543.62524,1.65508599,115578.00206
1730433600000,2024-11-01 04:00:00,0.021,1454.21136,0.16001433,11186.298
1730437200000,2024-11-01 05:00:00,0.001,69.40723,0.164,11472.00356
1730440800000,2024-11-01 06:00:00,8.135,562314.42281,0.177,12378.23128
1730444400000,2024-11-01 07:00:00,3.456,238202.6547,1.29361788,90005.09207
1730448000000,2024-11-01 08:00:00,0.094,6507.88406,2.068,144420.77734
1730451600000,2024-11-01 09:00:00,0.013,900.46066,0.97202868,67903.60725
1730455200000,2024-11-01 10:00:00,0.575,40002.0783,19.92662407,1399768.77214
1730458800000,2024-11-01 11:00:00,0.0,0.0,1.395,98283.90394
1730462400000,2024-11-01 12:00:00,0.38433658,26779.63488,5.49428991,387781.58867
1730466000000,2024-11-01 13:00:00,0.802,56210.19035,17.98728852,1279952.44888
1730469600000,2024-11-01 14:00:00,6.55664553,464154.71062,9.96578016,714690.93669
1730473200000,2024-11-01 15:00:00,52.0588299,3625450.37149,2.541,178348.42753
1730476800000,2024-11-01 16:00:00,3.112,217079.0044,15.83161962,1113815.14397
1730480400000,2024-11-01 17:00:00,4.63103611,321543.74641,2.472,173649.59258
1730484000000,2024-11-01 18:00:00,6.89152556,475887.56061,0.536,37383.92216
1730487600000,2024-11-01 19:00:00,15.10767296,1037112.69851,5.774,402237.11151
1730491200000,2024-11-01 20:00:00,1.017,70152.59441,0.125,8713.8973
1730494800000,2024-11-01 21:00:00,6.71985565,461989.37534,0.149,10340.96243
1730498400000,2024-11-01 22:00:00,1.031,71244.5785,1.092,76051.17186
1730502000000,2024-11-01 23:00:00,0.0,0.0,1.63879615,114400.1377
1730505600000,2024-11-02 00:00:00,0.004,289.83958,0.62808585,43892.38973
1730509200000,2024-11-02 01:00:00,0.73,50557.40956,0.482,33710.35239
1730512800000,2024-11-02 02:00:00,0.0,0.0,10.87,762261.94272
1730516400000,2024-11-02 03:00:00,0.042,2911.87411,0.011,769.44912
1730520000000,2024-11-02 04:00:00,1.153,79815.82153,0.014,977.67544
1730523600000,2024-11-02 05:00:00,0.854,59207.24904,1.622,113420.30287
1730527200000,2024-11-02 06:00:00,0.061,4231.76568,0.103,7198.15483
1730530800000,2024-11-02 07:00:00,0.003,208.9178,0.439,30748.78821
1730534400000,2024-11-02 08:00:00,0.08805774,6113.39578,0.356,24890.22939
1730538000000,2024-11-02 09:00:00,1.17,81103.62863,0.103,7197.37329
1730541600000,2024-11-02 10:00:00,1.04702894,72431.58707,0.147,10255.53199
1730545200000,2024-11-02 11:00:00,0.003,208.3521,0.116,8112.49748
1730548800000,2024-11-02 12:00:00,2.94602895,203866.80076,0.218,15212.25881
1730552400000,2024-11-02 13:00:00,5.31450682,367489.30168,0.591,41252.63369
1730556000000,2024-11-02 14:00:00,4.84006811,333617.70931,0.087,6047.13638
1730559600000,2024-11-02 15:00:00,0.849,58511.86131,1.07502873,74861.15914
1730563200000,2024-11-02 16:00:00,0.0,0.0,3.411,238259.66101
1730566800000,2024-11-02 17:00:00,0.12,8295.0372,0.009,628.30818
1730570400000,2024-11-02 18:00:00,3.09840639,213748.27816,0.126,8770.12106
1730574000000,2024-11-02 19:00:00,0.04,2767.45736,0.51874559,36219.9689
1730577600000,2024-11-02 20:00:00,0.0,0.0,0.116,8098.79905
1730581200000,2024-11-02 21:00:00,0.0,0.0,0.0,0.0
1730584800000,2024-11-02 22:00:00,0.0,0.0,0.046,3206.43598
1730588400000,2024-11-02 23:00:00,1.70285771,117411.99396,0.0,0.0
1730592000000,2024-11-03 00:00:00,0.158,10883.82587,0.05,3475.332
1730595600000,2024-11-03 01:00:00,6.09608302,419259.6585,0.168,11567.35064
1730599200000,2024-11-03 02:00:00,263.98714499,17921159.99392,4.689,320545.34009
1730602800000,2024-11-03 03:00:00,1.045,70829.75701,1.74845246,119916.20593
1730606400000,2024-11-03 04:00:00,0.0,0.0,1.768,121720.01884
1730610000000,2024-11-03 05:00:00,0.588,40088.24892,0.14,9647.09436
1730613600000,2024-11-03 06:00:00,0.712,48503.66888,4.878,336819.84665
1730617200000,2024-11-03 07:00:00,0.95511736,65144.33106,0.0,0.0
1730620800000,2024-11-03 08:00:00,1.34766202,91720.17855,0.097,6677.49892
1730624400000,2024-11-03 09:00:00,1.26623676,86100.92437,0.009,616.09185
1730628000000,2024-11-03 10:00:00,0.372,25359.78684,1.229,84500.06439
1730631600000,2024-11-03 11:00:00,0.529,36029.21926,0.078,5360.80954
1730635200000,2024-11-03 12:00:00,0.23742664,16177.97726,0.393,27033.84794
1730638800000,2024-11-03 13:00:00,14.73756101,999793.55708,1.364,93455.19536
1730642400000,2024-11-03 14:00:00,21.20697875,1429980.71854,1.585,107978.62639
1730646000000,2024-11-03 15:00:00,6.78047647,456541.68743,4.69620857,320948.45717
1730649600000,2024-11-03 16:00:00,3.144,213338.23581,27.75762697,1907864.78472
1730653200000,2024-11-03 17:00:00,0.0,0.0,0.741,50889.97895
1730656800000,2024-11-03 18:00:00,14.29125665,967576.34695,0.23,15702.94311
1730660400000,2024-11-03 19:00:00,0.029,1973.82178,8.91235305,611992.76778
1730664000000,2024-11-03 20:00:00,0.027,1851.20339,12.43128951,859931.75261
1730667600000,2024-11-03 21:00:00,0.113,7778.71692,8.26142462,573980.20467
1730671200000,2024-11-03 22:00:00,3.4023797,233460.89165,0.0,0.0
1730674800000,2024-11-03 23:00:00,1.52242673,104140.0574,0.425,29362.8653
1730678400000,2024-11-04 00:00:00,8.31828811,566700.81777,3.33015985,229681.13014
1730682000000,2024-11-04 01:00:00,0.325,22242.71418,12.62041943,873712.57003
1730685600000,2024-11-04 02:00:00,0.0,0.0,5.22811101,363252.67428
1730689200000,2024-11-04 03:00:00,0.88494453,60867.32654,3.26112916,227284.48661
1730692800000,2024-11-04 04:00:00,0.0,0.0,0.778,54135.308
1730696400000,2024-11-04 05:00:00,7.30554812,501191.40539,0.022,1522.46764
1730700000000,2024-11-04 06:00:00,0.0,0.0,0.519,36002.1489
1730703600000,2024-11-04 07:00:00,3.71533247,254291.27318,0.0,0.0
1730707200000,2024-11-04 08:00:00,9.96927872,680062.55025,0.007,479.34083
1730710800000,2024-11-04 09:00:00,3.15202931,214931.59982,1.12824645,77920.08804
1730714400000,2024-11-04 10:00:00,0.286,19783.96785,1.657,114426.7165
1730718000000,2024-11-04 11:00:00,0.06402917,4387.72579,1.773,122768.21717
1730721600000,2024-11-04 12:00:00,0.514,35280.88184,0.228,15750.63229
1730725200000,2024-11-04 13:00:00,7.79101463,533685.81066,2.91147512,202136.73396
1730728800000,2024-11-04 14:00:00,13.51286531,919911.87589,0.463,31819.56925
1730732400000,2024-11-04 15:00:00,0.461,31375.72917,11.2561161,775722.72847
1730736000000,2024-11-04 16:00:00,20.7637867,1410028.89396,2.595,179267.04256
1730739600000,2024-11-04 17:00:00,4.86500443,326789.62892,1.891,128590.90814
1730743200000,2024-11-04 18:00:00,1.34301487,90529.93614,2.097,143060.24142
1730746800000,2024-11-04 19:00:00,0.125,8448.36377,0.4,27286.83926
1730750400000,2024-11-04 20:00:00,13.27858452,891258.7608,0.066,4474.28539
1730754000000,2024-11-04 21:00:00,22.9970891,1537679.6533,2.412,162491.15944
1730757600000,2024-11-04 22:00:00,0.02,1348.13198,8.21965766,559671.48605
1730761200000,2024-11-04 23:00:00,0.44093338,29732.2744,0.322,21953.78528
1730764800000,2024-11-05 00:00:00,0.018,1219.34466,0.9801355,66964.4856
1730768400000,2024-11-05 01:00:00,2.26177251,152343.92128,4.34371445,296188.67724
1730772000000,2024-11-05 02:00:00,0.046,3108.38954,0.016,1092.94608
1730775600000,2024-11-05 03:00:00,0.0,0.0,1.683,115105.83117
1730779200000,2024-11-05 04:00:00,0.01,681.9132,24.646,1694317.42131
1730782800000,2024-11-05 05:00:00,0.022,1507.94798,10.93267062,754210.70783
1730786400000,2024-11-05 06:00:00,0.065,4448.6582,0.753,51856.0417
1730790000000,2024-11-05 07:00:00,0.0,0.0,4.64311587,321093.20582
1730793600000,2024-11-05 08:00:00,0.019,1302.59319,1.60945998,111471.87548
1730797200000,2024-11-05 09:00:00,0.15,10273.73215,0.935,64794.9233
1730800800000,2024-11-05 10:00:00,1.25290693,85670.53585,0.029,2001.75429
1730804400000,2024-11-05 11:00:00,0.027,1850.28024,1.492,103152.28811
1730808000000,2024-11-05 12:00:00,0.067,4604.28629,0.467,32261.83719
1730811600000,2024-11-05 13:00:00,10.38317554,710035.23462,0.097,6695.58029
1730815200000,2024-11-05 14:00:00,1.54987101,107773.77983,24.29488795,1703467.40178
1730818800000,2024-11-05 15:00:00,9.23854968,638392.10482,1.513,105951.87049
1730822400000,2024-11-05 16:00:00,0.91733056,64022.72024,6.55732897,461632.6761
1730826000000,2024-11-05 17:00:00,3.7770861,262806.69928,1.332,94041.92117
1730829600000,2024-11-05 18:00:00,7.83010897,543861.33588,0.535,37670.54174
1730833200000,2024-11-05 19:00:00,20.65177226,1428113.86382,0.158,11031.36541
1730836800000,2024-11-05 20:00:00,0.107,7376.9192,6.199,431705.90434
1730840400000,2024-11-05 21:00:00,5.93220307,408779.55282,0.03,2094.87842
1730844000000,2024-11-05 22:00:00,2.24148199,154041.5111,4.256,296385.93778
1730847600000,2024-11-05 23:00:00,4.80108668,331574.97637,3.50637163,245509.38873
1730851200000,2024-11-06 00:00:00,1.01005651,71372.43835,47.20233513,3355695.04215
1730854800000,2024-11-06 01:00:00,4.72898911,333868.03641,5.799,414156.40749
1730858400000,2024-11-06 02:00:00,10.76408494,779251.57162,66.93713954,4874443.40295
1730862000000,2024-11-06 03:00:00,34.96881879,2577596.00572,1502.83821971,113897009.56884
1730865600000,2024-11-06 04:00:00,8.85056854,654548.53227,10.92145729,818708.2035
1730869200000,2024-11-06 05:00:00,4.92981965,363147.12279,5.98513616,447656.15736
1730872800000,2024-11-06 06:00:00,7.10104649,528245.89549,12.96243571,976827.76624
1730876400000,2024-11-06 07:00:00,33.12703465,2438255.74009,2.9480269,219063.46419
1730880000000,2024-11-06 08:00:00,7.90819008,574897.69337,14.63135912,1076988.13686
1730883600000,2024-11-06 09:00:00,0.25401363,18686.67645,10.61092895,786772.43378
1730887200000,2024-11-06 10:00:00,0.93340048,68421.34962,3.23192308,239439.20362
1730890800000,2024-11-06 11:00:00,0.327,24130.43543,4.40601965,328415.01723
1730894400000,2024-11-06 12:00:00,3.38133474,250012.49005,11.54794733,865819.91871
1730898000000,2024-11-06 13:00:00,3.63771935,267957.72089,0.693,51494.44486
1730901600000,2024-11-06 14:00:00,14.41899505,1059087.57612,8.68201338,647513.42814
1730905200000,2024-11-06 15:00:00,3.64608712,268512.06685,5.8639801,437363.5753
1730908800000,2024-11-06 16:00:00,0.257,18998.23511,0.89502671,66891.23025
1730912400000,2024-11-06 17:00:00,0.019,1412.23178,1.82856115,136827.76091
1730916000000,2024-11-06 18:00:00,0.008,595.40144,14.42930142,1086745.20526
1730919600000,2024-11-06 19:00:00,1.249,93469.51057,23.59106505,1788014.44554
1730923200000,2024-11-06 20:00:00,2.34522526,176691.21134,14.65041859,1117735.18106
1730926800000,2024-11-06 21:00:00,4.48269522,338688.88088,0.487,37093.87553
1730930400000,2024-11-06 22:00:00,1.94196142,146380.37067,7.74920963,589766.96748
1730934000000,2024-11-06 23:00:00,0.27,20337.66897,2.089,158644.7736
1730937600000,2024-11-07 00:00:00,5.33396545,400394.08553,3.196,242064.18864
1730941200000,2024-11-07 01:00:00,5.12026561,384201.08862,199.31318906,15178738.60342999
1730944800000,2024-11-07 02:00:00,2.76230725,206980.56255,4.487,338584.57271
1730948400000,2024-11-07 03:00:00,1.22913359,91916.23687,0.558,42031.33067
1730952000000,2024-11-07 04:00:00,11.47235278,854766.50203,0.144,10802.03102
1730955600000,2024-11-07 05:00:00,0.04,2986.64444,0.157,11795.52333
1730959200000,2024-11-07 06:00:00,14.25497743,1060481.05112,0.787,59014.18248
1730962800000,2024-11-07 07:00:00,0.519,38790.76202,1.15332315,86752.42324
1730966400000,2024-11-07 08:00:00,0.151,11290.80973,1.72560998,130024.03819
1730970000000,2024-11-07 09:00:00,0.034,2537.5935,0.122,9201.32091
1730973600000,2024-11-07 10:00:00,0.73806466,54998.18962,0.615,46300.92066
1730977200000,2024-11-07 11:00:00,0.921,68559.57644,0.073,5494.96182
1730980800000,2024-11-07 12:00:00,0.038,2840.32738,0.735,55368.79624
1730984400000,2024-11-07 13:00:00,3.51408063,261284.34701,0.215,16155.62015
1730988000000,2024-11-07 14:00:00,1.51602692,112747.08637,1.30601327,98268.82813
1730991600000,2024-11-07 15:00:00,0.047,3532.25043,31.32852756,2375140.67606
1730995200000,2024-11-07 16:00:00,5.55269756,418392.1386,7.97067301,607790.78918
1730998800000,2024-11-07 17:00:00,0.218,16464.79934,20.02846412,1533648.51323
1731002400000,2024-11-07 18:00:00,8.541,645851.46488,12.74014508,979284.79991
1731006000000,2024-11-07 19:00:00,3.97923999,301631.60689,1.93053483,148083.17662
1731009600000,2024-11-07 20:00:00,0.68410518,52077.23583,3.77858445,290835.08269
1731013200000,2024-11-07 21:00:00,3.765556,285306.54051,0.555,42594.01542
1731016800000,2024-11-07 22:00:00,11.10832045,837005.65232,0.331,25163.47064
1731020400000,2024-11-07 23:00:00,0.019,1434.18209,1.447,110380.13787
1731024000000,2024-11-08 00:00:00,0.535,40503.92638,5.511,421110.71998
1731027600000,2024-11-08 01:00:00,2.13,160981.3177,1.194,91373.45911
1731031200000,2024-11-08 02:00:00,4.33415205,326993.65807,0.057,4330.85279
1731034800000,2024-11-08 03:00:00,0.266,20048.24417,0.777,59158.51718
1731038400000,2024-11-08 04:00:00,0.047,3555.29226,2.84602617,217044.28678
1731042000000,2024-11-08 05:00:00,0.0,0.0,1.32136614,100962.19235
1731045600000,2024-11-08 06:00:00,0.006,453.88337,0.495,37747.29622
1731049200000,2024-11-08 07:00:00,0.84305294,63586.20418,2.60419591,199050.71455
1731052800000,2024-11-08 08:00:00,3.028,228628.59979,0.0,0.0
1731056400000,2024-11-08 09:00:00,0.499,37798.92854,0.439,33473.4178
1731060000000,2024-11-08 10:00:00,0.016,1209.85153,8.03287877,615031.22797
1731063600000,2024-11-08 11:00:00,0.21175236,16032.07759,0.221,16905.43003
1731067200000,2024-11-08 12:00:00,0.018,1363.14432,0.788,60255.08947
1731070800000,2024-11-08 13:00:00,0.35026435,26478.79346,1.80530014,138123.68089
1731074400000,2024-11-08 14:00:00,3.98147599,300629.44355,0.329,25158.01954
1731078000000,2024-11-08 15:00:00,13.42529771,1015774.86073,10.52856009,806180.06921
1731081600000,2024-11-08 16:00:00,3.70325578,280442.85241,2.784,213630.67612
1731085200000,2024-11-08 17:00:00,5.487,414344.66294,3.18503916,243950.24602
1731088800000,2024-11-08 18:00:00,0.101,7701.20493,14.53360161,1120915.39761
1731092400000,2024-11-08 19:00:00,0.039,2988.84436,4.48672869,347306.21892
1731096000000,2024-11-08 20:00:00,4.08680804,311780.76227,0.072,5538.81359
1731099600000,2024-11-08 21:00:00,0.328,24975.43616,0.123,9437.39437
1731103200000,2024-11-08 22:00:00,0.12822341,9757.95292,1.068,82106.17948
1731106800000,2024-11-08 23:00:00,0.111,8442.63031,0.841,64515.91075
1731110400000,2024-11-09 00:00:00,0.538,40954.22121,1.809,139046.04003
1731114000000,2024-11-09 01:00:00,4.20614435,319667.53997,1.47,112736.12043
1731117600000,2024-11-09 02:00:00,3.96138026,300625.34011,0.073,5596.63688
1731121200000,2024-11-09 03:00:00,0.146,11109.20492,0.408,31275.63107
1731124800000,2024-11-09 04:00:00,0.008,608.95139,0.389,29811.64311
1731128400000,2024-11-09 05:00:00,0.543,41422.10198,11.595,891951.72555
1731132000000,2024-11-09 06:00:00,0.2030419,15463.94475,4.925,378984.46002
1731135600000,2024-11-09 07:00:00,0.054,4108.20923,0.495,37990.42764
1731139200000,2024-11-09 08:00:00,0.203,15488.71735,1.868,143613.18408
1731142800000,2024-11-09 09:00:00,0.0,0.0,0.386,29681.15008
1731146400000,2024-11-09 10:00:00,1.013,77192.94865,1.429,109740.92831
1731150000000,2024-11-09 11:00:00,0.132,10040.05776,1.172,89912.03803
1731153600000,2024-11-09 12:00:00,1.39634174,106236.1032,0.094,7203.91495
1731157200000,2024-11-09 13:00:00,0.064,4865.15418,0.465,35641.11094
1731160800000,2024-11-09 14:00:00,1.82571059,138727.0708,0.36,27563.65526
1731164400000,2024-11-09 15:00:00,0.271,20612.89799,1.135,86951.13355
1731168000000,2024-11-09 16:00:00,17.46064306,1322190.03957,0.37,28293.27062
1731171600000,2024-11-09 17:00:00,30.54802925,2305965.304,0.68519591,52371.94017
1731175200000,2024-11-09 18:00:00,0.014,1064.1821,1.80506522,138279.17423
1731178800000,2024-11-09 19:00:00,1.544,117230.9794,4.98237681,383309.1114
1731182400000,2024-11-09 20:00:00,0.003,227.66427,3.8,291092.88292
1731186000000,2024-11-09 21:00:00,0.072,5478.04725,3.151,241728.34527
1731189600000,2024-11-09 22:00:00,1.489,113377.08672,14.33282334,1100738.27332
1731193200000,2024-11-09 23:00:00,0.731,55812.01496,209.0210259,16195762.85156
1731196800000,2024-11-10 00:00:00,0.414,31588.91612,22.900887,1768896.24069
1731200400000,2024-11-10 01:00:00,1.352,103533.83313,4.242,327203.31661
1731204000000,2024-11-10 02:00:00,1.15513011,88819.1636,25.85723581,2000207.00111
1731207600000,2024-11-10 03:00:00,0.6,46038.8946,4.56663929,354340.27884
1731211200000,2024-11-10 04:00:00,0.4,31319.72735,21.34086262,1678762.08737
1731214800000,2024-11-10 05:00:00,4.98294559,393097.49872,13.95431032,1114213.54422
1731218400000,2024-11-10 06:00:00,4.95512747,389072.06776,1.40523846,111741.97496
1731222000000,2024-11-10 07:00:00,0.49129294,38600.48652,1.55901258,123833.19702
1731225600000,2024-11-10 08:00:00,0.015,1181.54585,6.15555356,488770.83041
1731229200000,2024-11-10 09:00:00,0.342,27053.01969,8.86503126,706518.56235
1731232800000,2024-11-10 10:00:00,0.458,36247.35311,4.17566152,333626.73561
1731236400000,2024-11-10 11:00:00,0.112,8896.31976,16.51422981,1325956.67749
1731240000000,2024-11-10 12:00:00,2.13659698,169366.47416,7.49682949,600508.66308
1731243600000,2024-11-10 13:00:00,0.226,17945.08158,7.132,571425.13094
1731247200000,2024-11-10 14:00:00,13.98594289,1105356.15611,11.01604985,884171.8724
1731250800000,2024-11-10 15:00:00,0.036,2853.7224,2.00206243,160245.46331
1731254400000,2024-11-10 16:00:00,0.304,24162.90272,9.063,726317.24954
1731258000000,2024-11-10 17:00:00,0.409,32777.93281,12.20604189,987219.77641
1731261600000,2024-11-10 18:00:00,0.86144427,69260.3255,23.07152986,1874689.6463
1731265200000,2024-11-10 19:00:00,17.8130759,1416523.94936,0.80901247,65103.64703
1731268800000,2024-11-10 20:00:00,15.48629713,1220328.97963,0.784,62569.00863
1731272400000,2024-11-10 21:00:00,22.47001758,1765316.29769,8.39198169,668944.03422
1731276000000,2024-11-10 22:00:00,4.23506413,340453.93931,32.30875031,2623516.10776
1731279600000,2024-11-10 23:00:00,3.81011958,304563.70192,0.635,51330.18773
1731283200000,2024-11-11 00:00:00,0.178,14290.07436,8.14362816,660295.24893
1731286800000,2024-11-11 01:00:00,0.63757357,51558.4962,17.59321321,1438044.22736
1731290400000,2024-11-11 02:00:00,0.52748183,42632.62291,4.506,368479.04132
1731294000000,2024-11-11 03:00:00,1.94266633,156824.994,8.48269404,694940.80445
1731297600000,2024-11-11 04:00:00,3.95,319841.81397,4.523,371050.43385
1731301200000,2024-11-11 05:00:00,10.52422566,848272.93175,1.64,133286.56737
1731304800000,2024-11-11 06:00:00,1.61159459,129651.79033,4.04936752,329626.29122
1731308400000,2024-11-11 07:00:00,0.14,11279.00226,0.60901227,49622.22192
1731312000000,2024-11-11 08:00:00,0.0,0.0,4.15515913,339473.13367
1731315600000,2024-11-11 09:00:00,0.005,406.66423,5.05268465,413848.89811
1731319200000,2024-11-11 10:00:00,1.0,81642.80155,23.57952931,1944731.30168
1731322800000,2024-11-11 11:00:00,0.007,571.17242,1.445,119219.49693
1731326400000,2024-11-11 12:00:00,2.4563221,200416.59258,3.92407526,324098.90931
1731330000000,2024-11-11 13:00:00,4.21193377,342900.50996,1.053,86543.80414
1731333600000,2024-11-11 14:00:00,2.81445093,229424.17516,9.58622265,791894.25523
1731337200000,2024-11-11 15:00:00,5.65802274,471754.83143,99.61768541,8320892.79259
1731340800000,2024-11-11 16:00:00,8.4371879,707210.50287,25.93245722,2204985.28253
1731344400000,2024-11-11 17:00:00,0.65101991,54732.98804,18.85920033,1603982.23145
1731348000000,2024-11-11 18:00:00,3.01905942,253829.51565,24.35476785,2085173.48373
1731351600000,2024-11-11 19:00:00,4.00832622,343496.73209,197.56146719,17209282.90676
1731355200000,2024-11-11 20:00:00,3.70823676,320806.27212,26.4587985,2310997.42762
1731358800000,2024-11-11 21:00:00,5.18884589,453696.4209,13.49178543,1192144.97523
1731362400000,2024-11-11 22:00:00,8.75533166,760354.94964,14.35310539,1261234.43133
1731366000000,2024-11-11 23:00:00,6.77146482,599156.51227,85.19198253,7633760.4582
1731369600000,2024-11-12 00:00:00,13.85164454,1209034.56592,23.46896101,2083122.63187
1731373200000,2024-11-12 01:00:00,6.22610542,550720.7476,6.38186882,571803.48167
1731376800000,2024-11-12 02:00:00,13.03008018,1138117.24416,3.92695099,345982.3146
1731380400000,2024-11-12 03:00:00,1.081,94425.10873,2.3709956,209511.847
1731384000000,2024-11-12 04:00:00,1.68441344,148415.55032,27.57615753,2453743.86708
1731387600000,2024-11-12 05:00:00,3.455,304442.98905,9.07271112,806777.67353
1731391200000,2024-11-12 06:00:00,0.73958597,65403.95656,15.79706463,1419389.65469
1731394800000,2024-11-12 07:00:00,7.7244168,686003.80891,5.83521017,526342.17824
1731398400000,2024-11-12 08:00:00,5.03477714,446228.34362,7.56032303,677233.30564
1731402000000,2024-11-12 09:00:00,16.94981678,1493273.73081,2.29288005,205150.60838
1731405600000,2024-11-12 10:00:00,39.49377151,3405157.95469,14.41018715,1260715.89096
1731409200000,2024-11-12 11:00:00,33.08118916,2859002.81548,10.08897469,887239.97555
1731412800000,2024-11-12 12:00:00,10.8457057,938156.02524,4.80008002,420513.25027
1731416400000,2024-11-12 13:00:00,17.83399042,1522274.22546,15.15400215,1309400.80441
1731420000000,2024-11-12 14:00:00,5.44643162,465632.37603,12.68197624,1099460.92085
1731423600000,2024-11-12 15:00:00,13.58109418,1171359.48561,5.35827337,469008.74513
1731427200000,2024-11-12 16:00:00,11.73870773,1006303.18115,26.00812043,2280199.81738
1731430800000,2024-11-12 17:00:00,3.83974598,333496.80007,4.95348732,435757.15802
1731434400000,2024-11-12 18:00:00,1.389,122035.98291,23.5634413,2092016.70891
1731438000000,2024-11-12 19:00:00,2.79734098,247748.60686,24.50596,2197731.90117
1731441600000,2024-11-12 20:00:00,0.643,57201.45822,9.35458893,841033.36205
1731445200000,2024-11-12 21:00:00,5.18912399,458686.62675,0.118,10539.64581
1731448800000,2024-11-12 22:00:00,3.97087929,348061.86232,9.08647328,805554.67084
1731452400000,2024-11-12 23:00:00,4.22796603,369680.58042,0.93892683,83038.13203
1731456000000,2024-11-13 00:00:00,0.981,85833.75406,6.20157666,549760.85927
1731459600000,2024-11-13 01:00:00,3.31213697,290173.02713,1.51870845,134380.64582
1731463200000,2024-11-13 02:00:00,8.58600988,747461.08634,2.337,205699.62601
1731466800000,2024-11-13 03:00:00,3.90906931,340465.78159,2.74,241496.63726
1731470400000,2024-11-13 04:00:00,44.56211935,3828173.90939,17.83,1553236.93121
1731474000000,2024-11-13 05:00:00,5.92717329,512155.14902,1.53803417,134621.92403
1731477600000,2024-11-13 06:00:00,2.40307222,206792.48999,3.14901145,273977.40215
1731481200000,2024-11-13 07:00:00,0.053,4609.03778,6.06419415,530620.16269
1731484800000,2024-11-13 08:00:00,1.81148184,157381.77019,10.49227227,922440.60196
