start_time,longShortRatio,time,c,h,l,o,t,longAccount,shortAccount,buy,sell
1723863600000,0.94,1723863600,0.004305,0.00434,0.003437,0.003437,1723863600,60.32,39.68,1558.219,1801.021
1723867200000,1.33,1723867200,0.003209,0.004305,0.003209,0.004305,1723867200,60.01,39.99,1312.318,1033.28
1723870800000,0.9,1723870800,0.003646,0.003652,0.00307,0.003209,1723870800,60.01,39.99,706.059,916.27
1723874400000,0.91,1723874400,0.002972,0.003737,0.002972,0.003646,1723874400,60.44,39.56,658.576,770.667
1723878000000,1.16,1723878000,0.004113,0.004113,0.002761,0.002972,1723878000,60.44,39.56,1520.374,1309.197
1723881600000,1.2,1723881600,0.00526,0.00526,0.004049,0.004113,1723881600,59.82,40.18,1097.614,1067.232
1723885200000,1.1,1723885200,0.005479,0.006087,0.00526,0.00526,1723885200,59.82,40.18,2423.879,2106.309
1723888800000,0.75,1723888800,0.0047,0.005524,0.0047,0.005479,1723888800,60.29,39.71,1907.478,2522.094
1723892400000,1.04,1723892400,0.004399,0.004727,0.004303,0.0047,1723892400,60.29,39.71,1174.595,1388.108
1723896000000,1.36,1723896000,0.004371,0.004477,0.004165,0.004399,1723896000,59.93,40.07,1532.936,1097.93
1723899600000,1.14,1723899600,0.002857,0.004371,0.002857,0.004371,1723899600,59.93,40.07,2670.863,2650.425
1723903200000,1.31,1723903200,0.001838,0.00298,0.001826,0.002857,1723903200,60.05,39.95,2386.582,2016.44
1723906800000,0.87,1723906800,-0.000145,0.00184,-0.000145,0.001838,1723906800,60.05,39.95,2751.755,3105.885
1723910400000,1.34,1723910400,-0.000786,-0.000106,-0.000786,-0.000145,1723910400,59.27,40.73,2432.619,1717.084
1723914000000,0.75,1723914000,-0.002284,-0.000786,-0.002284,-0.000786,1723914000,59.27,40.73,1479.202,1851.3
1723917600000,0.81,1723917600,-0.001708,-0.001708,-0.002363,-0.002284,1723917600,58.85,41.15,1753.827,1644.966
1723921200000,1.32,1723921200,-0.00035,-0.00035,-0.001708,-0.001708,1723921200,58.44,41.56,959.578,836.935
1723924800000,0.9,1723924800,0.000996,0.000996,-0.00035,-0.00035,1723924800,58.44,41.56,828.225,994.833
1723928400000,0.76,1723928400,0.00261,0.002622,0.000996,0.000996,1723928400,58.5,41.5,1079.483,1365.688
1723932000000,1.08,1723932000,0.002846,0.002915,0.00261,0.00261,1723932000,58.5,41.5,657.602,658.587
1723935600000,1.22,1723935600,0.00394,0.00394,0.002842,0.002846,1723935600,58.64,41.36,1012.79,725.982
1723939200000,1.18,1723939200,0.00343,0.004047,0.00343,0.00394,1723939200,58.86,41.14,2638.666,2175.199
1723942800000,0.79,1723942800,0.001402,0.00343,0.001402,0.00343,1723942800,58.86,41.14,1377.908,1810.908
1723946400000,1.55,1723946400,0.002169,0.002169,0.001308,0.001402,1723946400,58.24,41.76,7876.137,5082.186
1723950000000,0.68,1723950000,-0.000869,0.002352,-0.000869,0.002169,1723950000,58.24,41.76,5844.414,8062.211
1723953600000,1.22,1723953600,-0.001977,-0.000836,-0.001992,-0.000869,1723953600,59.52,40.48,2950.339,2418.567
1723957200000,1.01,1723957200,-0.002457,-0.001879,-0.002457,-0.001977,1723957200,59.52,40.48,2177.076,2279.215
1723960800000,1.34,1723960800,-0.001879,-0.00186,-0.002538,-0.002457,1723960800,59.9,40.1,940.078,747.815
1723964400000,0.8,1723964400,-0.001345,-0.001345,-0.001916,-0.001879,1723964400,59.9,40.1,943.503,1127.28
1723968000000,1.14,1723968000,-0.000985,-0.000818,-0.001345,-0.001345,1723968000,59.81,40.19,1951.354,1787.481
1723971600000,1.25,1723971600,-0.000753,-0.000751,-0.001209,-0.000985,1723971600,59.75,40.25,4901.293,4083.868
1723975200000,0.9,1723975200,-0.000431,-0.000163,-0.000774,-0.000753,1723975200,59.1,40.9,5005.095,5488.711
1723978800000,1.18,1723978800,-0.001306,-0.000356,-0.001454,-0.000431,1723978800,58.37,41.63,3646.873,3069.387
1723982400000,1.05,1723982400,-0.00163,-0.001126,-0.001687,-0.001306,1723982400,58.37,41.63,3481.28,3412.905
1723986000000,0.79,1723986000,-0.002162,-0.001331,-0.002162,-0.00163,1723986000,58.2,41.8,2704.19,3293.612
1723989600000,0.85,1723989600,-0.003328,-0.002162,-0.003534,-0.002162,1723989600,58.02,41.98,2918.834,3694.145
1723993200000,1.31,1723993200,-0.003158,-0.002983,-0.003403,-0.003328,1723993200,58.39,41.61,1626.906,1230.174
1723996800000,0.97,1723996800,-0.003027,-0.00267,-0.003366,-0.003158,1723996800,58.85,41.15,1352.034,1418.277
1724000400000,0.69,1724000400,-0.002958,-0.002857,-0.003234,-0.003027,1724000400,58.9,41.1,3960.794,5293.54
1724004000000,1.26,1724004000,-0.001904,-0.001904,-0.003073,-0.002958,1724004000,58.9,41.1,1515.168,1201.418
1724007600000,1.55,1724007600,-0.002326,-0.001806,-0.002326,-0.001904,1724007600,59.0,41.0,1969.88,1350.312
1724011200000,1.51,1724011200,-0.002425,-0.002326,-0.002797,-0.002326,1724011200,59.0,41.0,1689.942,1024.358
1724014800000,0.63,1724014800,-0.002624,-0.002345,-0.002893,-0.002425,1724014800,59.38,40.62,1302.804,2132.309
1724018400000,0.97,1724018400,-0.002533,-0.002504,-0.002822,-0.002624,1724018400,59.38,40.62,1595.332,1664.708
1724022000000,0.78,1724022000,-0.003616,-0.002418,-0.003616,-0.002533,1724022000,59.51,40.49,9898.82,11552.623
1724025600000,1.02,1724025600,-0.006064,-0.003616,-0.006064,-0.003616,1724025600,60.26,39.74,9924.495,10051.288
1724029200000,1.16,1724029200,-0.008538,-0.006064,-0.008538,-0.006064,1724029200,62.41,37.59,4354.794,3805.426
1724032800000,1.04,1724032800,-0.010509,-0.008538,-0.010637,-0.008538,1724032800,63.57,36.43,2136.35,2275.723
1724036400000,0.99,1724036400,-0.011204,-0.010409,-0.011204,-0.010509,1724036400,63.57,36.43,1988.382,2152.659
1724040000000,0.86,1724040000,-0.011071,-0.011071,-0.011656,-0.011204,1724040000,64.6,35.4,1970.726,2200.144
1724043600000,1.07,1724043600,-0.009762,-0.009666,-0.011071,-0.011071,1724043600,64.6,35.4,2298.256,2042.958
1724047200000,1.26,1724047200,-0.007838,-0.007807,-0.009762,-0.009762,1724047200,64.62,35.38,2141.267,1721.523
1724050800000,0.94,1724050800,-0.006745,-0.006745,-0.007838,-0.007838,1724050800,64.62,35.38,2250.311,2469.054
1724054400000,0.94,1724054400,-0.005498,-0.005498,-0.00675,-0.006745,1724054400,65.24,34.76,1975.381,1900.141
1724058000000,0.65,1724058000,-0.004588,-0.004255,-0.005498,-0.005498,1724058000,65.24,34.76,5876.389,9472.482
1724061600000,1.07,1724061600,-0.00336,-0.00336,-0.004594,-0.004588,1724061600,65.38,34.62,7113.361,6531.924
1724065200000,1.32,1724065200,-0.003012,-0.003012,-0.00343,-0.00336,1724065200,65.38,34.62,4553.131,3797.983
1724068800000,0.86,1724068800,-0.003554,-0.002968,-0.003554,-0.003012,1724068800,66.87,33.13,2888.964,3746.485
1724072400000,1.04,1724072400,-0.00322,-0.003151,-0.003627,-0.003554,1724072400,66.87,33.13,12935.211,12442.623
1724076000000,1.14,1724076000,-0.001588,-0.001588,-0.003231,-0.00322,1724076000,66.53,33.47,7772.228,7147.385
1724079600000,0.96,1724079600,-0.001917,-0.001502,-0.001917,-0.001588,1724079600,66.53,33.47,4365.121,4789.377
1724083200000,0.96,1724083200,-0.002538,-0.001917,-0.002573,-0.001917,1724083200,66.09,33.91,3642.681,3780.062
1724086800000,1.05,1724086800,-0.002942,-0.002538,-0.002942,-0.002538,1724086800,66.09,33.91,9039.3,8861.616
1724090400000,1.14,1724090400,-0.002438,-0.002418,-0.003124,-0.002942,1724090400,65.4,34.6,4612.453,3833.79
1724094000000,0.93,1724094000,-0.002472,-0.00238,-0.002721,-0.002438,1724094000,65.4,34.6,2962.387,2787.196
1724097600000,1.01,1724097600,-0.001944,-0.00178,-0.002503,-0.002472,1724097600,65.13,34.87,3297.16,3076.839
1724101200000,0.76,1724101200,-0.001743,-0.001404,-0.002081,-0.001944,1724101200,65.13,34.87,1828.62,2196.961
1724104800000,1.13,1724104800,-0.002282,-0.001642,-0.00248,-0.001743,1724104800,64.76,35.24,1876.082,1687.935
1724108400000,1.16,1724108400,-0.00257,-0.002197,-0.002722,-0.002282,1724108400,64.76,35.24,4928.617,4539.67
1724112000000,1.25,1724112000,-0.002136,-0.002055,-0.003614,-0.00257,1724112000,64.42,35.58,16052.147,12305.177
1724115600000,1.08,1724115600,-0.001215,-0.001215,-0.002136,-0.002136,1724115600,64.42,35.58,7583.298,7221.145
1724119200000,1.02,1724119200,-0.000408,-0.000408,-0.001298,-0.001215,1724119200,59.36,40.64,2374.785,2361.681
1724122800000,0.97,1724122800,0.000129,0.000129,-0.000411,-0.000408,1724122800,59.36,40.64,1923.613,1890.283
1724126400000,1.21,1724126400,0.00015,0.000267,-2.2e-05,0.000129,1724126400,58.11,41.89,6448.128,5802.293
1724130000000,1.24,1724130000,0.000848,0.000848,0.000124,0.00015,1724130000,58.11,41.89,7842.365,6531.629
1724133600000,0.8,1724133600,0.001639,0.001676,0.000821,0.000848,1724133600,55.86,44.14,2590.933,2776.269
1724137200000,0.95,1724137200,0.001323,0.00167,0.001247,0.001639,1724137200,55.86,44.14,2932.383,3151.283
1724140800000,0.92,1724140800,0.001025,0.001368,0.000881,0.001323,1724140800,54.31,45.69,3316.737,3380.05
1724144400000,0.96,1724144400,0.000329,0.001124,0.000265,0.001025,1724144400,54.31,45.69,2205.576,2423.922
1724148000000,0.87,1724148000,0.00016,0.000927,1.6e-05,0.000329,1724148000,54.03,45.97,1653.707,1804.355
1724151600000,0.82,1724151600,0.000919,0.000958,0.00015,0.00016,1724151600,54.03,45.97,4060.061,4931.79
1724155200000,1.5,1724155200,0.000544,0.001197,0.000535,0.000919,1724155200,53.96,46.04,3593.907,2700.896
1724158800000,1.12,1724158800,0.001752,0.001752,0.00046,0.000544,1724158800,53.96,46.04,8009.668,7368.626
1724162400000,0.9,1724162400,0.002277,0.002285,0.000674,0.001752,1724162400,55.48,44.52,22167.524,23958.218
1724166000000,0.93,1724166000,0.001458,0.002363,0.001458,0.002277,1724166000,55.48,44.52,19467.725,21921.903
1724169600000,0.91,1724169600,-0.001739,0.001458,-0.001739,0.001458,1724169600,64.54,35.46,7504.785,8047.101
1724173200000,1.25,1724173200,-0.003199,-0.001739,-0.003199,-0.001739,1724173200,64.54,35.46,4113.292,3023.359
1724176800000,0.93,1724176800,-0.005835,-0.003199,-0.005835,-0.003199,1724176800,67.09,32.91,6118.735,6109.493
1724180400000,1.13,1724180400,-0.006538,-0.005835,-0.006538,-0.005835,1724180400,67.09,32.91,3432.877,2963.737
1724184000000,0.86,1724184000,-0.007094,-0.006363,-0.007222,-0.006538,1724184000,67.06,32.94,2910.385,3510.111
1724187600000,0.83,1724187600,-0.007156,-0.006746,-0.00729,-0.007094,1724187600,67.06,32.94,3827.908,4314.695
1724191200000,1.21,1724191200,-0.007297,-0.007126,-0.007377,-0.007156,1724191200,66.56,33.44,2485.786,2144.204
1724194800000,0.74,1724194800,-0.006784,-0.006781,-0.007478,-0.007297,1724194800,66.56,33.44,1665.01,2072.181
1724198400000,0.93,1724198400,-0.00601,-0.00583,-0.006784,-0.006784,1724198400,65.82,34.18,2536.48,2967.366
1724202000000,1.06,1724202000,-0.005522,-0.005473,-0.006022,-0.00601,1724202000,65.97,34.03,3445.267,3329.51
1724205600000,1.04,1724205600,-0.006057,-0.005455,-0.006073,-0.005522,1724205600,65.97,34.03,2402.659,2421.693
1724209200000,0.75,1724209200,-0.005471,-0.005471,-0.006098,-0.006057,1724209200,65.77,34.23,1367.896,1945.174
1724212800000,1.21,1724212800,-0.004683,-0.004683,-0.005506,-0.005471,1724212800,65.39,34.61,1333.841,1128.739
1724216400000,0.91,1724216400,-0.003042,-0.003042,-0.004703,-0.004683,1724216400,65.39,34.61,1053.093,1200.279
1724220000000,1.23,1724220000,-0.001262,-0.001262,-0.003042,-0.003042,1724220000,65.4,34.6,3828.918,3201.808
1724223600000,0.96,1724223600,-0.000603,-0.000603,-0.001262,-0.001262,1724223600,65.4,34.6,2543.934,2541.912
1724227200000,0.94,1724227200,-0.000707,-0.000431,-0.001195,-0.000603,1724227200,65.54,34.46,6476.065,7226.747
1724230800000,0.91,1724230800,-0.000745,-0.000676,-0.000961,-0.000707,1724230800,65.54,34.46,3936.892,4567.428
1724234400000,1.11,1724234400,-0.000649,-0.000649,-0.001049,-0.000745,1724234400,64.74,35.26,2494.807,2278.342
1724238000000,0.78,1724238000,-0.000887,-0.000649,-0.00139,-0.000649,1724238000,64.74,35.26,1606.464,2127.065
1724241600000,1.1,1724241600,0.000281,0.000281,-0.000887,-0.000887,1724241600,64.46,35.54,3886.76,3892.6
1724245200000,1.1,1724245200,0.001587,0.001587,0.000281,0.000281,1724245200,64.46,35.54,13613.327,12535.598
1724248800000,0.9,1724248800,0.000916,0.00165,0.00087,0.001587,1724248800,64.49,35.51,20894.448,22659.8
1724252400000,0.94,1724252400,0.000396,0.000926,0.000396,0.000916,1724252400,64.49,35.51,5846.043,6335.433
1724256000000,1.24,1724256000,-0.000649,0.000396,-0.000649,0.000396,1724256000,64.28,35.72,5274.355,4354.734
1724259600000,0.96,1724259600,0.000333,0.000377,-0.000649,-0.000649,1724259600,63.68,36.32,3234.692,3218.095
1724263200000,1.19,1724263200,0.000109,0.000612,0.000109,0.000333,1724263200,62.83,37.17,12115.65,10654.945
1724266800000,1.16,1724266800,-0.001037,0.000109,-0.001231,0.000109,1724266800,59.96,40.04,16127.785,14705.793
1724270400000,0.98,1724270400,-0.001156,-0.000882,-0.001787,-0.001037,1724270400,56.7,43.3,10725.913,11025.553
1724274000000,1.09,1724274000,-0.001394,-0.000521,-0.001394,-0.001156,1724274000,54.54,45.46,4726.793,4615.949
1724277600000,0.92,1724277600,-0.00218,-0.001305,-0.002194,-0.001394,1724277600,54.09,45.91,2662.92,2808.504
1724281200000,1.11,1724281200,-0.002217,-0.002159,-0.002706,-0.00218,1724281200,53.52,46.48,3377.388,3326.031
1724284800000,0.81,1724284800,-0.00262,-0.002216,-0.002798,-0.002217,1724284800,53.52,46.48,3068.041,3743.886
1724288400000,1.13,1724288400,-0.000681,-0.000681,-0.00262,-0.00262,1724288400,52.18,47.82,3709.342,3102.773
1724292000000,0.71,1724292000,-4.1e-05,0.000221,-0.000681,-0.000681,1724292000,52.18,47.82,9190.299,11331.983
1724295600000,1.43,1724295600,0.00035,0.000373,-0.000172,-4.1e-05,1724295600,55.02,44.98,6325.549,5094.15
1724299200000,1.1,1724299200,-0.000788,0.00035,-0.000808,0.00035,1724299200,56.19,43.81,3869.839,3572.052
1724302800000,0.74,1724302800,-0.000604,-0.000604,-0.00127,-0.000788,1724302800,56.19,43.81,1795.343,2477.408
1724306400000,0.99,1724306400,0.001041,0.001041,-0.000604,-0.000604,1724306400,55.55,44.45,2826.508,2968.211
1724310000000,1.45,1724310000,0.001417,0.001786,0.001041,0.001041,1724310000,56.03,43.97,3536.056,2455.106
1724313600000,0.83,1724313600,-0.00121,0.001417,-0.00121,0.001417,1724313600,56.37,43.63,3215.609,3704.318
1724317200000,0.81,1724317200,-0.002711,-0.00121,-0.002711,-0.00121,1724317200,55.76,44.24,1955.242,2317.676
1724320800000,1.35,1724320800,-0.003516,-0.002643,-0.003523,-0.002711,1724320800,55.2,44.8,5368.455,4053.143
1724324400000,0.9,1724324400,-0.004529,-0.003498,-0.004529,-0.003516,1724324400,55.51,44.49,3646.326,4330.278
1724328000000,0.73,1724328000,-0.005829,-0.004456,-0.005868,-0.004529,1724328000,54.62,45.38,8185.02,10839.157
1724331600000,0.94,1724331600,-0.007528,-0.005829,-0.007528,-0.005829,1724331600,54.2,45.8,9232.173,9729.53
1724335200000,0.96,1724335200,-0.008067,-0.007528,-0.00839,-0.007528,1724335200,55.22,44.78,7487.038,7805.298
1724338800000,1.04,1724338800,-0.007297,-0.007297,-0.008067,-0.008067,1724338800,56.53,43.47,9424.829,8859.108
1724342400000,0.93,1724342400,-0.008087,-0.007261,-0.008087,-0.007297,1724342400,58.32,41.68,4197.66,4634.373
1724346000000,0.92,1724346000,-0.007961,-0.007961,-0.008195,-0.008087,1724346000,59.12,40.88,3594.736,3429.991
1724349600000,1.22,1724349600,-0.00638,-0.006366,-0.007961,-0.007961,1724349600,59.57,40.43,3870.758,3251.143
1724353200000,0.98,1724353200,-0.005537,-0.005501,-0.006396,-0.00638,1724353200,59.75,40.25,2690.817,2854.955
1724356800000,1.37,1724356800,-0.00473,-0.00473,-0.005562,-0.005537,1724356800,59.75,40.25,3304.649,2800.004
1724360400000,0.8,1724360400,-0.005168,-0.00473,-0.005248,-0.00473,1724360400,60.55,39.45,1155.895,1500.745
1724364000000,0.77,1724364000,-0.005,-0.005,-0.005497,-0.005168,1724364000,60.55,39.45,976.208,1194.721
1724367600000,1.0,1724367600,-0.003329,-0.003329,-0.005,-0.005,1724367600,60.62,39.38,1184.082,1238.9
1724371200000,1.34,1724371200,-0.003029,-0.00264,-0.003329,-0.003329,1724371200,60.62,39.38,5661.853,4541.723
1724374800000,0.9,1724374800,-0.003305,-0.003029,-0.003784,-0.003029,1724374800,60.64,39.36,2077.752,2009.726
1724378400000,0.7,1724378400,-0.003177,-0.003123,-0.003387,-0.003305,1724378400,60.64,39.36,1017.809,1537.058
1724382000000,0.89,1724382000,-0.002433,-0.002433,-0.003177,-0.003177,1724382000,60.5,39.5,1122.285,1176.078
1724385600000,1.44,1724385600,-0.000932,-0.000932,-0.002433,-0.002433,1724385600,60.5,39.5,1306.621,876.959
1724389200000,1.08,1724389200,0.000548,0.000548,-0.000932,-0.000932,1724389200,60.97,39.03,5188.864,4943.836
1724392800000,1.44,1724392800,0.001861,0.001861,0.000541,0.000548,1724392800,60.97,39.03,6016.759,3848.88
1724396400000,0.87,1724396400,0.002367,0.002421,0.001861,0.001861,1724396400,58.0,42.0,2826.753,3196.788
1724400000000,1.25,1724400000,0.003901,0.003901,0.002367,0.002367,1724400000,58.0,42.0,3503.4,2567.48
1724403600000,0.71,1724403600,0.003785,0.004139,0.003621,0.003901,1724403600,57.4,42.6,3107.528,3771.672
1724407200000,1.05,1724407200,0.003407,0.004168,0.003407,0.003785,1724407200,56.44,43.56,1678.585,1710.287
1724410800000,0.71,1724410800,0.003244,0.003407,0.002857,0.003407,1724410800,56.61,43.39,4890.144,5790.338
1724414400000,1.58,1724414400,0.002768,0.003328,0.002768,0.003244,1724414400,56.61,43.39,5009.534,3473.341
1724418000000,0.8,1724418000,0.001267,0.002768,0.001267,0.002768,1724418000,57.72,42.28,3560.192,4380.432
1724421600000,0.99,1724421600,-0.002113,0.001807,-0.002113,0.001267,1724421600,57.72,42.28,41854.586,41720.549
1724425200000,1.06,1724425200,-0.004255,-0.002113,-0.004268,-0.002113,1724425200,57.13,42.87,13127.894,13080.8
1724428800000,0.99,1724428800,-0.006744,-0.004255,-0.006744,-0.004255,1724428800,55.17,44.83,6970.49,6855.463
1724432400000,1.43,1724432400,-0.006962,-0.006744,-0.008118,-0.006744,1724432400,55.16,44.84,19959.667,15214.252
1724436000000,0.94,1724436000,-0.00835,-0.006782,-0.00835,-0.006962,1724436000,52.02,47.98,19138.711,19314.324
1724439600000,1.02,1724439600,-0.009106,-0.008153,-0.009106,-0.00835,1724439600,49.09,50.91,13905.657,13870.366
1724443200000,0.94,1724443200,-0.009257,-0.008973,-0.009422,-0.009106,1724443200,49.09,50.91,4683.936,4966.328
1724446800000,1.38,1724446800,-0.008327,-0.008301,-0.009442,-0.009257,1724446800,47.6,52.4,15362.02,11130.809
1724450400000,0.99,1724450400,-0.005615,-0.005615,-0.008327,-0.008327,1724450400,47.6,52.4,9860.853,9648.747
1724454000000,0.96,1724454000,-0.000912,-0.000912,-0.005687,-0.005615,1724454000,48.09,51.91,5633.626,5398.946
1724457600000,1.13,1724457600,0.00314,0.00314,-0.000912,-0.000912,1724457600,48.09,51.91,3887.951,3377.068
1724461200000,0.87,1724461200,0.004401,0.004401,0.00314,0.00314,1724461200,47.57,52.43,3221.54,3885.096
1724464800000,1.21,1724464800,0.0054,0.0054,0.004376,0.004401,1724464800,47.57,52.43,2158.203,1833.278
1724468400000,0.83,1724468400,0.004958,0.0054,0.004958,0.0054,1724468400,47.4,52.6,1754.434,2200.195
1724472000000,1.3,1724472000,0.002618,0.004958,0.002618,0.004958,1724472000,47.4,52.6,1720.784,1331.914
1724475600000,1.13,1724475600,0.001469,0.002618,0.001469,0.002618,1724475600,47.28,52.72,2461.96,1855.379
1724479200000,1.3,1724479200,0.000119,0.001469,0.000119,0.001469,1724479200,47.28,52.72,3588.216,3281.589
1724482800000,1.44,1724482800,-0.000645,0.000464,-0.000645,0.000119,1724482800,48.47,51.53,2818.916,2066.295
1724486400000,1.11,1724486400,-0.001172,-0.000645,-0.001478,-0.000645,1724486400,48.47,51.53,3031.8,2602.531
1724490000000,0.97,1724490000,0.000612,0.000612,-0.001172,-0.001172,1724490000,48.67,51.33,2477.787,2711.236
1724493600000,0.64,1724493600,0.0025,0.0025,0.000612,0.000612,1724493600,48.67,51.33,1967.959,3018.909
1724497200000,0.76,1724497200,0.004047,0.004047,0.0025,0.0025,1724497200,47.54,52.46,3111.9,3906.824
1724500800000,1.42,1724500800,0.005706,0.005742,0.004047,0.004047,1724500800,47.54,52.46,2764.961,1913.814
1724504400000,1.13,1724504400,0.006788,0.006788,0.005706,0.005706,1724504400,47.55,52.45,2703.963,2363.856
1724508000000,0.78,1724508000,0.007455,0.007455,0.006788,0.006788,1724508000,47.55,52.45,1294.513,1735.383
1724511600000,0.67,1724511600,0.006468,0.007642,0.006468,0.007455,1724511600,48.08,51.92,2869.718,3946.686
1724515200000,1.3,1724515200,0.004663,0.006468,0.004663,0.006468,1724515200,48.08,51.92,5658.16,4416.028
1724518800000,0.88,1724518800,0.002528,0.004663,0.002528,0.004663,1724518800,48.99,51.01,2412.316,2682.942
1724522400000,1.07,1724522400,0.001018,0.002533,0.001018,0.002528,1724522400,48.99,51.01,3980.95,3539.788
1724526000000,0.9,1724526000,-0.000209,0.001086,-0.000209,0.001018,1724526000,48.97,51.03,807.457,873.901
