start_time,c,h,l,o,t
1730066400000,82180.6,82258.98,81332.61,81332.61,1730066400
1730070000000,82208.52,82252.89,82124.83,82180.6,1730070000
1730073600000,82226.18,82303.25,82179.45,82208.52,1730073600
1730077200000,82128.4,82240.8,82049.36,82226.18,1730077200
1730080800000,82113.49,82133.95,81988.44,82128.4,1730080800
1730084400000,82124.02,82178.43,82096.16,82113.49,1730084400
1730088000000,82153.06,82161.6,82110.63,82124.02,1730088000
1730091600000,82175.39,82220.29,82106.94,82153.06,1730091600
1730095200000,82246.13,82246.13,82148.64,82175.39,1730095200
1730098800000,83425.7,83425.7,82231.49,82246.13,1730098800
1730102400000,83829.23,83871.48,83425.7,83425.7,1730102400
1730106000000,84034.34,84034.34,83756.94,83829.23,1730106000
1730109600000,84545.77,84659.6,83938.08,84034.34,1730109600
1730113200000,84802.41,84802.41,84309.09,84545.77,1730113200
1730116800000,85657.72,85744.8,84685.36,84802.41,1730116800
1730120400000,86184.08,86721.18,85653.01,85657.72,1730120400
1730124000000,86015.03,86253.19,85704.96,86184.08,1730124000
1730127600000,85762.17,86027.51,85711.64,86015.03,1730127600
1730131200000,85320.74,85810.34,85217.16,85762.17,1730131200
1730134800000,85698.22,85895.24,85154.69,85320.74,1730134800
1730138400000,85838.84,86020.42,85632.64,85698.22,1730138400
1730142000000,88103.99,88406.58,85346.52,85838.84,1730142000
1730145600000,88112.34,88206.73,87998.56,88103.99,1730145600
1730149200000,88012.04,88112.34,87830.44,88112.34,1730149200
1730152800000,88470.69,88589.58,88012.04,88012.04,1730152800
1730156400000,89114.89,89114.89,88470.69,88470.69,1730156400
1730160000000,89499.83,89499.83,89038.95,89114.89,1730160000
1730163600000,90084.2,90084.2,89457.15,89499.83,1730163600
1730167200000,89671.7,90340.62,88841.82,90084.2,1730167200
1730170800000,89681.37,90139.65,89671.7,89671.7,1730170800
1730174400000,89669.39,89694.33,89531.53,89681.37,1730174400
1730178000000,90096.34,90109.28,89669.39,89669.39,1730178000
1730181600000,90501.01,90510.23,90092.32,90096.34,1730181600
1730185200000,90586.21,90792.99,90501.01,90501.01,1730185200
1730188800000,90829.8,90901.58,90586.21,90586.21,1730188800
1730192400000,91259.72,91289.63,90773.79,90829.8,1730192400
1730196000000,91451.66,91451.66,91210.49,91259.72,1730196000
1730199600000,92578.1,92641.97,91446.35,91451.66,1730199600
1730203200000,91942.21,92728.59,91920.48,92578.1,1730203200
1730206800000,92282.67,92373.97,91543.07,91942.21,1730206800
1730210400000,92029.32,92427.85,91342.85,92282.67,1730210400
1730214000000,92856.58,92856.58,91864.7,92029.32,1730214000
1730217600000,92437.28,93435.77,92423.39,92856.58,1730217600
1730221200000,92204.74,92913.46,92145.69,92437.28,1730221200
1730224800000,92774.91,92938.82,92204.74,92204.74,1730224800
1730228400000,91231.09,92774.91,91231.09,92774.91,1730228400
1730232000000,90032.52,91231.09,89974.61,91231.09,1730232000
1730235600000,90075.13,90108.49,89908.42,90032.52,1730235600
1730239200000,89967.55,90391.29,89967.55,90075.13,1730239200
1730242800000,90244.82,90244.82,89955.39,89967.55,1730242800
1730246400000,90199.59,90376.22,90072.71,90244.82,1730246400
1730250000000,89874.26,90220.95,89847.76,90199.59,1730250000
1730253600000,90205.15,90208.5,89853.56,89874.26,1730253600
1730257200000,89673.75,90210.89,89649.43,90205.15,1730257200
1730260800000,89851.69,89871.67,89673.75,89673.75,1730260800
1730264400000,90052.17,90059.02,89747.41,89851.69,1730264400
1730268000000,89849.64,90081.04,89848.89,90052.17,1730268000
1730271600000,89596.74,89896.57,89596.74,89849.64,1730271600
1730275200000,90095.36,90095.36,89595.43,89596.74,1730275200
1730278800000,90588.64,90618.92,90045.94,90095.36,1730278800
1730282400000,90857.91,90876.02,90588.64,90588.64,1730282400
1730286000000,90860.27,90866.57,90227.05,90857.91,1730286000
1730289600000,90394.7,90926.43,90346.4,90860.27,1730289600
1730293200000,89905.63,90625.41,89871.88,90394.7,1730293200
1730296800000,89532.52,89937.72,89420.48,89905.63,1730296800
1730300400000,88738.88,89549.69,88682.61,89532.52,1730300400
1730304000000,88952.83,89013.55,88710.91,88738.88,1730304000
1730307600000,88749.94,88967.81,88443.85,88952.83,1730307600
1730311200000,89213.86,89377.62,88543.1,88749.94,1730311200
1730314800000,89011.28,89251.97,89011.28,89213.86,1730314800
1730318400000,89327.28,89972.15,87785.98,89011.28,1730318400
1730322000000,89054.34,89915.6,89037.08,89327.28,1730322000
1730325600000,89090.38,89185.29,89043.84,89054.34,1730325600
1730329200000,89315.34,89395.99,89090.38,89090.38,1730329200
1730332800000,89082.75,89367.44,88894.98,89315.34,1730332800
1730336400000,89285.88,89285.88,89031.52,89082.75,1730336400
1730340000000,89765.99,89765.99,89246.53,89285.88,1730340000
1730343600000,90150.07,90292.37,89765.99,89765.99,1730343600
1730347200000,90002.77,90208.95,90000.5,90150.07,1730347200
1730350800000,89954.19,90002.77,89754.68,90002.77,1730350800
1730354400000,90088.57,90088.57,89947.53,89954.19,1730354400
1730358000000,90267.04,90267.04,90088.57,90088.57,1730358000
1730361600000,90121.69,90276.61,90085.89,90267.04,1730361600
1730365200000,90295.83,90314.27,90096.8,90121.69,1730365200
1730368800000,91539.72,91539.72,90096.96,90295.83,1730368800
1730372400000,90660.06,91639.79,90589.32,91539.72,1730372400
1730376000000,90127.74,90912.1,90127.74,90660.06,1730376000
1730379600000,90591.29,90815.12,89459.44,90127.74,1730379600
1730383200000,89866.19,90778.84,89823.99,90591.29,1730383200
1730386800000,90784.85,90907.03,89866.19,89866.19,1730386800
1730390400000,91093.92,91093.92,90609.11,90784.85,1730390400
1730394000000,90732.95,91093.92,90641,91093.92,1730394000
1730397600000,89883.69,90847.56,89812.99,90732.95,1730397600
1730401200000,90138.65,90138.65,89752.34,89883.69,1730401200
1730404800000,89825.17,90540.74,89799.63,90138.65,1730404800
1730408400000,89628.14,90012.99,89628.14,89825.17,1730408400
1730412000000,89565.87,89653.57,89543.22,89628.14,1730412000
1730415600000,89547.08,89626.44,89323.78,89565.87,1730415600
1730419200000,89662.77,89789.32,89524.93,89547.08,1730419200
1730422800000,89144.81,90128.76,89090.39,89662.77,1730422800
1730426400000,88946.7,89165.21,88637.46,89144.81,1730426400
1730430000000,89285.54,89285.54,88873.16,88946.7,1730430000
1730433600000,89524.27,89572.32,89280.97,89285.54,1730433600
1730437200000,89711.17,89725.8,89518.12,89524.27,1730437200
1730440800000,89854.91,89899.43,89579.68,89711.17,1730440800
1730444400000,89984.9,90172.96,89854.91,89854.91,1730444400
1730448000000,90329.57,90338.42,89984.9,89984.9,1730448000
1730451600000,90438.28,90469.85,90288.84,90329.57,1730451600
1730455200000,89914.54,90453.84,89785.71,90438.28,1730455200
1730458800000,90162.59,90209.29,89872.27,89914.54,1730458800
1730462400000,90389.06,90641.17,90143.43,90162.59,1730462400
1730466000000,90609.67,90868.18,89983.26,90389.06,1730466000
1730469600000,89152.62,90871.01,89123.56,90609.67,1730469600
1730473200000,85216.82,89152.62,85216.82,89152.62,1730473200
1730476800000,84251.39,85216.82,83657.37,85216.82,1730476800
1730480400000,84091.18,85071.2,84053.09,84251.39,1730480400
1730484000000,85155.45,85188.54,84091.18,84091.18,1730484000
1730487600000,84720.35,85184.25,84367.22,85155.45,1730487600
1730491200000,84281.78,84720.35,84225.56,84720.35,1730491200
1730494800000,83981.91,84295.77,83880.7,84281.78,1730494800
1730498400000,84171.63,84255.4,83981.91,83981.91,1730498400
1730502000000,84093.33,84171.63,83966.27,84171.63,1730502000
1730505600000,84030.37,84128.97,83928.88,84093.33,1730505600
1730509200000,84109.93,84120.76,84029.33,84030.37,1730509200
1730512800000,84412.44,84567.88,84109.93,84109.93,1730512800
1730516400000,84169.04,84413.43,84112.59,84412.44,1730516400
1730520000000,84160.06,84257.76,84105.36,84169.04,1730520000
1730523600000,84271.22,84271.22,84149.56,84160.06,1730523600
1730527200000,84419.24,84419.24,84271.22,84271.22,1730527200
1730530800000,84588.76,84588.76,84418.38,84419.24,1730530800
1730534400000,84637.28,84723.61,84588.76,84588.76,1730534400
1730538000000,84656.83,84660.29,84587.91,84637.28,1730538000
1730541600000,84844.78,84852.94,84643.62,84656.83,1730541600
1730545200000,84823.23,84892.69,84823.11,84844.78,1730545200
1730548800000,84744.03,84827.59,84711.47,84823.23,1730548800
1730552400000,84920.97,85009.62,84739.47,84744.03,1730552400
1730556000000,85184.54,85286.91,84798.45,84920.97,1730556000
1730559600000,84902.52,85195.13,84902.52,85184.54,1730559600
1730563200000,85053.75,85053.75,84886.81,84902.52,1730563200
1730566800000,84993.43,85102.64,84964.06,85053.75,1730566800
1730570400000,84983.53,84994.22,84895.41,84993.43,1730570400
1730574000000,85072.25,85083.19,84983.53,84983.53,1730574000
1730577600000,85175.35,85212.72,85065.68,85072.25,1730577600
1730581200000,85226.35,85226.35,85149.14,85175.35,1730581200
1730584800000,85343.13,85344.41,85226.35,85226.35,1730584800
1730588400000,85854.96,85988.7,85343.13,85343.13,1730588400
1730592000000,85840.59,85854.96,85691.66,85854.96,1730592000
1730595600000,85970.49,86068.6,85818.71,85840.59,1730595600
1730599200000,85200.38,86690.75,85174.34,85970.49,1730599200
1730602800000,84960.12,85238.8,84923.02,85200.38,1730602800
1730606400000,85363.21,85376.01,84901.77,84960.12,1730606400
1730610000000,84983.56,85392.46,84957.26,85363.21,1730610000
1730613600000,84881.98,84998.45,84816.46,84983.56,1730613600
1730617200000,84843.54,84937.7,84832.78,84881.98,1730617200
1730620800000,84875.44,84895.94,84761.55,84843.54,1730620800
1730624400000,85144.07,85154.24,84857.41,84875.44,1730624400
1730628000000,85110.04,85222.1,84956.73,85144.07,1730628000
1730631600000,85184.42,85245.6,85063.39,85110.04,1730631600
1730635200000,85301.56,85312.04,85132.27,85184.42,1730635200
1730638800000,85306.98,85423.26,85189.62,85301.56,1730638800
1730642400000,85223.16,85747.84,85157.03,85306.98,1730642400
1730646000000,84788.97,85480.03,84787.33,85223.16,1730646000
1730649600000,83368.6,84854.67,83324.87,84788.97,1730649600
1730653200000,83678.46,83678.46,83368.6,83368.6,1730653200
1730656800000,82927.65,83685,82927.65,83678.46,1730656800
1730660400000,83279.3,83279.3,82831.67,82927.65,1730660400
1730664000000,83007.5,83316.41,82948.09,83279.3,1730664000
1730667600000,82596.25,83045.64,82464.73,83007.5,1730667600
1730671200000,82524.63,82642.13,82470.87,82596.25,1730671200
1730674800000,82985.13,83183.46,82524.63,82524.63,1730674800
1730678400000,82588.73,83007.84,82565.64,82985.13,1730678400
1730682000000,83118.05,83122.5,82578.39,82588.73,1730682000
1730685600000,83114.89,83304.08,82992.19,83118.05,1730685600
1730689200000,82831.56,83175.67,82831.56,83114.89,1730689200
1730692800000,83222.76,83242.07,82799.93,82831.56,1730692800
1730696400000,83367.34,83367.34,83126.51,83222.76,1730696400
1730700000000,83356.61,83367.34,83238.64,83367.34,1730700000
1730703600000,83292.07,83378.38,83190.75,83356.61,1730703600
1730707200000,83690.09,83766.64,83289.69,83292.07,1730707200
1730710800000,83940.94,84011.23,83553.71,83690.09,1730710800
1730714400000,84349.79,84352.04,83858.12,83940.94,1730714400
1730718000000,84671.21,84671.21,84315.49,84349.79,1730718000
1730721600000,84845.95,84845.95,84671.21,84671.21,1730721600
1730725200000,85046.58,85287.1,84786.45,84845.95,1730725200
1730728800000,85712.81,85717.4,85008.35,85046.58,1730728800
1730732400000,85004.24,85972.03,84968.63,85712.81,1730732400
1730736000000,84978.53,85338.23,84525.13,85004.24,1730736000
1730739600000,85180.05,85849.52,84978.53,84978.53,1730739600
1730743200000,85685.13,85825.67,85143.36,85180.05,1730743200
1730746800000,85171.23,85685.13,84889.42,85685.13,1730746800
1730750400000,85443.7,85443.7,85077.13,85171.23,1730750400
1730754000000,84652.79,85468.75,84648.83,85443.7,1730754000
1730757600000,83644.56,84670.52,83644.56,84652.79,1730757600
1730761200000,84137.89,84286.09,83644.56,83644.56,1730761200
1730764800000,83999.88,84137.89,83777.55,84137.89,1730764800
1730768400000,83733.59,84015.39,83619.23,83999.88,1730768400
1730772000000,83471.25,83773.93,83471.25,83733.59,1730772000
1730775600000,83337.69,83672.75,83337.69,83471.25,1730775600
1730779200000,83626.56,83671.06,83331.52,83337.69,1730779200
1730782800000,84012.82,84017.02,83541.36,83626.56,1730782800
1730786400000,83960.44,84059.9,83859.81,84012.82,1730786400
1730790000000,84031.76,84083.58,83752.35,83960.44,1730790000
1730793600000,84320.52,84375.32,83991.36,84031.76,1730793600
1730797200000,83724.7,84320.52,83605.62,84320.52,1730797200
1730800800000,83787.13,83787.13,83620.41,83724.7,1730800800
1730804400000,83762.04,83855.26,83705.28,83787.13,1730804400
1730808000000,83695.03,83793.63,83671.76,83762.04,1730808000
1730811600000,83280.09,83695.03,83233.16,83695.03,1730811600
1730815200000,83232.58,83746,82715.52,83280.09,1730815200
1730818800000,82548.23,83625.13,82456.89,83232.58,1730818800
1730822400000,83394.78,83603.45,82509.68,82548.23,1730822400
1730826000000,84319.33,84517.04,83372.95,83394.78,1730826000
1730829600000,84318.24,84419,84136.97,84319.33,1730829600
1730833200000,83278.71,84755.58,83278.71,84318.24,1730833200
1730836800000,83258.29,83556.97,83214.5,83278.71,1730836800
1730840400000,83158.48,83282.22,83082.33,83258.29,1730840400
1730844000000,82656.48,83181.53,82570.67,83158.48,1730844000
1730847600000,82909.61,82930.28,82656.48,82656.48,1730847600
1730851200000,82656.08,83198,82603.1,82909.61,1730851200
1730854800000,83425.35,83453.21,82137.4,82656.08,1730854800
1730858400000,86092.85,86092.85,83425.35,83425.35,1730858400
1730862000000,85203.43,86939.88,83815.73,86092.85,1730862000
1730865600000,86301.26,86301.26,85078.21,85203.43,1730865600
1730869200000,86751.32,86751.32,85431.79,86301.26,1730869200
1730872800000,87617.04,88339.82,86485.87,86751.32,1730872800
1730876400000,87538.95,88188.67,87155.16,87617.04,1730876400
1730880000000,86483.74,87613.36,86483.74,87538.95,1730880000
1730883600000,86674.3,86815.08,86041.23,86483.74,1730883600
1730887200000,87392.58,87432.19,86674.3,86674.3,1730887200
1730890800000,87586.98,87615.67,87226.09,87392.58,1730890800
1730894400000,87342.12,88036.35,87342.12,87586.98,1730894400
1730898000000,86998.36,87342.12,86842.51,87342.12,1730898000
1730901600000,88257.48,88493.93,86960.43,86998.36,1730901600
1730905200000,87502.75,88278.55,87222.61,88257.48,1730905200
1730908800000,87933.65,88072.13,87502.35,87502.75,1730908800
1730912400000,88209.67,88358.22,87933.65,87933.65,1730912400
1730916000000,90505.84,90505.84,88181.47,88209.67,1730916000
1730919600000,90946.75,91371.31,90469.28,90505.84,1730919600
1730923200000,90007.43,91081.79,89982.78,90946.75,1730923200
1730926800000,89689.27,90007.43,89481.74,90007.43,1730926800
1730930400000,89204.66,89742.47,89140.4,89689.27,1730930400
1730934000000,89444.32,89478.53,89200.47,89204.66,1730934000
1730937600000,89659.23,89671.63,89415.94,89444.32,1730937600
1730941200000,88493.1,89659.23,88300.11,89659.23,1730941200
1730944800000,88549.79,88710.37,88493.1,88493.1,1730944800
1730948400000,88542.76,88572.3,88416.44,88549.79,1730948400
1730952000000,88824.59,88856.92,88476.32,88542.76,1730952000
1730955600000,88770.49,89002.95,88724.01,88824.59,1730955600
1730959200000,89060.63,89060.63,88429.47,88770.49,1730959200
1730962800000,89252.59,89283.47,89060.63,89060.63,1730962800
1730966400000,89433.76,89450.88,89117.61,89252.59,1730966400
1730970000000,89412.16,89639.23,89240.82,89433.76,1730970000
1730973600000,88990.59,89412.16,88959.59,89412.16,1730973600
1730977200000,89201.19,89201.19,88985.17,88990.59,1730977200
1730980800000,89456.98,89460.41,89131.6,89201.19,1730980800
1730984400000,89403.11,89601.02,89382.66,89456.98,1730984400
1730988000000,88985.5,89854.7,88985.5,89403.11,1730988000
1730991600000,88928.31,89704.57,88928.31,88985.5,1730991600
1730995200000,89190.62,89192.61,88665.61,88928.31,1730995200
1730998800000,89620.94,89620.94,89067.59,89190.62,1730998800
1731002400000,89237.59,89851.99,89130.04,89620.94,1731002400
1731006000000,88847.91,89378.48,88594.68,89237.59,1731006000
1731009600000,90004.67,90319.7,88669.55,88847.91,1731009600
1731013200000,89542.88,90016.17,89542.88,90004.67,1731013200
1731016800000,88789.41,89571.32,88771.01,89542.88,1731016800
1731020400000,88614.62,88836.01,88611.95,88789.41,1731020400
1731024000000,88760.4,88900.6,88571.7,88614.62,1731024000
1731027600000,88795.76,88878.83,88705.12,88760.4,1731027600
1731031200000,88642.8,88795.76,88634.13,88795.76,1731031200
1731034800000,88591.69,88680.01,88561.97,88642.8,1731034800
1731038400000,88572.43,88602.39,88508.73,88591.69,1731038400
1731042000000,88410.19,88576.04,88268.17,88572.43,1731042000
1731045600000,88520.75,88532.24,88402.45,88410.19,1731045600
1731049200000,89319.61,89319.61,88366.88,88520.75,1731049200
1731052800000,89309.18,89412.98,89268.08,89319.61,1731052800
1731056400000,89195.61,89326.21,89137.86,89309.18,1731056400
1731060000000,89268.39,89418.53,89165.52,89195.61,1731060000
1731063600000,89485.64,89516.43,89268.39,89268.39,1731063600
1731067200000,89315.41,89485.64,89298.32,89485.64,1731067200
1731070800000,89267.07,89547.87,89267.07,89315.41,1731070800
1731074400000,89390.53,89589.59,89159.77,89267.07,1731074400
1731078000000,89686.2,89847.11,89240.67,89390.53,1731078000
1731081600000,89952.98,90040.96,89594.92,89686.2,1731081600
1731085200000,88880.22,89966.24,88571.12,89952.98,1731085200
1731088800000,90306.81,90310.12,88880.22,88880.22,1731088800
1731092400000,91253.67,91320.58,90306.81,90306.81,1731092400
1731096000000,90851.76,92124.95,90851.76,91253.67,1731096000
1731099600000,90375.95,90851.76,90375.95,90851.76,1731099600
1731103200000,89850.41,90385.71,89850.41,90375.95,1731103200
1731106800000,89973.35,90009.88,89842.55,89850.41,1731106800
1731110400000,89834.15,89984.08,89772.11,89973.35,1731110400
1731114000000,89725.2,89875.2,89725.2,89834.15,1731114000
1731117600000,89111.43,89749.55,89111.43,89725.2,1731117600
1731121200000,88708.86,89111.43,88700.64,89111.43,1731121200
1731124800000,88718.69,88801.8,88708.86,88708.86,1731124800
1731128400000,89135.1,89172.26,88658.54,88718.69,1731128400
1731132000000,89275.64,89318.69,88991.69,89135.1,1731132000
1731135600000,89253.62,89388.06,89229.58,89275.64,1731135600
1731139200000,88766.86,89267.6,88766.86,89253.62,1731139200
1731142800000,89234.09,89234.09,88766.86,88766.86,1731142800
1731146400000,89410.77,89415.11,89234.09,89234.09,1731146400
1731150000000,89361.32,89426.39,89347.93,89410.77,1731150000
1731153600000,89307.99,89364.9,89174.69,89361.32,1731153600
1731157200000,88803.35,89343.61,88788.53,89307.99,1731157200
1731160800000,89018.39,89050.81,88803.35,88803.35,1731160800
1731164400000,88995.89,89098.57,88967.33,89018.39,1731164400
1731168000000,88892.67,89204.8,88879.07,88995.89,1731168000
1731171600000,88574.61,88892.67,88552.92,88892.67,1731171600
1731175200000,88415.5,88623.3,88381.35,88574.61,1731175200
1731178800000,88441.15,88538.1,87874.73,88415.5,1731178800
1731182400000,88329.21,88445.39,88290.96,88441.15,1731182400
1731186000000,87935.03,88349.51,87919.3,88329.21,1731186000
1731189600000,87830.32,87956.97,87830.32,87935.03,1731189600
1731193200000,87462.86,87830.32,87267.91,87830.32,1731193200
1731196800000,87624.17,87721.64,87452.29,87462.86,1731196800
1731200400000,87684,87738.98,87563.19,87624.17,1731200400
1731204000000,88688.56,88728.3,87460.62,87684,1731204000
1731207600000,89003.25,89077.7,88664.87,88688.56,1731207600
1731211200000,88389.87,89111.73,88343.38,89003.25,1731211200
1731214800000,87843.96,88984.33,87799.74,88389.87,1731214800
1731218400000,87309.99,87968.65,87223.89,87843.96,1731218400
1731222000000,86581.07,87309.99,86581.07,87309.99,1731222000
1731225600000,86108.68,86581.07,86073.74,86581.07,1731225600
1731229200000,86390.7,86409.5,85811.3,86108.68,1731229200
1731232800000,87313.45,87389.53,86390.7,86390.7,1731232800
1731236400000,88479.54,88479.54,87313.45,87313.45,1731236400
1731240000000,87340.22,88644.25,87340.22,88479.54,1731240000
1731243600000,87599.22,87754.61,87303.17,87340.22,1731243600
1731247200000,87085.36,87931.11,87067.89,87599.22,1731247200
1731250800000,87256.5,87265.52,87019.98,87085.36,1731250800
1731254400000,87811.95,87823.69,87239.46,87256.5,1731254400
1731258000000,87282.83,87893.17,86915.86,87811.95,1731258000
1731261600000,86761.35,87730.91,86745.79,87282.83,1731261600
1731265200000,86455.26,87059.15,86027.08,86761.35,1731265200
1731268800000,86148.81,86506.61,85964.85,86455.26,1731268800
1731272400000,85630.63,86223.47,85569.87,86148.81,1731272400
1731276000000,84542.71,85707.18,84423.26,85630.63,1731276000
1731279600000,85951.32,86165.76,84537.93,84542.71,1731279600
1731283200000,85509.81,85951.32,85494.65,85951.32,1731283200
1731286800000,85627.9,86006.26,85224.29,85509.81,1731286800
1731290400000,85622.37,85795.94,85553.69,85627.9,1731290400
1731294000000,86652.55,86737.14,85622.37,85622.37,1731294000
1731297600000,86189.03,86828.52,86152.45,86652.55,1731297600
1731301200000,86442.74,86724.18,86117.4,86189.03,1731301200
1731304800000,86598.4,86624.36,86437.02,86442.74,1731304800
1731308400000,86493.5,86770.26,86493.5,86598.4,1731308400
1731312000000,86562.64,86761.75,86261.05,86493.5,1731312000
1731315600000,87193.8,87232.78,86498.88,86562.64,1731315600
1731319200000,88171.9,88200.46,87151.11,87193.8,1731319200
1731322800000,88283.27,88292.49,88036.5,88171.9,1731322800
1731326400000,88984.89,88985.55,88226.74,88283.27,1731326400
1731330000000,88770.31,89517.46,88718.24,88984.89,1731330000
1731333600000,89700.21,89700.21,88611.35,88770.31,1731333600
1731337200000,91066.86,91066.86,89615.05,89700.21,1731337200
1731340800000,89516.72,91081.89,89461.84,91066.86,1731340800
1731344400000,89976.65,90153.77,89516.72,89516.72,1731344400
1731348000000,90387.54,90630.64,89711,89976.65,1731348000
1731351600000,89065.01,90387.54,88698.42,90387.54,1731351600
1731355200000,88269.48,89065.01,87716.58,89065.01,1731355200
1731358800000,87647.12,88421.73,87378.63,88269.48,1731358800
1731362400000,86373,87777.63,86072.35,87647.12,1731362400
1731366000000,84950.31,86994.19,84950.31,86373,1731366000
1731369600000,84388.63,84977.86,83598.67,84950.31,1731369600
1731373200000,83630.49,84486.07,83561.72,84388.63,1731373200
1731376800000,83512.42,84112.08,83273.47,83630.49,1731376800
1731380400000,83646.5,83858.45,83453.83,83512.42,1731380400
1731384000000,84062.08,84249.44,83556.6,83646.5,1731384000
1731387600000,84457.46,84550.37,84023.14,84062.08,1731387600
1731391200000,86167.13,86460.57,84143.24,84457.46,1731391200
1731394800000,87547.75,87680.27,86167.13,86167.13,1731394800
1731398400000,88299.22,88299.22,87429.16,87547.75,1731398400
1731402000000,87313.89,88449.91,87246.08,88299.22,1731402000
1731405600000,87202.27,87705.28,86913.03,87313.89,1731405600
1731409200000,86529.9,87282.47,86457.47,87202.27,1731409200
1731412800000,86798.63,86835.3,86345.17,86529.9,1731412800
1731416400000,86954.5,87146.22,86534.55,86798.63,1731416400
1731420000000,85714.36,86954.5,85639.79,86954.5,1731420000
1731423600000,86081.95,86436.67,85411.62,85714.36,1731423600
1731427200000,85501.45,86445.97,85367.34,86081.95,1731427200
1731430800000,85952.77,85952.77,85335.91,85501.45,1731430800
1731434400000,85071.65,85952.77,84577.55,85952.77,1731434400
1731438000000,85284.68,86194.52,85032.52,85071.65,1731438000
1731441600000,85134.6,85284.68,84592.07,85284.68,1731441600
1731445200000,84620.99,85256.14,84570.42,85134.6,1731445200
1731448800000,83941.75,84677.25,83941.75,84620.99,1731448800
1731452400000,84314.81,84389.31,83895.88,83941.75,1731452400
1731456000000,84066.78,84391.34,84066.78,84314.81,1731456000
1731459600000,83772.09,84210.67,83622.99,84066.78,1731459600
1731463200000,84088.04,84105.63,83717.24,83772.09,1731463200
1731466800000,84221.92,84416.41,83911.56,84088.04,1731466800
1731470400000,83818.54,84314.18,83631.37,84221.92,1731470400
1731474000000,83765.08,83986.93,83722.92,83818.54,1731474000
1731477600000,84239.57,84239.57,83754.18,83765.08,1731477600
1731481200000,84563.12,84573.51,84103.38,84239.57,1731481200
1731484800000,84531.61,84618.67,84426.09,84563.12,1731484800
1731488400000,84404.45,84622.1,84404.31,84531.61,1731488400
1731492000000,84234.95,84423.16,84202.19,84404.45,1731492000
1731495600000,83940.08,84271.03,83759.16,84234.95,1731495600
1731499200000,84123.09,84160.78,83878.68,83940.08,1731499200
1731502800000,84689.42,84817.42,83673.73,84123.09,1731502800
1731506400000,86375.75,86560.5,84649.02,84689.42,1731506400
1731510000000,87113.64,87113.64,85640.93,86375.75,1731510000
1731513600000,85879.91,87677.32,85612.97,87113.64,1731513600
1731517200000,86493.34,86571.62,85838.78,85879.91,1731517200
1731520800000,86025.08,86493.34,85843.59,86493.34,1731520800
1731524400000,84394.37,86112.28,83887.33,86025.08,1731524400
1731528000000,83609.71,84448.83,83186.56,84394.37,1731528000
1731531600000,83113.9,84015.4,83103.21,83609.71,1731531600
1731535200000,83516.83,83565.63,83066.15,83113.9,1731535200
1731538800000,83026.29,83584.72,83026.29,83516.83,1731538800
1731542400000,83548.38,83583.8,82967.82,83026.29,1731542400
1731546000000,83619.66,83706.08,83351.97,83548.38,1731546000
1731549600000,83583.43,83622.63,83455.9,83619.66,1731549600
1731553200000,83804.08,83813.17,83540.57,83583.43,1731553200
1731556800000,83940.36,83957.86,83784.34,83804.08,1731556800
1731560400000,84104.58,84123.37,83940.36,83940.36,1731560400
1731564000000,84922.81,84922.81,84104.58,84104.58,1731564000
1731567600000,84814.1,85040.28,84635.52,84922.81,1731567600
1731571200000,84735.48,85120.48,84692.71,84814.1,1731571200
1731574800000,84891.79,84900.46,84646.65,84735.48,1731574800
1731578400000,85242.43,85318.76,84874.67,84891.79,1731578400
1731582000000,85720.06,85725.08,84896.79,85242.43,1731582000
1731585600000,86161.59,86311.45,85699.2,85720.06,1731585600
1731589200000,86113.33,86337.53,85999.95,86161.59,1731589200
1731592800000,86294.02,86554.41,85554.34,86113.33,1731592800
1731596400000,86431.11,86431.11,85674.09,86294.02,1731596400
1731600000000,85029.86,86431.11,85029.86,86431.11,1731600000
1731603600000,84875.63,85067.67,84830.46,85029.86,1731603600
1731607200000,84562.13,84875.63,84406.34,84875.63,1731607200
1731610800000,84696.06,84696.06,84335.02,84562.13,1731610800
1731614400000,85834.56,85834.56,84682.39,84696.06,1731614400
1731618000000,85866.99,86582.42,85834.56,85834.56,1731618000
1731621600000,85866.64,86172.36,85807.33,85866.99,1731621600
1731625200000,85965.52,86316.71,85738.54,85866.64,1731625200
1731628800000,85154.39,85996.13,85134.71,85965.52,1731628800
1731632400000,85478.48,85595.21,85103.61,85154.39,1731632400
1731636000000,85422.81,85521.17,85331.4,85478.48,1731636000
1731639600000,85353.5,85468.88,85328.37,85422.81,1731639600
1731643200000,85321.5,85381.2,85140.77,85353.5,1731643200
1731646800000,85605.72,85615.96,85321.5,85321.5,1731646800
1731650400000,86129.33,86213.51,85591.82,85605.72,1731650400
1731654000000,86385.81,86385.81,86088.8,86129.33,1731654000
1731657600000,85946.01,86406.17,85897.54,86385.81,1731657600
1731661200000,84500.7,85984.13,84360.54,85946.01,1731661200
1731664800000,84364.18,84502.4,84240.27,84500.7,1731664800
1731668400000,84695.09,84803.49,84364.18,84364.18,1731668400
1731672000000,84770.14,85087.86,84566.7,84695.09,1731672000
1731675600000,84597.83,84825.71,84550.3,84770.14,1731675600
1731679200000,84648.09,85178.28,84337.46,84597.83,1731679200
1731682800000,84778.78,85116.36,84594.58,84648.09,1731682800
1731686400000,84363.62,85465.82,84112.76,84778.78,1731686400
