start_time,open_interest,high open interest,low open interest,open value of open interest,funding_rate,high funding rate,low funding rate,open funding rate,long_account,longShortRatio,shortAccount
1.70493E+12,68991.13,69000.84,68812.23,68858.38,0.01,0.01,0.01,0.01,61.88,1.62,38.12
1.70494E+12,68891.47,69027.1,68887.87,68991.13,0.01,0.01,0.01,0.01,61.67,1.61,38.33
1.70494E+12,68157.82,68945.3,68157.82,68891.47,0.01,0.01,0.01,0.01,61.5,1.6,38.5
1.70495E+12,68125.66,68193.79,68063.59,68157.82,0.01,0.01,0.01,0.01,61.22,1.58,38.78
1.70495E+12,68016.62,68317.5,67907.09,68125.66,0.01,0.01,0.01,0.01,61.12,1.57,38.88
1.70495E+12,67284.58,68025.6,67220.44,68016.62,0.01,0.01,0.01,0.01,61.43,1.59,38.57
1.70496E+12,67489.15,67551.59,67205.9,67284.58,0.01,0.01,0.01,0.01,61.64,1.61,38.36
1.70496E+12,67734.86,67734.86,67470.64,67489.15,0.01,0.01,0.01,0.01,62.13,1.64,37.87
1.70496E+12,67732.51,67737.34,67569.56,67734.86,0.01,0.01,0.01,0.01,62.4,1.66,37.6
1.70497E+12,67757.02,67953.91,67415.23,67732.51,0.01,0.01,0.01,0.01,62.09,1.64,37.91
1.70497E+12,68187.06,68339.87,67320.48,67757.02,0.01,0.01,0.01,0.01,61.22,1.58,38.78
1.70497E+12,69393.84,69393.84,68093.08,68187.06,0.01,0.01,0.01,0.01,59.42,1.46,40.58
1.70498E+12,69112.83,69662.35,68862.53,69393.84,0.01,0.01,0.01,0.01,58.22,1.39,41.78
1.70498E+12,71999.05,72476.35,69112.83,69112.83,0.01,0.01,0.01,0.01,56.11,1.28,43.89
1.70499E+12,71194.49,72251.13,70473.45,71999.05,0.01,0.01,0.01,0.01,52.16,1.09,47.84
1.70499E+12,72611.12,72623.84,70722.65,71194.49,0.01,0.01,0.01,0.01,56.76,1.31,43.24
1.70499E+12,72455.18,73241.67,72455.18,72611.12,0.01,0.01,0.01,0.01,61.89,1.62,38.11
1.705E+12,72260.04,72521.6,72182.44,72455.18,0.01,0.01,0.01,0.01,62.99,1.7,37.01
1.705E+12,72415.26,72429.83,72181.94,72260.04,0.01,0.01,0.01,0.01,63.08,1.71,36.92
1.705E+12,70848.55,72664.11,70848.55,72415.26,0.01,0.01,0.01,0.01,62.89,1.7,37.11
1.70501E+12,71173.49,71197.04,70848.55,70848.55,0.01,0.01,0.01,0.01,62.48,1.67,37.52
1.70501E+12,71299.11,71392.31,71046.13,71173.49,0.01,0.01,0.01,0.01,62.72,1.68,37.28
1.70501E+12,71404.04,71485.39,71253.86,71299.11,0.01,0.01,0.01,0.01,63.12,1.71,36.88
1.70502E+12,72435.61,72529.16,71404.04,71404.04,0.01,0.01,0.01,0.01,63.11,1.71,36.89
1.70502E+12,72659.74,72681.39,72358.68,72435.61,0.01,0.01,0.01,0.01,62.85,1.69,37.15
1.70502E+12,72689.64,72781.37,72625.88,72659.74,0.01,0.01,0.01,0.01,62.93,1.7,37.07
1.70503E+12,72743.51,72887.41,72642.25,72689.64,0.01,0.01,0.01,0.01,63.07,1.71,36.93
1.70503E+12,73031.66,73161.8,72743.51,72743.51,0.01,0.01,0.01,0.01,63.15,1.71,36.85
1.70504E+12,73447.19,73503.16,73031.66,73031.66,0.01,0.01,0.01,0.01,63.22,1.72,36.78
1.70504E+12,73021.68,73447.19,72910.03,73447.19,0.01,0.01,0.01,0.01,63.85,1.77,36.15
1.70504E+12,73378.2,73378.2,72896.93,73021.68,0.01,0.01,0.01,0.01,64.08,1.78,35.92
1.70505E+12,73401.5,73602.19,73329.69,73378.2,0.01,0.01,0.01,0.01,64.7,1.83,35.3
1.70505E+12,73354.59,74186.77,73354.59,73401.5,0.01,0.01,0.01,0.01,64.79,1.84,35.21
1.70505E+12,73366.08,73601.71,73289.43,73354.59,0.01,0.01,0.01,0.01,64.56,1.82,35.44
1.70506E+12,73237.57,73366.08,73022.27,73366.08,0.01,0.01,0.01,0.01,65.23,1.88,34.77
1.70506E+12,73981.04,73981.04,73237.57,73237.57,0.01,0.01,0.01,0.01,65.41,1.89,34.59
1.70506E+12,75204.32,75305.39,73831.28,73981.04,0.01,0.01,0.01,0.01,65.66,1.91,34.34
1.70507E+12,77179.16,77257.23,75161.02,75204.32,0.01,0.01,0.01,0.01,66.02,1.94,33.98
1.70507E+12,79662.51,79689.51,77179.16,77179.16,0.01,0.01,0.01,0.01,66.77,2.01,33.23
1.70508E+12,81303.7,81303.7,79662.51,79662.51,0.01,0.01,0.01,0.01,68.64,2.19,31.36
1.70508E+12,82769.66,82817.51,81303.7,81303.7,0.01,0.01,0.01,0.01,70.48,2.39,29.52
1.70508E+12,82915.89,83033.25,82369.25,82769.66,0.016052,0.016052,0.01,0.01,72.67,2.66,27.33
1.70509E+12,83154.19,83392.35,82833.54,82915.89,0.019293,0.019295,0.016052,0.016052,73.74,2.81,26.26
1.70509E+12,82281.92,83220.69,82281.92,83154.19,0.014179,0.019709,0.014179,0.019293,73.91,2.83,26.09
1.70509E+12,81319.96,82436.05,81299.14,82281.92,0.01,0.014482,0.01,0.014179,74.05,2.85,25.95
1.7051E+12,75522.24,81387.7,75522.21,81319.96,0.01,0.01,0.01,0.01,74.26,2.89,25.74
1.7051E+12,74727.99,75621.3,74716.29,75522.24,0.01,0.01,0.01,0.01,72.63,2.65,27.37
1.7051E+12,74858.39,74858.39,74588.71,74727.99,0.01,0.01,0.01,0.01,72.98,2.7,27.02
1.70511E+12,75222.15,75253.61,74858.39,74858.39,0.01,0.01,0.01,0.01,72.92,2.69,27.08
1.70511E+12,75071.2,75222.15,74909.51,75222.15,0.01,0.01,0.01,0.01,72.62,2.65,27.38
1.70511E+12,75346.54,75369.19,75071.2,75071.2,0.01,0.01,0.01,0.01,72.87,2.69,27.13
1.70512E+12,75639.83,75802.25,75346.54,75346.54,0.01,0.01,0.01,0.01,72.94,2.7,27.06
1.70512E+12,75120.7,75783.21,75120.7,75639.83,0.01,0.01,0.01,0.01,73.06,2.71,26.94
1.70513E+12,74568.37,75226.72,74568.37,75120.7,0.01,0.01,0.01,0.01,73.81,2.82,26.19
1.70513E+12,74899.82,74934.69,74568.37,74568.37,0.01,0.01,0.01,0.01,73.79,2.82,26.21
1.70513E+12,74806.76,74910.31,74806.76,74899.82,0.01,0.01,0.01,0.01,73.89,2.83,26.11
1.70514E+12,74814.82,74841.41,74552.18,74806.76,0.01,0.01,0.01,0.01,73.69,2.8,26.31
1.70514E+12,74532.19,74840.95,74430.55,74814.82,0.01,0.01,0.01,0.01,72.7,2.66,27.3
1.70514E+12,74039.72,74790.86,74004.12,74532.19,0.01,0.01,0.01,0.01,72.76,2.67,27.24
1.70515E+12,74704.54,74738.26,74009.91,74039.72,0.01,0.01,0.01,0.01,73.21,2.73,26.79
1.70515E+12,75606.05,75625.42,74704.54,74704.54,0.01,0.01,0.01,0.01,73.8,2.82,26.2
1.70515E+12,76549.7,76558.49,75579.17,75606.05,0.01,0.01,0.01,0.01,74.19,2.87,25.81
1.70516E+12,76382.27,76725.94,76339.21,76549.7,0.01,0.01,0.01,0.01,74.18,2.87,25.82
1.70516E+12,75338.28,76415.97,75271.18,76382.27,0.01,0.01,0.01,0.01,73.64,2.79,26.36
1.70517E+12,75282.7,75415.31,75173.19,75338.28,0.01,0.01,0.01,0.01,73.42,2.76,26.58
1.70517E+12,75364.94,75368.81,75185.43,75282.7,0.01,0.01,0.01,0.01,73.6,2.79,26.4
1.70517E+12,75483.8,75483.8,75241.08,75364.94,0.01,0.01,0.01,0.01,73.71,2.8,26.29
1.70518E+12,75668.21,75703.1,75446.04,75483.8,0.01,0.01,0.01,0.01,74.05,2.85,25.95
1.70518E+12,75688.16,75739.79,75647.06,75668.21,0.01,0.01,0.01,0.01,74.1,2.86,25.9
1.70518E+12,74947.87,75688.16,74947.87,75688.16,0.01,0.01,0.01,0.01,73.83,2.82,26.17
1.70519E+12,75148.15,75184.34,74938.06,74947.87,0.01,0.01,0.01,0.01,73.89,2.83,26.11
1.70519E+12,75523.46,75623.41,75121.77,75148.15,0.01,0.01,0.01,0.01,73.91,2.83,26.09
1.70519E+12,75631.04,75631.04,75518.56,75523.46,0.01,0.01,0.01,0.01,73.68,2.8,26.32
1.7052E+12,75721.35,75899.72,75610.25,75631.04,0.01,0.01,0.01,0.01,73.83,2.82,26.17
1.7052E+12,75955.24,75959.32,75608.84,75721.35,0.01,0.01,0.01,0.01,73.8,2.82,26.2
1.7052E+12,76407.48,76407.48,75793.81,75955.24,0.01,0.01,0.01,0.01,73.86,2.83,26.14
1.70521E+12,76374.47,76483.71,76372.57,76407.48,0.01,0.01,0.01,0.01,73.77,2.81,26.23
1.70521E+12,76159.55,76426.65,76135.08,76374.47,0.01,0.01,0.01,0.01,74.04,2.85,25.96
1.70522E+12,76047.81,76182.19,75916.13,76159.55,0.01,0.01,0.01,0.01,74.13,2.87,25.87
1.70522E+12,75802.72,76062.22,75792,76047.81,0.01,0.01,0.01,0.01,73.28,2.74,26.72
1.70522E+12,75948.03,75948.03,75641.94,75802.72,0.01,0.01,0.01,0.01,73.1,2.72,26.9
1.70523E+12,75994.74,76058.38,75932.53,75948.03,0.01,0.01,0.01,0.01,73.13,2.72,26.87
1.70523E+12,75943.53,75994.74,75703.94,75994.74,0.01,0.01,0.01,0.01,73.23,2.74,26.77
1.70523E+12,76241.75,76329.26,75943.53,75943.53,0.01,0.01,0.01,0.01,73.36,2.75,26.64
1.70524E+12,76274.02,76358.54,76208.26,76241.75,0.01,0.01,0.01,0.01,73.44,2.77,26.56
1.70524E+12,76333.77,76348.76,76196.44,76274.02,0.01,0.01,0.01,0.01,73.25,2.74,26.75
1.70524E+12,76157.12,76353.22,76131.68,76333.77,0.01,0.01,0.01,0.01,73.62,2.79,26.38
1.70525E+12,76063.77,76174.88,75940.89,76157.12,0.01,0.01,0.01,0.01,73.29,2.74,26.71
1.70525E+12,76212.73,76343.81,76044.45,76063.77,0.01,0.01,0.01,0.01,73.24,2.74,26.76
1.70526E+12,76255.16,76355.68,76160.5,76212.73,0.01,0.01,0.01,0.01,73.24,2.74,26.76
1.70526E+12,76516.85,76603.63,76199.73,76255.16,0.01,0.01,0.01,0.01,73.25,2.74,26.75
1.70526E+12,75648.59,76540.18,75563.46,76516.85,0.01,0.01,0.01,0.01,73.09,2.72,26.91
1.70527E+12,76323.18,76764.48,75613.46,75648.59,0.01,0.01,0.01,0.01,73.05,2.71,26.95
1.70527E+12,76127.96,76391.82,75970.52,76323.18,0.01,0.01,0.01,0.01,73.22,2.73,26.78
1.70527E+12,77077.01,77185.9,76127.96,76127.96,0.01,0.01,0.01,0.01,73.18,2.73,26.82
1.70528E+12,76954.48,77292.77,76895.64,77077.01,0.01,0.01,0.01,0.01,72.63,2.65,27.37
1.70528E+12,76798.95,77055.13,76798.95,76954.48,0.01,0.01,0.01,0.01,73.02,2.71,26.98
1.70528E+12,76692.43,76866.52,76692.43,76798.95,0.01,0.01,0.01,0.01,73.11,2.72,26.89
1.70529E+12,75855.5,76692.43,75843.95,76692.43,0.01,0.01,0.01,0.01,73.15,2.72,26.85
1.70529E+12,76054.81,76068.15,75843.15,75855.5,0.01,0.01,0.01,0.01,73.15,2.72,26.85
1.70529E+12,75707.45,76073.4,75627.23,76054.81,0.01,0.01,0.01,0.01,73.1,2.72,26.9
1.7053E+12,75484.34,75718.28,75405,75707.45,0.01,0.01,0.01,0.01,73.44,2.77,26.56
1.7053E+12,75642.75,75714.39,75266.5,75484.34,0.01,0.01,0.01,0.01,73.12,2.72,26.88
1.70531E+12,75762.93,75769.14,75585.76,75642.75,0.01,0.01,0.01,0.01,72.69,2.66,27.31
1.70531E+12,75843.54,75963.55,75728.56,75762.93,0.01,0.01,0.01,0.01,72.61,2.65,27.39
1.70531E+12,76266.92,76266.92,75823.53,75843.54,0.01,0.01,0.01,0.01,72.48,2.63,27.52
1.70532E+12,76235.69,76340.96,76235.69,76266.92,0.01,0.01,0.01,0.01,72.54,2.64,27.46
1.70532E+12,76356.21,76356.21,76179.62,76235.69,0.01,0.01,0.01,0.01,72.39,2.62,27.61
1.70532E+12,76038.72,76597.12,76019.12,76356.21,0.01,0.01,0.01,0.01,72.18,2.6,27.82
1.70533E+12,76339.71,76339.71,75728.7,76038.72,0.01,0.01,0.01,0.01,72.98,2.7,27.02
1.70533E+12,76971.9,76971.9,76296.4,76339.71,0.01,0.01,0.01,0.01,72.16,2.59,27.84
1.70533E+12,77222,77235.2,76933.71,76971.9,0.01,0.01,0.01,0.01,72.55,2.64,27.45
1.70534E+12,76630.63,77222,76630.63,77222,0.01,0.01,0.01,0.01,72.66,2.66,27.34
1.70534E+12,75403.72,77098.71,75403.72,76630.63,0.01,0.01,0.01,0.01,72.27,2.61,27.73
1.70535E+12,74858.03,75403.72,74858.03,75403.72,0.01,0.01,0.01,0.01,71.73,2.54,28.27
1.70535E+12,74251.95,74858.03,74153.61,74858.03,0.01,0.01,0.01,0.01,71.68,2.53,28.32
1.70535E+12,73984.78,74251.95,73970.75,74251.95,0.01,0.01,0.01,0.01,71.55,2.52,28.45
1.70536E+12,73443.71,74125.04,73437.97,73984.78,0.01,0.01,0.01,0.01,71.54,2.51,28.46
1.70536E+12,73897.82,74117.03,73443.71,73443.71,0.01,0.01,0.01,0.01,72.17,2.59,27.83
1.70536E+12,73930.32,74002.77,73880.08,73897.82,0.01,0.01,0.01,0.01,72.35,2.62,27.65
1.70537E+12,73931.69,73950.12,73803.69,73930.32,0.01,0.01,0.01,0.01,72.54,2.64,27.46
1.70537E+12,73968.61,74130.02,73856.55,73931.69,0.01,0.01,0.01,0.01,72.76,2.67,27.24
1.70537E+12,74167.67,74167.67,73814.26,73968.61,0.01,0.01,0.01,0.01,72.96,2.7,27.04
1.70538E+12,74457.87,74458.01,74156.01,74167.67,0.01,0.01,0.01,0.01,73.06,2.71,26.94
1.70538E+12,74411.15,74543.21,74397.87,74457.87,0.01,0.01,0.01,0.01,72.72,2.67,27.28
1.70538E+12,74405.4,74463.78,74301.64,74411.15,0.01,0.01,0.01,0.01,72.62,2.65,27.38
1.70539E+12,74845.99,74894.87,74403.58,74405.4,0.01,0.01,0.01,0.01,72.66,2.66,27.34
1.70539E+12,74874.55,74959.7,74768.37,74845.99,0.01,0.01,0.01,0.01,72.78,2.67,27.22
1.7054E+12,74363.67,75028.49,74195.75,74874.55,0.01,0.01,0.01,0.01,72.58,2.65,27.42
1.7054E+12,74141.48,74363.67,74076.75,74363.67,0.01,0.01,0.01,0.01,71.91,2.56,28.09
1.7054E+12,73971.12,74143.7,73948.22,74141.48,0.01,0.01,0.01,0.01,71.58,2.52,28.42
1.70541E+12,75060.88,75060.88,73962.08,73971.12,0.01,0.01,0.01,0.01,71.61,2.52,28.39
1.70541E+12,75605.65,75605.65,75060.88,75060.88,0.01,0.01,0.01,0.01,70.97,2.45,29.03
1.70541E+12,76684.33,77378.37,75585.4,75605.65,0.01,0.01,0.01,0.01,70.89,2.44,29.11
1.70542E+12,74821.52,76684.33,74766.28,76684.33,0.01,0.01,0.01,0.01,71.86,2.55,28.14
1.70542E+12,75046.18,75357.49,74821.52,74821.52,0.01,0.01,0.01,0.01,69.61,2.29,30.39
1.70542E+12,75105.95,75235.19,74941.58,75046.18,0.01,0.01,0.01,0.01,69.04,2.23,30.96
1.70543E+12,74685.59,75295.1,74659.31,75105.95,0.01,0.01,0.01,0.01,68.81,2.21,31.19
1.70543E+12,74408.79,74703.86,74394.67,74685.59,0.01,0.01,0.01,0.01,68.8,2.21,31.2
1.70544E+12,74600.04,74608.82,74231.65,74408.79,0.01,0.01,0.01,0.01,68.77,2.2,31.23
1.70544E+12,74398.29,74600.04,74339.61,74600.04,0.01,0.01,0.01,0.01,68.32,2.16,31.68
1.70544E+12,74207.46,74475.25,73980.38,74398.29,0.01,0.01,0.01,0.01,68.24,2.15,31.76
1.70545E+12,74126.74,74257.36,73984.93,74207.46,0.01,0.01,0.01,0.01,68.13,2.14,31.87
1.70545E+12,74014.99,74210.06,74006.26,74126.74,0.01,0.01,0.01,0.01,68.31,2.16,31.69
1.70545E+12,74067.69,74221.1,73968.52,74014.99,0.01,0.01,0.01,0.01,68.43,2.17,31.57
1.70546E+12,74168.96,74266.04,74048.34,74067.69,0.01,0.01,0.01,0.01,68.58,2.18,31.42
1.70546E+12,74148.15,74266.54,74128.88,74168.96,0.01,0.01,0.01,0.01,68.78,2.2,31.22
1.70546E+12,74355.03,74421.11,74129.9,74148.15,0.01,0.01,0.01,0.01,68.82,2.21,31.18
1.70547E+12,74537.06,74544.55,74305,74355.03,0.01,0.01,0.01,0.01,68.89,2.21,31.11
1.70547E+12,74833.65,74840.76,74537.06,74537.06,0.01,0.01,0.01,0.01,69.3,2.26,30.7
1.70547E+12,74549.17,75100.13,74494.7,74833.65,0.01,0.01,0.01,0.01,69.89,2.32,30.11
1.70548E+12,74999.72,75003.22,74549.17,74549.17,0.01,0.01,0.01,0.01,69.88,2.32,30.12
1.70548E+12,75230.57,75296.69,74983.63,74999.72,0.01,0.01,0.01,0.01,70.35,2.37,29.65
1.70549E+12,75331.97,75331.97,75110.89,75230.57,0.01,0.01,0.01,0.01,70.74,2.42,29.26
1.70549E+12,75349.56,75353.28,75166.27,75331.97,0.01,0.01,0.01,0.01,71.17,2.47,28.83
1.70549E+12,75901.61,75901.61,75180.86,75349.56,0.01,0.01,0.01,0.01,71.46,2.5,28.54
1.7055E+12,75772.4,75901.61,75605.93,75901.61,0.01,0.01,0.01,0.01,71.81,2.55,28.19
1.7055E+12,76113.6,76712.03,75677.89,75772.4,0.01,0.01,0.01,0.01,71.95,2.57,28.05
1.7055E+12,76285.7,76488.9,75948.75,76113.6,0.01,0.01,0.01,0.01,71.89,2.56,28.11
1.70551E+12,76362.12,76567.89,76121.74,76285.7,0.01,0.01,0.01,0.01,72.08,2.58,27.92
1.70551E+12,76577.45,76746.29,76362.12,76362.12,0.01,0.01,0.01,0.01,72.33,2.61,27.67
1.70551E+12,76391,76745.7,76348.72,76577.45,0.01,0.01,0.01,0.01,72.89,2.69,27.11
1.70552E+12,76152.73,76542.54,76120.91,76391,0.01,0.01,0.01,0.01,72.69,2.66,27.31
1.70552E+12,76487.78,76535.36,75974.18,76152.73,0.01,0.01,0.01,0.01,72.01,2.57,27.99
1.70553E+12,76122.48,76487.78,76116.74,76487.78,0.01,0.01,0.01,0.01,72.11,2.59,27.89
1.70553E+12,75767.57,76141.56,75675.02,76122.48,0.01,0.01,0.01,0.01,71.71,2.54,28.29
1.70553E+12,75755.55,75970.27,75728.51,75767.57,0.01,0.01,0.01,0.01,71.83,2.55,28.17
1.70554E+12,75718.86,75818.94,75637.32,75755.55,0.01,0.01,0.01,0.01,71.53,2.51,28.47
1.70554E+12,75969.15,75983.72,75710.82,75718.86,0.01,0.01,0.01,0.01,71.54,2.51,28.46
1.70554E+12,75961.48,75994.3,75890.84,75969.15,0.01,0.01,0.01,0.01,71.44,2.5,28.56
1.70555E+12,76128.7,76188.41,75953.69,75961.48,0.01,0.01,0.01,0.01,71.28,2.48,28.72
1.70555E+12,76064.55,76138.29,75984.35,76128.7,0.01,0.01,0.01,0.01,71.39,2.5,28.61
1.70555E+12,76216.65,76259.08,76040.97,76064.55,0.01,0.01,0.01,0.01,71.28,2.48,28.72
1.70556E+12,76512.1,76512.1,76118.9,76216.65,0.01,0.01,0.01,0.01,71.09,2.46,28.91
1.70556E+12,76602.02,76605.69,76285.78,76512.1,0.01,0.01,0.01,0.01,70.69,2.41,29.31
1.70556E+12,76230.19,76765.65,76227.41,76602.02,0.01,0.01,0.01,0.01,70.51,2.39,29.49
1.70557E+12,76319.77,76381.45,76150.18,76230.19,0.01,0.01,0.01,0.01,70.27,2.36,29.73
1.70557E+12,76262.28,76438.04,76150.84,76319.77,0.01,0.01,0.01,0.01,70.02,2.34,29.98
1.70558E+12,76717.09,76746.08,76262.28,76262.28,0.01,0.01,0.01,0.01,71.79,2.55,28.21
1.70558E+12,76921.38,76924.69,76579.33,76717.09,0.01,0.01,0.01,0.01,72.53,2.64,27.47
1.70558E+12,76513.51,77001.63,76475.33,76921.38,0.01,0.01,0.01,0.01,72.52,2.64,27.48
1.70559E+12,76218.05,76674.17,76218.05,76513.51,0.01,0.01,0.01,0.01,72.52,2.64,27.48
1.70559E+12,75765.28,76326.33,75765.28,76218.05,0.01,0.01,0.01,0.01,72.45,2.63,27.55
1.70559E+12,76566.63,76587.14,74958.55,75765.28,0.01,0.01,0.01,0.01,71.66,2.53,28.34
1.7056E+12,77540.36,77540.36,76566.63,76566.63,0.01,0.01,0.01,0.01,73.41,2.76,26.59
1.7056E+12,78212.05,78212.05,77364.85,77540.36,0.01,0.01,0.01,0.01,73.04,2.71,26.96
1.7056E+12,76974.49,78504.21,76974.49,78212.05,0.01,0.01,0.01,0.01,72.99,2.7,27.01
1.70561E+12,77536.39,77555.34,76974.49,76974.49,0.01,0.01,0.01,0.01,72.27,2.61,27.73
1.70561E+12,77799.55,77986.33,77536.39,77536.39,0.01,0.01,0.01,0.01,72.77,2.67,27.23
1.70562E+12,77596.62,77799.55,77497.22,77799.55,0.01,0.01,0.01,0.01,73.5,2.77,26.5
1.70562E+12,77720.96,77720.96,77434.67,77596.62,0.01,0.01,0.01,0.01,74.39,2.91,25.61
1.70562E+12,77583.03,77757.84,77475.03,77720.96,0.01,0.01,0.01,0.01,74.4,2.91,25.6
1.70563E+12,77726.83,77727.35,77512.93,77583.03,0.01,0.01,0.01,0.01,74.22,2.88,25.78
1.70563E+12,77942.8,78030.29,77721.98,77726.83,0.01,0.01,0.01,0.01,74.07,2.86,25.93
1.70563E+12,78216.46,78365.43,77736.8,77942.8,0.01,0.01,0.01,0.01,73.7,2.8,26.3
1.70564E+12,78371.26,78387.3,78150.55,78216.46,0.01,0.01,0.01,0.01,73.82,2.82,26.18
1.70564E+12,78550,78550,78361.59,78371.26,0.01,0.01,0.01,0.01,73.98,2.84,26.02
1.70564E+12,78082.5,78594.25,78082.5,78550,0.01,0.01,0.01,0.01,74.14,2.87,25.86
1.70565E+12,77521.25,78232.69,77506.42,78082.5,0.01,0.01,0.01,0.01,74.21,2.88,25.79
1.70565E+12,77611.06,77632.66,77434.85,77521.25,0.01,0.01,0.01,0.01,73.72,2.81,26.28
1.70565E+12,77794.23,77957.44,77608.49,77611.06,0.01,0.01,0.01,0.01,74.26,2.89,25.74
1.70566E+12,77720.32,77897.45,77714.18,77794.23,0.01,0.01,0.01,0.01,74.05,2.85,25.95
1.70566E+12,78109.76,78109.76,77720.32,77720.32,0.01,0.01,0.01,0.01,73.81,2.82,26.19
1.70567E+12,78505.74,78505.74,78091.26,78109.76,0.01,0.01,0.01,0.01,73.4,2.76,26.6
1.70567E+12,78982.8,79001.66,78505.74,78505.74,0.01,0.01,0.01,0.01,72.77,2.67,27.23
1.70567E+12,79969.51,80050.25,78966.29,78982.8,0.01,0.01,0.01,0.01,72.78,2.67,27.22
1.70568E+12,80501.77,80752.44,79969.51,79969.51,0.01,0.01,0.01,0.01,72.84,2.68,27.16
1.70568E+12,80334.06,80865.07,80064.74,80501.77,0.01,0.01,0.01,0.01,72.76,2.67,27.24
1.70568E+12,79095.5,80723.09,78960.92,80334.06,0.01,0.01,0.01,0.01,71.84,2.55,28.16
1.70569E+12,76460.3,79137.84,76460.3,79095.5,0.01,0.01,0.01,0.01,72.85,2.68,27.15
1.70569E+12,76430.85,76589.53,76299.95,76460.3,0.01,0.01,0.01,0.01,72.63,2.65,27.37
1.70569E+12,74988.28,76430.85,74763.13,76430.85,0.01,0.01,0.01,0.01,71.87,2.56,28.13
1.7057E+12,74384.67,75010.88,74384.67,74988.28,0.01,0.01,0.01,0.01,71.41,2.5,28.59
1.7057E+12,74317.55,74483.74,74254.89,74384.67,0.01,0.01,0.01,0.01,71.27,2.48,28.73
1.70571E+12,74494.92,74621.96,74317.55,74317.55,0.01,0.01,0.01,0.01,70.9,2.44,29.1
1.70571E+12,74202,74500.64,74202,74494.92,0.01,0.01,0.01,0.01,70.94,2.44,29.06
1.70571E+12,73992.1,74221.02,73976,74202,0.01,0.01,0.01,0.01,70.67,2.41,29.33
1.70572E+12,73973.52,74003.97,73904.01,73992.1,0.01,0.01,0.01,0.01,70.99,2.45,29.01
1.70572E+12,74053.1,74080.77,73951.25,73973.52,0.01,0.01,0.01,0.01,71.04,2.45,28.96
1.70572E+12,74042.14,74075.96,73974.72,74053.1,0.01,0.01,0.01,0.01,70.95,2.44,29.05
1.70573E+12,74035.22,74089.56,73957.71,74042.14,0.01,0.01,0.01,0.01,70.87,2.43,29.13
1.70573E+12,74016.05,74140.55,74005.37,74035.22,0.01,0.01,0.01,0.01,70.82,2.43,29.18
1.70573E+12,74122.58,74122.58,73945.46,74016.05,0.01,0.01,0.01,0.01,71.09,2.46,28.91
1.70574E+12,74767.06,74774.47,74048.55,74122.58,0.01,0.01,0.01,0.01,71.07,2.46,28.93
1.70574E+12,75153.4,75264.05,74691.53,74767.06,0.01,0.01,0.01,0.01,71.23,2.48,28.77
1.70574E+12,74778.44,75169.39,74778.44,75153.4,0.01,0.01,0.01,0.01,71,2.45,29
1.70575E+12,74782.61,74878.57,74776.74,74778.44,0.01,0.01,0.01,0.01,71.09,2.46,28.91
1.70575E+12,75153.22,75153.22,74767.75,74782.61,0.01,0.01,0.01,0.01,70.96,2.44,29.04
1.70576E+12,75179.75,75186.26,75103.6,75153.22,0.01,0.01,0.01,0.01,70.76,2.42,29.24
1.70576E+12,75204.56,75262.41,75169.15,75179.75,0.01,0.01,0.01,0.01,70.52,2.39,29.48
1.70576E+12,74913.68,75262.6,74881.68,75204.56,0.01,0.01,0.01,0.01,70.67,2.41,29.33
1.70577E+12,74938.22,74944.26,74876.13,74913.68,0.01,0.01,0.01,0.01,70.33,2.37,29.67
1.70577E+12,74897.87,74966.71,74881.45,74938.22,0.01,0.01,0.01,0.01,70.36,2.37,29.64
1.70577E+12,74856.38,74924.98,74840.84,74897.87,0.01,0.01,0.01,0.01,70.43,2.38,29.57
1.70578E+12,74781.36,74864.05,74781.36,74856.38,0.01,0.01,0.01,0.01,70.47,2.39,29.53
1.70578E+12,74622.46,74786.07,74583.52,74781.36,0.01,0.01,0.01,0.01,70.47,2.39,29.53
1.70578E+12,74673.21,74757.77,74622.46,74622.46,0.01,0.01,0.01,0.01,70.33,2.37,29.67
1.70579E+12,74396.77,74681.33,74396.77,74673.21,0.01,0.01,0.01,0.01,70.46,2.39,29.54
1.70579E+12,74617.62,74722.8,74396.77,74396.77,0.01,0.01,0.01,0.01,70.3,2.37,29.7
1.7058E+12,74602.22,74652.91,74582.99,74617.62,0.01,0.01,0.01,0.01,70.25,2.36,29.75
1.7058E+12,74606.9,74642.23,74572.81,74602.22,0.01,0.01,0.01,0.01,70.14,2.35,29.86
1.7058E+12,74687.92,74691.79,74561.87,74606.9,0.01,0.01,0.01,0.01,70.12,2.35,29.88
1.70581E+12,74528.44,74689.44,74503.17,74687.92,0.01,0.01,0.01,0.01,70.13,2.35,29.87
1.70581E+12,74476.6,74549.02,74459.29,74528.44,0.01,0.01,0.01,0.01,70.27,2.36,29.73
1.70581E+12,74591.09,74591.09,74464.6,74476.6,0.01,0.01,0.01,0.01,70.24,2.36,29.76
1.70582E+12,74614.18,74614.18,74475.29,74591.09,0.01,0.01,0.01,0.01,70.17,2.35,29.83
1.70582E+12,74657.78,74661.45,74605.97,74614.18,0.01,0.01,0.01,0.01,70.17,2.35,29.83
1.70582E+12,74826.02,74843.2,74657.78,74657.78,0.01,0.01,0.01,0.01,70.23,2.36,29.77
1.70583E+12,74853.98,74871.58,74796.48,74826.02,0.01,0.01,0.01,0.01,70.31,2.37,29.69
